FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,O,Cl,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0024,"[Similar to: 16-Acetoxy-3-{[hexopyranosyl-(1->6)hexopyranosyl-(1->4)-2,6-dideoxy-3-O-methylhexopyranosyl]oxy}-14-hydroxycard-20(22)-enolide; ΔMass: -548.3349 Da]",C13 H20 O11,352.10057,NA,"[Similar to: 16-Acetoxy-3-{[hexopyranosyl-(1->6)hexopyranosyl-(1->4)-2,6-dideoxy-3-O-methylhexopyranosyl]oxy}-14-hydroxycard-20(22)-enolide; ΔMass: -548.3349 Da]",13,20,11,0,0,0,0,1.5384615384615383,0.8461538461538461,0.15384615384615374,55.91538461538462,4,-7,-3.5,-0.2,-7,Carbohydrate,25.1455740804305,18.51691071074675,0.7363884654817845,-0.4414610658673261,0.0023092661774453357,0.01616486324211735,Downregulated
Feature0023,"N-Acetyl-2,7-anhydro-Î±-neuraminic acid",C11 H17 N O8,291.09547,NA,"N-Acetyl-2,7-anhydro-Î±-neuraminic acid",11,17,8,0,1,0,0,1.5454545454545454,0.7272727272727273,0.18181818181818168,55.11818181818182,4,-4,-2.5,-0.16666666666666666,-5,Carbohydrate,26.356534923999366,26.7274675159271,1.0140736478826726,0.020162432988900452,0.5486826156747847,0.5844662645231403,Upregulated
Feature0022,3-Allyl-2-hydroxybenzoic acid,C10 H10 O3,178.06296,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other,3-Allyl-2-hydroxybenzoic acid,10,10,3,0,0,0,0,1,0.3,-0.4000000000000003,71.7,6,3,0.42857142857142855,0.5294117647058824,3,Phenol,18.9519668423808,18.950548528872652,0.9999251627274391,-1.0797140219022549e-4,0.9979552127194211,0.9979552127194211,Downregulated
Feature0021,[Similar to: 5(S)-HpEPE; ΔMass: 70.8976 Da],C12 H23 N O14,405.11203,NA,[Similar to: 5(S)-HpEPE; ΔMass: 70.8976 Da],12,23,14,0,1,0,0,1.9166666666666667,1.1666666666666667,0.6666666666666665,41.3,2,-12,4.333333333333333,-1.5,-13,Carbohydrate,24.13638960723983,25.7506897837441,1.066882421222603,0.09340118865904419,0.25897492224031643,0.288403890676716,Upregulated
Feature0020,3-Ethoxy-4-hydroxyphenylacetic acid,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,3-Ethoxy-4-hydroxyphenylacetic acid,10,12,4,0,0,0,0,1.2,0.4,-0.4000000000000003,71.7,5,1,0.16666666666666666,0.375,1,Phenol,18.5641986695419,19.46352002915745,1.04844385559669,0.06824960686039548,0.6834676962507522,0.7125514280061034,Upregulated
Feature0019,Methyl acetoacetate,C5 H8 O3,116.04739,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,Methyl acetoacetate,5,8,3,0,0,0,0,1.6,0.6,-0.4000000000000003,71.7,2,-1,-0.5,0.14285714285714285,-1,Amino Sugar,18.582572122019034,25.42197965284005,1.3680549434121019,0.4521261724726464,0.249471861616631,0.28464819986185463,Upregulated
Feature0018,Uridine,C9 H12 N2 O6,244.06947,Metabolic pathways;ABC transporters;Other,Uridine,9,12,6,0,2,0,0,1.3333333333333333,0.6666666666666666,0.6666666666666665,41.3,5,-1,-3,0,-3,Other,26.700904654140267,25.8802978484664,0.9692667040198347,-0.045034401770414546,0.00771159411202136,0.03623728411332761,Downregulated
Feature0017,"?,?'-diglycerol",C6 H14 O5,166.08405,NA,"?,?'-diglycerol",6,14,5,0,0,0,0,2.3333333333333335,0.8333333333333334,-0.666666666666667,79.30000000000001,0,-5,-5,-0.7142857142857143,-5,Carbohydrate,15.532587121143433,28.0415475891059,1.8053365720984682,0.8522678263820457,0.0066166916770847165,0.03602421024190568,Upregulated
Feature0016,2-O-beta-L-Arabinofuranosyl-beta-L-arabinofuranose,C10 H18 O9,282.09508,ABC transporters,2-O-beta-L-Arabinofuranosyl-beta-L-arabinofuranose,10,18,9,0,0,0,0,1.8,0.9,0,60.3,2,-7,-7,-0.4545454545454546,-7,Carbohydrate,25.4672539080155,24.8733321418208,0.9766790024421216,-0.03404361424801759,0.7979685513950032,0.8145928962157324,Downregulated
Feature0015,L-Glutamic acid,C5 H9 N O4,147.05322,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Biosynthesis of plant secondary metabolites;Taste transduction;Central carbon metabolism in cancer;Carbon metabolism;Biosynthesis of cofactors;Other,L-Glutamic acid,5,9,4,0,1,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,23.2455104120385,26.0897001003006,1.122354365976371,0.16652825644572947,0.22531450608306702,0.2692783121480557,Upregulated
Feature0014,"2-Amino-N'-(2,4-dinitrophenyl)-5-hydroxypentanehydrazide",C11 H15 N5 O6,313.10231,NA,"2-Amino-N'-(2,4-dinitrophenyl)-5-hydroxypentanehydrazide",11,15,6,0,5,0,0,1.3636363636363635,0.5454545454545454,1.0909090909090908,29.209090909090907,7,1,-Inf,-0.3333333333333333,-4,Phenol,22.141230649954434,26.4560582299299,1.1948774956636996,0.25686271405700917,0.04167890570229581,0.07854870690048056,Upregulated
Feature0013,DL-Mevalonic acid,C6 H12 O4,148.07363,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of terpenoids and steroids;Biosynthesis of plant hormones;Biosynthesis of cofactors;Other,DL-Mevalonic acid,6,12,4,0,0,0,0,2,0.6666666666666666,-0.666666666666667,79.30000000000001,1,-3,-1.5,-0.25,-3,Amino Sugar,18.166406532820968,28.0406925040539,1.5435464605172857,0.6262489085112517,0.020278833667540123,0.06053581548413302,Upregulated
Feature0012,Citric acid,C6 H8 O7,192.02704,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Taste transduction;Biosynthesis of phenylpropanoids;Biosynthesis of terpenoids and steroids;Biosynthesis of plant hormones;Central carbon metabolism in cancer;Carbon metabolism;Biosynthesis of cofactors;Other,Citric acid,6,8,7,0,0,0,0,1.3333333333333333,1.1666666666666667,1,31.799999999999997,3,-4,4,-0.2,-4,Other,23.499617457761367,21.65341655681435,0.9214369806544548,-0.11804259512607809,0.11830338898623777,0.15667205568447704,Downregulated
Feature0011,"3,4-Dihydroxyphenylpropionic acid",C9 H10 O4,182.05791,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,"3,4-Dihydroxyphenylpropionic acid",9,10,4,0,0,0,0,1.1111111111111112,0.4444444444444444,-0.22222222222222232,66.63333333333333,5,1,0.2,0.42857142857142855,1,Phenol,18.930464826879735,20.6397297447622,1.0902917563574797,0.12471424429364743,0.049594907336233986,0.08419109271552541,Upregulated
Feature0010,2-methoxyresorcinol sulfate,C7 H8 O6 S,220.00407,NA,2-methoxyresorcinol sulfate,7,8,6,0,0,1,0,1.1428571428571428,0.8571428571428571,0.8571428571428572,35.87142857142857,4,-2,-Inf,0,-3,Other,18.2712042937777,16.476639744946148,0.9017818136135287,-0.14914967969363097,0.20861195533075022,0.25554964528016905,Downregulated
Feature0009,3-Methylsalicylic acid,C8 H8 O3,152.04741,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of phenylpropanoids;Other,3-Methylsalicylic acid,8,8,3,0,0,0,0,1,0.375,-0.25,67.425,5,2,0.4,0.5384615384615384,2,Phenol,17.577565091264933,25.19454790578385,1.4333354918596848,0.5193763317165455,0.1310919187118351,0.16903957939157682,Upregulated
Feature0008,L-(+)-Lactic acid,C3 H6 O3,90.03171,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Galactose metabolism;Fructose and mannose metabolism;Central carbon metabolism in cancer;Carbon metabolism;Other,L-(+)-Lactic acid-peak1,3,6,3,0,0,0,0,2,1,0,60.3,1,-2,-Inf,-0.3333333333333333,-2,Carbohydrate,19.9168380841407,26.566055187815103,1.333849031436823,0.41559538771991833,1.1216475765736475e-5,5.496073125210873e-4,Upregulated
Feature0007,9(S)-HpOTrE,C18 H30 O4,310.21449,Metabolic pathways;Biosynthesis of secondary metabolites;Other,9(S)-HpOTrE,18,30,4,0,0,0,0,1.6666666666666667,0.2222222222222222,-1.2222222222222223,95.13333333333333,4,0,0,0.125,0,Lipid,16.9239534805288,22.905384072742102,1.3534298649009526,0.43662012864543503,0.02828990790139517,0.06576180081234695,Upregulated
Feature0006,NA,C52 H84 O5 P2 S,882.55141,NA,Feature0006,52,84,5,0,0,1,2,1.6153846153846154,0.09615384615384616,-1.5769230769230766,105.24230769230768,12,7,0.09090909090909093,0.13978494623655913,4,Lipid,16.37737196307033,25.9083438043284,1.581959783459132,0.6617129241207175,0.030235836700917545,0.06576180081234695,Upregulated
Feature0005,NA,C10 H3 N2 O5 P,261.97801,NA,Feature0005,10,3,5,0,2,0,1,0.3,0.5,0.7999999999999998,37.5,11,6,1.5,1.2222222222222223,3,Condensed HC,20.627003275064133,26.3795655010695,1.2788850202472022,0.35488656275293773,1.268096883567231e-4,0.002071224909826477,Upregulated
Feature0004,[Similar to: NP-012816; ΔMass: -493.3063 Da],C9 H22 N O8 P,303.10835,NA,[Similar to: NP-012816; ΔMass: -493.3063 Da],9,22,8,0,1,0,1,2.4444444444444446,0.8888888888888888,-0.8888888888888893,85.63333333333334,0,-8,10,-2,-10,Carbohydrate,20.8866236232667,25.52709504894105,1.222174321200727,0.2894500743510184,0.03439759290150373,0.07022841884057011,Upregulated
Feature0003,"4-(1,3-Benzodioxol-5-ylmethyl)-3-(3,4,5-trimethoxybenzyl)tetrahydro-2-furanol",C22 H26 O7,402.16794,NA,"4-(1,3-Benzodioxol-5-ylmethyl)-3-(3,4,5-trimethoxybenzyl)tetrahydro-2-furanol",22,26,7,0,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,18.398833344952667,15.66542804970345,0.8514359446600961,-0.2320300979222675,0.013268238680510018,0.05001105348807622,Downregulated
Feature0002,Phenylacetaldehyde,C8 H8 O,120.05755,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Phenylacetaldehyde,8,8,1,0,0,0,0,1,0.125,-0.75,81.675,5,4,0.5714285714285714,0.6,4,Unsaturated HC,18.701569300530835,15.806735197797849,0.8452090273167173,-0.24261991872251842,0.027926266813011746,0.06576180081234695,Downregulated
Feature0001,"2,4,6-Trihydroxyacetophenone",C8 H8 O4,168.04221,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of cofactors;Other,"2,4,6-Trihydroxyacetophenone",8,8,4,0,0,0,0,1,0.5,0,60.3,5,1,0.25,0.5,1,Phenol,18.160498366090465,17.0302638178198,0.9377641226861343,-0.09270300991362404,0.36828951740204663,0.40102636339333964,Downregulated
