FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,O,Cl,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0018,Uridine,C9 H12 N2 O6,244.06947,Metabolic pathways;ABC transporters;Other,Uridine,9,12,6,0,2,0,0,1.3333333333333333,0.6666666666666666,0.6666666666666665,41.3,5,-1,-3,0,-3,Other,26.8206194447062,25.62197086928575,0.955308691587396,-0.06596110429258754,0.003774536733773124,0.020550255550542566,Downregulated
Feature0017,"?,?'-diglycerol",C6 H14 O5,166.08405,NA,"?,?'-diglycerol",6,14,5,0,0,0,0,2.3333333333333335,0.8333333333333334,-0.666666666666667,79.30000000000001,0,-5,-5,-0.7142857142857143,-5,Carbohydrate,14.9003412925081,28.5541910367923,1.9163447652806023,0.9383571364476053,0.004665815361231147,0.02286249527003262,Upregulated
Feature0016,2-O-beta-L-Arabinofuranosyl-beta-L-arabinofuranose,C10 H18 O9,282.09508,ABC transporters,2-O-beta-L-Arabinofuranosyl-beta-L-arabinofuranose,10,18,9,0,0,0,0,1.8,0.9,0,60.3,2,-7,-7,-0.4545454545454546,-7,Carbohydrate,25.928202112854166,24.695758601429347,0.9524670663218171,-0.07025888582536248,0.6134552568341227,0.6395597358483407,Downregulated
Feature0015,L-Glutamic acid,C5 H9 N O4,147.05322,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Biosynthesis of plant secondary metabolites;Taste transduction;Central carbon metabolism in cancer;Carbon metabolism;Biosynthesis of cofactors;Other,L-Glutamic acid,5,9,4,0,1,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,23.652850915951333,26.12520554150365,1.1045267073443978,0.1434283033355434,0.2771885892210621,0.3233866874245725,Upregulated
Feature0014,"2-Amino-N'-(2,4-dinitrophenyl)-5-hydroxypentanehydrazide",C11 H15 N5 O6,313.10231,NA,"2-Amino-N'-(2,4-dinitrophenyl)-5-hydroxypentanehydrazide",11,15,6,0,5,0,0,1.3636363636363635,0.5454545454545454,1.0909090909090908,29.209090909090907,7,1,-Inf,-0.3333333333333333,-4,Phenol,22.582941253218902,26.2861652034,1.1639832433099586,0.21907028937365935,0.05282214494836058,0.09954942701806417,Upregulated
Feature0013,DL-Mevalonic acid,C6 H12 O4,148.07363,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of terpenoids and steroids;Biosynthesis of plant hormones;Biosynthesis of cofactors;Other,DL-Mevalonic acid,6,12,4,0,0,0,0,2,0.6666666666666666,-0.666666666666667,79.30000000000001,1,-3,-1.5,-0.25,-3,Amino Sugar,17.91526939971917,28.6105512437186,1.5969925210372269,0.6753575564011374,0.022288664684305983,0.06825903559568708,Upregulated
Feature0012,Citric acid,C6 H8 O7,192.02704,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Taste transduction;Biosynthesis of phenylpropanoids;Biosynthesis of terpenoids and steroids;Biosynthesis of plant hormones;Central carbon metabolism in cancer;Carbon metabolism;Biosynthesis of cofactors;Other,Citric acid,6,8,7,0,0,0,0,1.3333333333333333,1.1666666666666667,1,31.799999999999997,3,-4,4,-0.2,-4,Other,23.6659516183883,22.092097114084048,0.9334970961792478,-0.09928256020697736,0.1768875818834906,0.22224337211002665,Downregulated
Feature0011,"3,4-Dihydroxyphenylpropionic acid",C9 H10 O4,182.05791,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,"3,4-Dihydroxyphenylpropionic acid",9,10,4,0,0,0,0,1.1111111111111112,0.4444444444444444,-0.22222222222222232,66.63333333333333,5,1,0.2,0.42857142857142855,1,Phenol,19.3648800207006,21.060394811014902,1.0875561732632393,0.12108991939387365,0.066605216595308,0.10878852043900307,Upregulated
Feature0010,2-methoxyresorcinol sulfate,C7 H8 O6 S,220.00407,NA,2-methoxyresorcinol sulfate,7,8,6,0,0,1,0,1.1428571428571428,0.8571428571428571,0.8571428571428572,35.87142857142857,4,-2,-Inf,0,-3,Other,18.576790092754333,17.63952300085555,0.9495463378108389,-0.07468968935334187,0.3115480602401632,0.34695124890381807,Downregulated
Feature0009,3-Methylsalicylic acid,C8 H8 O3,152.04741,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of phenylpropanoids;Other,3-Methylsalicylic acid,8,8,3,0,0,0,0,1,0.375,-0.25,67.425,5,2,0.4,0.5384615384615384,2,Phenol,17.2264567468455,25.68692873169805,1.4911324545253235,0.5764084152333107,0.12483353562756679,0.16096955909870453,Upregulated
Feature0008,L-(+)-Lactic acid,C3 H6 O3,90.03171,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Galactose metabolism;Fructose and mannose metabolism;Central carbon metabolism in cancer;Carbon metabolism;Other,L-(+)-Lactic acid-peak1,3,6,3,0,0,0,0,2,1,0,60.3,1,-2,-Inf,-0.3333333333333333,-2,Carbohydrate,20.7359094855047,26.34195101730615,1.2703542632514053,0.3452308769699342,0.0019485504940115264,0.011934871775820598,Upregulated
Feature0007,9(S)-HpOTrE,C18 H30 O4,310.21449,Metabolic pathways;Biosynthesis of secondary metabolites;Other,9(S)-HpOTrE,18,30,4,0,0,0,0,1.6666666666666667,0.2222222222222222,-1.2222222222222223,95.13333333333333,4,0,0,0.125,0,Lipid,16.569313231596368,23.9405941147431,1.4448754622545419,0.5309451482756594,0.019355230011137276,0.06825903559568708,Upregulated
Feature0006,NA,C52 H84 O5 P2 S,882.55141,NA,Feature0006,52,84,5,0,0,1,2,1.6153846153846154,0.09615384615384616,-1.5769230769230766,105.24230769230768,12,7,0.09090909090909093,0.13978494623655913,4,Lipid,16.575812507264132,27.04878757153205,1.631822727222468,0.7064843388974994,0.006357428623331218,0.028319454776657243,Upregulated
Feature0005,NA,C10 H3 N2 O5 P,261.97801,NA,Feature0005,10,3,5,0,2,0,1,0.3,0.5,0.7999999999999998,37.5,11,6,1.5,1.2222222222222223,3,Condensed HC,21.344472797114232,26.210939545009403,1.227996577575489,0.2963065399249082,4.776889419219213e-5,0.002340675815417414,Upregulated
Feature0004,[Similar to: NP-012816; ΔMass: -493.3063 Da],C9 H22 N O8 P,303.10835,NA,[Similar to: NP-012816; ΔMass: -493.3063 Da],9,22,8,0,1,0,1,2.4444444444444446,0.8888888888888888,-0.8888888888888893,85.63333333333334,0,-8,10,-2,-10,Carbohydrate,21.6989126462146,25.30813325183305,1.1663318648479875,0.2219783474137427,0.03738839764236181,0.0832741583852604,Upregulated
Feature0003,"4-(1,3-Benzodioxol-5-ylmethyl)-3-(3,4,5-trimethoxybenzyl)tetrahydro-2-furanol",C22 H26 O7,402.16794,NA,"4-(1,3-Benzodioxol-5-ylmethyl)-3-(3,4,5-trimethoxybenzyl)tetrahydro-2-furanol",22,26,7,0,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,18.6716431713717,16.8880070484263,0.9044735320520606,-0.1448498095487983,0.031333390092377685,0.07475587968288701,Downregulated
Feature0002,Phenylacetaldehyde,C8 H8 O,120.05755,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Phenylacetaldehyde,8,8,1,0,0,0,0,1,0.125,-0.75,81.675,5,4,0.5714285714285714,0.6,4,Unsaturated HC,18.973157189641633,17.0066623008489,0.8963538398413556,-0.15785973959849253,0.07951037103948144,0.12051367148268553,Downregulated
Feature0001,"2,4,6-Trihydroxyacetophenone",C8 H8 O4,168.04221,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of cofactors;Other,"2,4,6-Trihydroxyacetophenone",8,8,4,0,0,0,0,1,0.5,0,60.3,5,1,0.25,0.5,1,Phenol,18.389374609169735,18.12395525271655,0.9855667002225929,-0.020974583005641027,0.8134655415126946,0.8134655415126946,Downregulated
