"","FeatureID","Name","Formula","MW","KEGG Pathways","Metabolika Pathways","name4plot","C","H","O","N","S","P","H_to_C","O_to_C","NOSC","GFE","DBE","DBE_O","AI","AI_mod","DBE_AI","Class","control_means","treatment_means","ratio","log2FC","pval","pval.adj","Comment","Plant"
"11","Feature1063","L-Pyroglutamic acid","C5 H7 N O3",129.0426,"Metabolic pathways;Biosynthesis of secondary metabolites;Other","Superpathway of butirocin biosynthesis;Other","L-Pyroglutamic acid",5,7,3,1,0,0,1.4,0.6,0.4,48.9,3,0,-1,0.2,-1,"Phenol",155328205.197474,338607076.184379,2.17994584920295,1.12429229827897,0.00525067677956294,0.146306492695968,"Upregulated","ERIN"
"12","Feature1055","8-hydroxy-deoxyguanosine","C10 H13 N5 O5",283.09171,"Metabolic pathways;ABC transporters;Other","Superpathway of purine nucleotide salvage;Other","8-hydroxy-deoxyguanosine",10,13,5,5,0,0,1.3,0.5,1.2,26.1,7,2,-Inf,-0.2,-3,"Phenol",178958060.261837,274473598.219492,1.53373141068865,0.617045858072488,0.00753215666322264,0.167373908436015,"Upregulated","ERIN"
"13","Feature1050","7,8-Dihydroxy-3,7-dimethyl-6-oxo-7,8-dihydro-6H-isochromene-5-carbaldehyde","C12 H12 O5",236.06846,NA,NA,"7,8-Dihydroxy-3,7-dimethyl-6-oxo-7,8-dihydro-6H-isochromene-5-carbaldehyde",12,12,5,0,0,0,1,0.416666666666667,-0.166666666666667,65.05,7,2,0.285714285714286,0.473684210526316,2,"Phenol",493421.142350191,1078486.32874481,2.1857318954918,1.12811644914994,0.0444140110782987,0.223270641767664,"Upregulated","ERIN"
"14","Feature1031","Penicillic acid","C8 H10 O4",170.05795,"Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Tyrosine metabolism;Other",NA,"Penicillic acid-peak2",8,10,4,0,0,0,1.25,0.5,-0.25,67.425,4,0,0,0.333333333333333,0,"Phenol",8674945.55253313,85683827.3154389,9.87716024228173,3.30409631577084,0.000865137120031659,0.0970683848675521,"Upregulated","ERIN"
"15","Feature1026","Succinyl proline","C9 H13 N O5",215.07946,"Other",NA,"Succinyl proline-peak2",9,13,5,1,0,0,1.44444444444444,0.555555555555556,0,60.3,4,-1,-0.666666666666667,0.0909090909090909,-2,"Phenol",12445950.6629486,1835541.06022901,0.147480984774702,-2.761399140004,0.00443574850433775,0.14329541834281,"Downregulated","ERIN"
"16","Feature1005","8-Azabicyclo[3.2.1]octane-1,2,7-triol","C7 H13 N O3",159.08956,"Metabolic pathways;Lysine degradation;Other","Superpathway of L-lysine degradation","8-Azabicyclo[3.2.1]octane-1,2,7-triol",7,13,3,1,0,0,1.85714285714286,0.428571428571429,-0.571428571428571,76.5857142857143,2,-1,-0.666666666666667,-0.111111111111111,-2,"Protein",12766958.6025463,6115502.37990429,0.479010120600264,-1.06187195711888,0.0335028430063476,0.2088343880729,"Downregulated","ERIN"
"17","Feature1003",NA,"C6 H14 O4",150.08924,NA,NA,"Feature1003",6,14,4,0,0,0,2.33333333333333,0.666666666666667,-1,88.8,0,-4,-2,-0.5,-4,"Other",165880692.446351,74385284.165821,0.448426414604451,-1.15705683214,0.0357277097320587,0.212097832377618,"Downregulated","ERIN"
"18","Feature0986",NA,"C18 H31 N O11",437.18971,NA,NA,"Feature0986",18,31,11,1,0,0,1.72222222222222,0.611111111111111,-0.333333333333333,69.8,4,-7,-1.33333333333333,-0.217391304347826,-8,"Amino Sugar",9865182.81111112,2270352.43345547,0.230137897789221,-2.11942951701617,0.00768900294455811,0.167373908436015,"Downregulated","ERIN"
"19","Feature0975","Methylhippuric acid","C10 H11 N O3",193.07394,"Phenylalanine metabolism;Other",NA,"Methylhippuric acid-peak1",10,11,3,1,0,0,1.1,0.3,-0.2,66,6,3,0.333333333333333,0.466666666666667,2,"Phenol",1417238.70691793,1109701.79921642,0.783002745973323,-0.352910727862556,0.00864643147333908,0.168119603471216,"Downregulated","ERIN"
"20","Feature0961","Phenacetin","C10 H13 N O2",179.0946,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of alkaloids derived from shikimate pathway;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",NA,"Phenacetin-peak2",10,13,2,1,0,0,1.3,0.2,-0.6,77.4,5,3,0.285714285714286,0.375,2,"Phenol",101347754.488701,60606768.5816155,0.598008006071537,-0.741763295677384,0.00855584113205009,0.168119603471216,"Downregulated","ERIN"
"21","Feature0958","4-Phenylbutyric acid","C10 H12 O2",164.08376,"Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylpropanoid biosynthesis;Other","Other","4-Phenylbutyric acid",10,12,2,0,0,0,1.2,0.2,-0.8,83.1,5,3,0.375,0.444444444444444,3,"Phenol",92550578.2080789,7451039.93461185,0.0805077621218085,-3.63472830300984,0.0150459580164523,0.175849634317286,"Downregulated","ERIN"
"22","Feature0954",NA,"C11 H19 N3 O2",225.14773,NA,NA,"Feature0954",11,19,2,3,0,0,1.72727272727273,0.181818181818182,-0.545454545454546,75.8454545454546,4,2,-0.166666666666667,0,-1,"Lipid",36788985.0480717,7503077.50432372,0.203949021548693,-2.29371950911135,0.0492904870789303,0.223270641767664,"Downregulated","ERIN"
"23","Feature0945",NA,"C75 H89 N10 O16 P3 S",1510.53964,NA,NA,"Feature0945",75,89,16,10,1,3,1.18666666666667,0.213333333333333,-0.533333333333333,75.5,38,22,0.177777777777778,0.30188679245283,8,"Phenol",386540.249787739,108599.949838938,0.280953794329499,-1.83159521060807,0.0463172603585542,0.223270641767664,"Downregulated","ERIN"
"24","Feature0937",NA,"C16 H27 N O14",457.14329,NA,NA,"Feature0937",16,27,14,1,0,0,1.6875,0.875,0.25,53.175,4,-10,-11,-0.5,-11,"Carbohydrate",76090230.6435333,19592278.0908844,0.257487432028824,-1.95742607887185,0.00698967769266656,0.166859965344082,"Downregulated","ERIN"
"25","Feature0935","9S,13R-12-Oxophytodienoic acid","C18 H28 O3",292.20376,"Metabolic pathways;Biosynthesis of secondary metabolites;Other","Superpathway of lipoxygenase","9S,13R-12-Oxophytodienoic acid",18,28,3,0,0,0,1.55555555555556,0.166666666666667,-1.22222222222222,95.1333333333333,5,2,0.133333333333333,0.212121212121212,2,"Lipid",4916287.62821862,21776961.2282875,4.4295539388891,2.14716142506615,0.00226677208723192,0.14329541834281,"Upregulated","ERIN"
"26","Feature0931","Caffeic acid","C9 H8 O4",180.04227,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of alkaloids derived from shikimate pathway;Biosynthesis of various antibiotics;Phenylalanine metabolism;Tyrosine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Other","Superpathway of chorismate metabolism;Superpathway of scopolin and esculin biosynthesis;Superpathway of aromatic amino acid biosynthesis;Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Other","Caffeic acid-peak2",9,8,4,0,0,0,0.888888888888889,0.444444444444444,0,60.3,6,2,0.4,0.571428571428571,2,"Phenol",74172493.912002,17658680.8335325,0.238075867510707,-2.07050670522038,0.0163920970505296,0.185777099906003,"Downregulated","ERIN"
"27","Feature0925",NA,"C20 H29 N5 O7",451.2068,NA,NA,"Feature0925",20,29,7,5,0,0,1.45,0.35,0,60.3,9,2,-0.375,0.0434782608695652,-3,"Phenol",3148973.4504759,732941.594048731,0.232755723595562,-2.10311144997588,0.0291687324598651,0.204804024859825,"Downregulated","ERIN"
"28","Feature0918","Phenyl D-glucopyranosiduronic acid","C12 H14 O7",270.07398,NA,NA,"Phenyl D-glucopyranosiduronic acid-peak5",12,14,7,0,0,0,1.16666666666667,0.583333333333333,0,60.3,6,-1,-0.2,0.294117647058824,-1,"Phenol",66276810.2632006,807546.747864682,0.0121844540293615,-6.3588145826839,0.0326611807186008,0.208264363987052,"Downregulated","ERIN"
"29","Feature0910","D-lysopine","C9 H18 N2 O4",218.12665,"Lysine degradation",NA,"D-lysopine",9,18,4,2,0,0,2,0.444444444444444,-0.444444444444445,72.9666666666667,2,-2,-1.33333333333333,-0.4,-4,"Protein",15048562.6003169,32281213.7729226,2.14513602596455,1.1010691338611,0.00860970874692952,0.168119603471216,"Upregulated","ERIN"
"30","Feature0909","3-O-beta-D-galactosyl-sn-glycerol","C9 H18 O8",254.10017,"Other",NA,"3-O-beta-D-galactosyl-sn-glycerol",9,18,8,0,0,0,2,0.888888888888889,-0.222222222222222,66.6333333333333,1,-7,-7,-0.6,-7,"Carbohydrate",72038442.4085758,7913759.57230831,0.109854673528674,-3.18633184749105,0.00359648141844444,0.14329541834281,"Downregulated","ERIN"
"31","Feature0896","Imidazoleacetic acid riboside","C10 H14 N2 O6",258.08518,"Metabolic pathways;Biosynthesis of secondary metabolites;Other",NA,"Imidazoleacetic acid riboside",10,14,6,2,0,0,1.4,0.6,0.4,48.9,5,-1,-1.5,0,-3,"Phenol",13954298.2022307,1525214.81268113,0.10930071799937,-3.19362521674371,0.00395598690939679,0.14329541834281,"Downregulated","ERIN"
"32","Feature0892","(3E,5E,7E,9Z,11E,13E,15Z,17E)-18-(4-Hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]hept-1-yl)-3,7,12,16-tetramethyl-3,5,7,9,11,13,15,17-octadecaoctaen-2-one","C31 H42 O3",462.31357,NA,NA,"(3E,5E,7E,9Z,11E,13E,15Z,17E)-18-(4-Hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]hept-1-yl)-3,7,12,16-tetramethyl-3,5,7,9,11,13,15,17-octadecaoctaen-2-one",31,42,3,0,0,0,1.35483870967742,0.0967741935483871,-1.16129032258065,93.3967741935484,11,8,0.285714285714286,0.322033898305085,8,"Unsaturated HC",620741.499368581,989742.339404051,1.59445170076564,0.673060396040306,0.0462215591609116,0.223270641767664,"Upregulated","ERIN"
"33","Feature0891","Phenyl D-glucopyranosiduronic acid","C12 H14 O7",270.07397,NA,NA,"Phenyl D-glucopyranosiduronic acid-peak4",12,14,7,0,0,0,1.16666666666667,0.583333333333333,0,60.3,6,-1,-0.2,0.294117647058824,-1,"Phenol",44689252.5403634,1510828.7242089,0.0338074288184685,-4.88651589173034,0.0354417032349646,0.211519101221438,"Downregulated","ERIN"
"34","Feature0888","MFCD01318772","C8 H13 N3 O2",183.10077,NA,NA,"MFCD01318772",8,13,2,3,0,0,1.625,0.25,0,60.3,4,2,-0.333333333333333,0,-1,"Lipid",51144548.8701103,22376093.0789186,0.4375069009944,-1.19262232148096,0.0112644579034565,0.175739880607489,"Downregulated","ERIN"
"35","Feature0886","Valylvaline","C10 H20 N2 O3",216.14739,NA,NA,"Valylvaline",10,20,3,2,0,0,2,0.3,-0.8,83.1,2,-1,-0.6,-0.230769230769231,-3,"Lipid",7169381.41433308,18480566.0104112,2.57770718872129,1.36608839194941,0.00442530150187751,0.14329541834281,"Upregulated","ERIN"
"36","Feature0875","4-O-(beta-L-Araf)-cis-L-Hyp","C10 H17 N O7",263.10053,NA,"Other","4-O-(beta-L-Araf)-cis-L-Hyp",10,17,7,1,0,0,1.7,0.7,0,60.3,3,-4,-2.5,-0.272727272727273,-5,"Amino Sugar",23674173.939591,8759195.44943482,0.369989486086633,-1.43444382032467,0.00292580291240318,0.14329541834281,"Downregulated","ERIN"
"37","Feature0866","Glu-Gly","C7 H12 N2 O5",204.07472,NA,NA,"Glu-Gly",7,12,5,2,0,0,1.71428571428571,0.714285714285714,0.571428571428572,44.0142857142857,3,-2,-Inf,-0.6,-4,"Carbohydrate",16054184.5033623,7673410.39476399,0.477969490954641,-1.06500956172981,0.0109184189155478,0.175739880607489,"Downregulated","ERIN"
"38","Feature0857","(3Z)-4-Hydroxy-5-methylene-3-tetradecylidenedihydro-2(3H)-furanone","C19 H32 O3",308.23512,NA,NA,"(3Z)-4-Hydroxy-5-methylene-3-tetradecylidenedihydro-2(3H)-furanone",19,32,3,0,0,0,1.68421052631579,0.157894736842105,-1.36842105263158,99.3,4,1,0.0625,0.142857142857143,1,"Lipid",8740050.26226658,26691578.2471292,3.05393875849487,1.61067113164962,0.0379800932580535,0.21853161351557,"Upregulated","ERIN"
"39","Feature0850","4-Hydroxy-5-(4-hydroxy-3-methoxyphenyl)pentanoic acid","C12 H16 O5",240.09978,NA,NA,"4-Hydroxy-5-(4-hydroxy-3-methoxyphenyl)pentanoic acid",12,16,5,0,0,0,1.33333333333333,0.416666666666667,-0.5,74.55,5,0,0,0.263157894736842,0,"Phenol",9137520.46373254,4661617.22371095,0.510162165131474,-0.970972185757233,0.000646533460628581,0.0806011714250297,"Downregulated","ERIN"
"40","Feature0846","5-Hydroxy-2-furoic acid","C5 H4 O4",128.01093,NA,NA,"5-Hydroxy-2-furoic acid",5,4,4,0,0,0,0.8,0.8,0.8,37.5,4,0,0,0.666666666666667,0,"Condensed HC",14216150.937673,25001312.4203508,1.75865552708061,0.814472925651968,0.00575246925486647,0.153673107237147,"Upregulated","ERIN"
"41","Feature0831","EDDA","C6 H12 N2 O4",176.07974,"Other",NA,"EDDA",6,12,4,2,0,0,2,0.666666666666667,0.333333333333333,50.8,2,-2,-Inf,-1,-4,"Amino Sugar",11894381.9967939,29850396.6673345,2.5096214898244,1.32746978810765,0.0130636559532272,0.175739880607489,"Upregulated","ERIN"
"42","Feature0830","Neolinustatin","C17 H29 N O11",423.17418,NA,NA,"Neolinustatin",17,29,11,1,0,0,1.70588235294118,0.647058823529412,-0.235294117647059,67.0058823529412,4,-7,-1.6,-0.238095238095238,-8,"Amino Sugar",1854242.23822427,402278.014444347,0.216950086753277,-2.20456493183251,0.0107940906517274,0.175739880607489,"Downregulated","ERIN"
"43","Feature0796","UNII:74D1OHC38H","C19 H32 O4",324.23008,"Metabolic pathways;Biosynthesis of secondary metabolites;Other",NA,"UNII:74D1OHC38H-peak2",19,32,4,0,0,0,1.68421052631579,0.210526315789474,-1.26315789473684,96.3,4,0,0,0.117647058823529,0,"Lipid",1303957.77593577,11519743.287196,8.83444502559066,3.14313950840722,0.0270860577765409,0.204804024859825,"Upregulated","ERIN"
"44","Feature0791",NA,"C15 H27 N O5",301.18898,NA,NA,"Feature0791",15,27,5,1,0,0,1.8,0.333333333333333,-0.933333333333334,86.9,3,-2,-0.333333333333333,-0.0434782608695652,-3,"Protein",929788.21217238,3040211.73930511,3.26978950636714,1.70919776480754,0.00213790416434144,0.14329541834281,"Upregulated","ERIN"
"45","Feature0763","8-Methyl-8-azabicyclo[3.2.1]octane-1,2,3,4,6-pentol","C8 H15 N O5",205.09502,NA,NA,"8-Methyl-8-azabicyclo[3.2.1]octane-1,2,3,4,6-pentol",8,15,5,1,0,0,1.875,0.625,-0.25,67.425,2,-3,-2,-0.333333333333333,-4,"Amino Sugar",6285503.0329143,2938981.49674297,0.467580952765891,-1.09671193300299,0.018600424547683,0.190597808713272,"Downregulated","ERIN"
"46","Feature0741","Arg-Glu","C11 H21 N5 O5",303.15426,NA,NA,"Arg-Glu",11,21,5,5,0,0,1.90909090909091,0.454545454545455,0.363636363636364,49.9363636363636,4,-1,-6,-1,-6,"Protein",7351443.08669686,12704584.1744641,1.72817554657456,0.789249772657139,0.00868419934019957,0.168119603471216,"Upregulated","ERIN"
"47","Feature0736","1726033","C6 H13 N O6",195.07432,"Metabolic pathways;Microbial metabolism in diverse environments;Other",NA,"1726033-peak2",6,13,6,1,0,0,2.16666666666667,1,0.333333333333333,50.8,1,-5,6,-1.5,-6,"Carbohydrate",10446262.8200646,5566422.38660897,0.532862563625846,-0.908164615079924,0.0278659438576585,0.204804024859825,"Downregulated","ERIN"
"48","Feature0733",NA,"C17 H32 N2 O8",392.21598,NA,NA,"Feature0733",17,32,8,2,0,0,1.88235294117647,0.470588235294118,-0.588235294117647,77.0647058823529,3,-5,-1,-0.272727272727273,-7,"Protein",21809632.7863606,16164226.2115517,0.741150773600397,-0.432161032519791,0.00127020092813527,0.107488246372703,"Downregulated","ERIN"
"49","Feature0730","D-Alanyl-D-alanine","C6 H12 N2 O3",160.08481,"Metabolic pathways;Microbial metabolism in diverse environments;Other","Other","D-Alanyl-D-alanine",6,12,3,2,0,0,2,0.5,0,60.3,2,-1,-3,-0.6,-3,"Protein",7337734.42269033,11738123.3343815,1.59969312845174,0.677795177286283,0.0257188140823543,0.204804024859825,"Upregulated","ERIN"
"50","Feature0726","2'-O-Methyladenosine","C11 H15 N5 O4",281.11245,NA,NA,"2'-O-Methyladenosine",11,15,4,5,0,0,1.36363636363636,0.363636363636364,0.727272727272727,39.5727272727273,7,3,-1,0,-2,"Phenol",10139235.9266853,15070261.8353985,1.48633111453056,0.571755545269651,0.00337065930896634,0.14329541834281,"Upregulated","ERIN"
"51","Feature0722","L-Alanyl-L-glutamine","C8 H15 N3 O4",217.10622,"Metabolic pathways;Biosynthesis of amino acids;Other",NA,"L-Alanyl-L-glutamine-peak3",8,15,4,3,0,0,1.875,0.5,0.25,53.175,3,-1,-4,-0.666666666666667,-4,"Protein",7811031.38001977,20042608.4171372,2.56593623070126,1.35948531664964,0.0200450458361551,0.190597808713272,"Upregulated","ERIN"
"52","Feature0711","lamifiban","C24 H28 N4 O6",468.20096,NA,NA,"lamifiban-peak3",24,28,6,4,0,0,1.16666666666667,0.25,-0.166666666666667,65.05,13,7,0.214285714285714,0.352941176470588,3,"Phenol",23624802.3084561,13111542.4594589,0.554990568313278,-0.849464840835938,0.0250666314713962,0.204804024859825,"Downregulated","ERIN"
"53","Feature0688","thiodiglycol","C4 H10 O2 S",122.04011,NA,NA,"thiodiglycol",4,10,2,0,1,0,2.5,0.5,-1,88.8,0,-2,-3,-1,-3,"Other",17648733.9630409,5184399.41884727,0.293754749190746,-1.767315918687,0.0066268142527418,0.166859965344082,"Downregulated","ERIN"
"54","Feature0677",NA,"C14 H27 N O9",353.16869,"Biosynthesis of secondary metabolites;Other",NA,"Feature0677",14,27,9,1,0,0,1.92857142857143,0.642857142857143,-0.428571428571429,72.5142857142857,2,-7,-2,-0.411764705882353,-8,"Amino Sugar",133108.223660053,257977.725283275,1.938105086145,0.954646797352593,0.0322028754712462,0.208264363987052,"Upregulated","ERIN"
"55","Feature0676","3',4'-Dimethoxyacetophenone","C10 H12 O3",180.07865,"Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of various plant secondary metabolites;Other",NA,"3',4'-Dimethoxyacetophenone-peak1",10,12,3,0,0,0,1.2,0.3,-0.6,77.4,5,2,0.285714285714286,0.411764705882353,2,"Phenol",18918793.8907942,7480593.19455226,0.395405396228366,-1.33859553474897,0.0214162172544451,0.192231966075899,"Downregulated","ERIN"
"56","Feature0673",NA,"C18 H35 N5 O8",449.24869,NA,NA,"Feature0673",18,35,8,5,0,0,1.94444444444444,0.444444444444444,-0.222222222222222,66.6333333333333,4,-4,-1.8,-0.555555555555556,-9,"Protein",12823097.245512,4474522.85158038,0.348942440809021,-1.51893901606818,0.0282545887146467,0.204804024859825,"Downregulated","ERIN"
"57","Feature0657",NA,"C18 H34 N2 O8",406.23161,NA,NA,"Feature0657",18,34,8,2,0,0,1.88888888888889,0.444444444444444,-0.666666666666667,79.3,3,-5,-0.875,-0.25,-7,"Protein",91068.7282544036,191182.050293041,2.09931613142732,1.06991943528209,0.0470946814533594,0.223270641767664,"Upregulated","ERIN"
"58","Feature0654","Phenyl D-glucopyranosiduronic acid","C12 H14 O7",270.07396,NA,NA,"Phenyl D-glucopyranosiduronic acid-peak2",12,14,7,0,0,0,1.16666666666667,0.583333333333333,0,60.3,6,-1,-0.2,0.294117647058824,-1,"Phenol",12492891.5478858,675357.493599068,0.0540593417472964,-4.20931224474808,0.0282388190684761,0.204804024859825,"Downregulated","ERIN"
"59","Feature0651","387122","C12 H18 O",178.13575,NA,NA,"387122",12,18,1,0,0,0,1.5,0.0833333333333333,-1.33333333333333,98.3,4,3,0.272727272727273,0.304347826086957,3,"Lipid",1389875.34045414,6657875.81130683,4.79026831941013,2.2601064685378,0.0283088324221008,0.204804024859825,"Upregulated","ERIN"
"60","Feature0646",NA,"C20 H28 N2 O9",440.17967,NA,NA,"Feature0646",20,28,9,2,0,0,1.4,0.45,-0.2,66,8,-1,-0.333333333333333,0.111111111111111,-3,"Phenol",13494698.3821921,8658271.45167883,0.641605407283831,-0.640241794383971,0.0315584680480814,0.207625655224754,"Downregulated","ERIN"
"61","Feature0638",NA,"C7 H9 O7 P",236.00858,NA,NA,"Feature0638",7,9,7,0,0,1,1.28571428571429,1,0,60.3,4,-3,4,-0.2,-4,"Other",4671421.3725152,2220120.96030157,0.47525598383479,-1.07322330326986,0.0376102285282702,0.217518950560408,"Downregulated","ERIN"
"62","Feature0629","N-Acetyl-L-histidine","C8 H11 N3 O3",197.08007,NA,NA,"N-Acetyl-L-histidine",8,11,3,3,0,0,1.375,0.375,0.5,46.05,5,2,-0.5,0.142857142857143,-1,"Phenol",5044453.85960488,2407688.26741418,0.477294140143602,-1.06704947070689,0.022687690448326,0.200437706165526,"Downregulated","ERIN"
"63","Feature0626",NA,"C6 H2 O4",137.99529,NA,NA,"Feature0626",6,2,4,0,0,0,0.333333333333333,0.666666666666667,1,31.8,6,2,1,1,2,"Condensed HC",5556089.69188205,10086504.752865,1.81539631507431,0.860284534104104,0.00499929328967661,0.146306492695968,"Upregulated","ERIN"
"64","Feature0619",NA,"C10 H24 N2 O6 S",300.13557,NA,NA,"Feature0619",10,24,6,2,1,0,2.4,0.6,-0.4,71.7,0,-6,-9,-1.5,-9,"Other",1843371.64344536,3960267.08577138,2.14838234050808,1.10325076784323,0.0186087960225132,0.190597808713272,"Upregulated","ERIN"
"65","Feature0607","Leucyltryptophan","C17 H23 N3 O3",317.17403,NA,NA,"Leucyltryptophan",17,23,3,3,0,0,1.35294117647059,0.176470588235294,-0.470588235294118,73.7117647058824,8,5,0.181818181818182,0.28,2,"Phenol",3288055.93712647,6363309.47400925,1.9352801763982,0.952542444839737,0.00875796596230828,0.168119603471216,"Upregulated","ERIN"
