FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment,KEGGPathways
Feature0952,NA,C19 H41 N O2,315.3138,NA,NA,Feature0952,19,41,2,1,0,0,2.1578947368421053,0.10526315789473684,-1.7894736842105263,111.3,0,-2,-0.1875,-0.1176470588235294,-3,Lipid,2226621.94396425,234141.24921277267,0.10515536768487538,-3.2494056001700065,0.03167028842633404,0.8724505635080375,Downregulated,NA
Feature0864,(Ac)2-L-Lys-D-Ala,C13 H23 N3 O5,301.16384,NA,NA,(Ac)2-L-Lys-D-Ala,13,23,5,3,0,0,1.7692307692307692,0.38461538461538464,-0.3076923076923075,69.06923076923076,4,-1,-0.8,-0.2,-4,Protein,1861917.99378591,911546.8821046897,0.4895741300889445,-1.0304007692474415,0.021792323287931615,0.8724505635080375,Downregulated,NA
Feature0857,Nonivamide,C17 H27 N O3,293.199,NA,NA,Nonivamide,17,27,3,1,0,0,1.588235294117647,0.17647058823529413,-1.0588235294117645,90.47647058823529,5,2,0.07692307692307693,0.1724137931034483,1,Lipid,14498091.522119367,3892564.7221344467,0.26848807763391896,-1.8970700689497118,0.009898097419826625,0.8724505635080375,Downregulated,NA
Feature0824,Glucosamine,C6 H13 N O5,179.07942,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various antibiotics;Other,Other,Glucosamine-peak1,6,13,5,1,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,5179125.898280416,13993707.894913234,2.70194395149951,1.433997748041695,0.03641325424699989,0.8724505635080375,Upregulated,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various antibiotics;Other
Feature0692,NA,C10 H23 N O6,253.1525,NA,NA,Feature0692,10,23,6,1,0,0,2.3,0.6,-0.7999999999999998,83.1,0,-6,-2.3333333333333335,-0.6666666666666666,-7,Other,3298710.769582308,10327427.692084186,3.1307466502714556,1.646506765843067,0.026312079544135888,0.8724505635080375,Upregulated,NA
Feature0642,NA,C9 H19 N O3,189.13649,NA,NA,Feature0642,9,19,3,1,0,0,2.111111111111111,0.3333333333333333,-1.1111111111111107,91.96666666666664,1,-2,-0.6,-0.2307692307692308,-3,Protein,1483667.9336573128,5893659.0603073435,3.9723572415420416,1.989995372973383,0.01594467684636198,0.8724505635080375,Upregulated,NA
Feature0627,Tetrahydrothiophene,C4 H8 S,88.03465,NA,NA,Tetrahydrothiophene,4,8,0,0,1,0,2,0,-1.5,103.05,1,1,0,0,0,Lipid,2775969.357946642,7684938.825875063,2.768380279081877,1.469042132664935,0.04536018703009497,0.8724505635080375,Upregulated,NA
Feature0565,NA,C13 H24 N2 O3,256.17864,NA,NA,Feature0565,13,24,3,2,0,0,1.8461538461538465,0.2307692307692308,-0.9230769230769234,86.6076923076923,3,0,-0.25,-0.05263157894736842,-2,Lipid,6996726.673600214,2775700.6103291432,0.3967141693275389,-1.333828168154086,0.0133593090289961,0.8724505635080375,Downregulated,NA
Feature0530,ascopyrone P,C6 H8 O4,144.04226,Microbial metabolism in diverse environments;Other,Other,ascopyrone P,6,8,4,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Tannin,3207410.5664739884,7966521.869428984,2.4837861272580524,1.3125409519689477,0.049674067022495674,0.8724505635080375,Upregulated,Microbial metabolism in diverse environments;Other
Feature0435,NA,C16 H28 N4 O5,356.20606,NA,NA,Feature0435,16,28,5,4,0,0,1.75,0.3125,-0.375,70.9875,5,0,-0.5714285714285714,-0.15789473684210523,-4,Protein,1089312.616062668,533461.8936648517,0.48972341437947847,-1.0299609198706698,0.03843724851450184,0.8724505635080375,Downregulated,NA
Feature0414,Levetiracetam,C8 H14 N2 O2,170.10556,NA,NA,Levetiracetam-peak1,8,14,2,2,0,0,1.75,0.25,-0.5,74.55,3,1,-0.25,0,-1,Lipid,1817905.2987577673,5112474.58445871,2.8122887303052733,1.4917447197290128,0.018500529473581225,0.8724505635080375,Upregulated,NA
Feature0353,Phosphonoacetic acid,C2 H5 O5 P,139.98747,Metabolic pathways;Microbial metabolism in diverse environments;Other,Superpathway of L-lysine degradation;Other,Phosphonoacetic acid,2,5,5,0,0,1,2.5,2.5,0,60.3,1,-4,1.25,1.6666666666666667,-5,Other,1829841.7987306933,527445.2624749613,0.2882463734519751,-1.7946256380450556,0.04210476056245749,0.8724505635080375,Downregulated,Metabolic pathways;Microbial metabolism in diverse environments;Other
Feature0226,NA,C16 H32 N2 O10,412.20583,NA,NA,Feature0226,16,32,10,2,0,0,2,0.625,-0.375,70.9875,2,-8,-2.5,-0.5555555555555556,-10,Amino Sugar,417747.0313263983,1548410.7528063632,3.7065751200911428,1.8900867503693048,0.004789544842495353,0.8724505635080375,Upregulated,NA
Feature0141,Isobutyric acid,C4 H8 O2,88.05244,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Superpathway of L-lysine degradation;Other,Isobutyric acid,4,8,2,0,0,0,2,0.5,-1,88.8,1,-1,-0.5,0,-1,Protein,1236459.187404742,3033098.8847164134,2.4530521634787776,1.294577912734485,0.027792765449196226,0.8724505635080375,Upregulated,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other
