FeatureID,Name,Formula,MW,KEGG.Pathways,name4plot,C,H,O,NA.,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0515,NA,C12 H15 N3 S,233.10278,NA,Feature0515,12,15,0,0,0,3,0,0,1,1.25,0,-0.333333333,69.8,7,7,0.375,0.375,3,Unsaturated HC,18.7364087,27.15746497,1.449448792,0.535504365,1.07E-04,0.00108325,Upregulated
Feature0042,NA,NA,243.07186,NA,Feature0042,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,18.95991215,27.44375126,1.447461942,0.533525416,1.98E-05,3.89E-04,Upregulated
Feature0459,"[Similar to: 2-(2-thienyl)-1,3-thiazole-4-carboxylic acid; ΔMass: -38.9050 Da]",NA,172.07118,NA,"[Similar to: 2-(2-thienyl)-1,3-thiazole-4-carboxylic acid; ΔMass: -38.9050 Da]-peak1",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,18.71133339,27.06202355,1.446290491,0.53235735,0.002550862,0.007751237,Upregulated
Feature0304,"3-Hydroxy-4,5,6-trimethoxytetrahydro-2H-pyran-2-carboxamide",C9 H17 N O6,235.10555,NA,"3-Hydroxy-4,5,6-trimethoxytetrahydro-2H-pyran-2-carboxamide",9,17,6,0,0,1,0,0,0,1.888888889,0.666666667,-0.222222222,66.63333333,2,-4,-2.5,-0.4,-5,Amino Sugar,18.76405163,26.71461898,1.42371272,0.509658065,2.23E-05,4.09E-04,Upregulated
Feature0490,"?,?'-diglycerol",C6 H14 O5,166.08414,NA,"?,?'-diglycerol",6,14,5,0,0,0,0,0,0,2.333333333,0.833333333,-0.666666667,79.3,0,-5,-5,-0.714285714,-5,Carbohydrate,20.14822796,28.68429247,1.423663288,0.509607973,1.30E-04,0.001192778,Upregulated
Feature0487,(±)13-HpODE,C18 H32 O4,294.21938,Metabolic pathways;Biosynthesis of secondary metabolites;Other,(±)13-HpODE,18,32,4,0,0,0,0,0,0,1.777777778,0.222222222,-1.333333333,98.3,3,-1,-0.071428571,0.0625,-1,Lipid,19.38562057,27.38592433,1.412692683,0.498447656,0.020103588,0.038392269,Upregulated
Feature0361,[Similar to: N1-phenethyl-3-(2-thienyl)acrylamide; ΔMass: 0.0001 Da],C7 H11 N7 O4,257.08751,NA,[Similar to: N1-phenethyl-3-(2-thienyl)acrylamide; ΔMass: 0.0001 Da],7,11,4,0,0,7,0,0,0,1.571428571,0.571428571,2.571428571,-12.98571429,6,2,1.25,1.5,-5,Amino Sugar,18.69739707,26.3420098,1.408859731,0.494527981,0.001080758,0.004762351,Upregulated
Feature0239,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,10,12,4,0,0,0,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,20.58209221,28.96989351,1.40752909,0.493164739,0.00349672,0.009707994,Upregulated
Feature0461,"[Similar to: 1,4:3,6-Dianhydro-2,5-dideoxy-2-{5-[3-(dimethylamino)phenoxy]-1H-tetrazol-1-yl}-5-[(1-naphthylcarbamoyl)amino]-L-iditol; ΔMass: -343.1569 Da]",NA,158.05552,NA,"[Similar to: 1,4:3,6-Dianhydro-2,5-dideoxy-2-{5-[3-(dimethylamino)phenoxy]-1H-tetrazol-1-yl}-5-[(1-naphthylcarbamoyl)amino]-L-iditol; ΔMass: -343.1569 Da]",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,19.15121005,26.36734616,1.37679792,0.461316823,0.0020915,0.007014177,Upregulated
Feature0101,NP-019988 mzCloud,C10 H10 O4,194.05792,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,NP-019988 mzCloud,10,10,4,0,0,0,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,21.22470762,29.18189748,1.374902213,0.459329014,4.91E-04,0.002842006,Upregulated
Feature0122,"N,N-dimethyl-N'-(3-phenyl[1,2,4]triazolo[4,3-b]pyridazin-6-yl)iminoformamide",C14 H14 N6,266.12669,Metabolic pathways;Biosynthesis of cofactors;Other,"N,N-dimethyl-N'-(3-phenyl[1,2,4]triazolo[4,3-b]pyridazin-6-yl)iminoformamide",14,14,0,0,0,6,0,0,0,1,0,0.285714286,52.15714286,11,11,0.625,0.625,5,Unsaturated HC,18.61344571,25.48031165,1.368919654,0.453037773,0.003221834,0.009181392,Upregulated
Feature0210,DL-Stachydrine,C7 H13 N O2,143.09464,ABC transporters,DL-Stachydrine,7,13,2,0,0,1,0,0,0,1.857142857,0.285714286,-0.857142857,84.72857143,2,0,-0.25,0,-1,Lipid,21.1797823,28.99229699,1.368866619,0.452981879,9.90E-06,2.27E-04,Upregulated
Feature0193,ile-his,C12 H20 N4 O3,268.15357,NA,ile-his,12,20,3,0,0,4,0,0,0,1.666666667,0.25,-0.166666667,65.05,5,2,-0.4,-0.076923077,-2,Lipid,19.17029897,25.78972585,1.345295965,0.4279236,0.010258585,0.02238977,Upregulated
Feature0034,NA,NA,188.06609,NA,Feature0034,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,19.71329895,26.20441065,1.32927577,0.410640436,1.33E-04,0.001200005,Upregulated
Feature0094,Penicillic acid,C8 H10 O4,170.05795,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Penicillic acid,8,10,4,0,0,0,0,0,0,1.25,0.5,-0.25,67.425,4,0,0,0.333333333,0,Phenol,20.64444414,27.31722975,1.32322428,0.404057613,7.90E-04,0.003949234,Upregulated
Feature0022,RV0540000- ChemSpider,C5 H12 O4,136.07356,NA,RV0540000- ChemSpider,5,12,4,0,0,0,0,0,0,2.4,0.8,-0.8,83.1,0,-4,-4,-0.666666667,-4,Carbohydrate,19.87588704,26.21019685,1.318693188,0.399108941,0.001862025,0.006400712,Upregulated
Feature0322,"2-[9-(Hydroxyimino)-3,6-diazatricyclo[4.3.1.1~3,8~]undec-1-yl]ethyl acetate",C13 H21 N3 O3,267.15832,NA,"2-[9-(Hydroxyimino)-3,6-diazatricyclo[4.3.1.1~3,8~]undec-1-yl]ethyl acetate",13,21,3,0,0,3,0,0,0,1.615384615,0.230769231,-0.461538462,73.45384615,5,2,-0.142857143,0.058823529,-1,Lipid,19.17743162,25.25592861,1.316960952,0.39721257,0.001729359,0.005983398,Upregulated
Feature0211,DL-Carnitine,C7 H15 N O3,161.10522,Other,DL-Carnitine,7,15,3,0,0,1,0,0,0,2.142857143,0.428571429,-0.857142857,84.72857143,1,-2,-1,-0.333333333,-3,Protein,22.54777099,29.66103459,1.315475246,0.395584101,1.35E-05,2.87E-04,Upregulated
Feature0243,Butyl glyoxylate,C6 H10 O3,130.06295,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Butyl glyoxylate,6,10,3,0,0,0,0,0,0,1.666666667,0.5,-0.666666667,79.3,2,-1,-0.333333333,0.111111111,-1,Protein,20.34841544,26.73270558,1.313748761,0.393689404,2.13E-04,0.001649679,Upregulated
Feature0272,"6-chloro-2-(3-ethyl-5,5,8,8-tetramethyl-5,6,7,8-tetrahydronaphthalen-2-yl)-4-phenylquinoline",C31 H32 Cl N,453.2239,NA,"6-chloro-2-(3-ethyl-5,5,8,8-tetramethyl-5,6,7,8-tetrahydronaphthalen-2-yl)-4-phenylquinoline",32,32,0,0,0,1,1,0,0,1,0,-0.90625,86.128125,17.5,17.5,0.532258065,0.532258065,16.5,Unsaturated HC,20.03263345,26.27483454,1.311601623,0.391329592,5.56E-05,6.65E-04,Upregulated
Feature0216,"Diethyl 1-[4,6-diamino-2-(methylsulfanyl)-5-pyrimidinyl]-1,2-hydrazinedicarboxylate",C11 H18 N6 O4 S,330.10982,NA,"Diethyl 1-[4,6-diamino-2-(methylsulfanyl)-5-pyrimidinyl]-1,2-hydrazinedicarboxylate",11,18,4,0,0,6,0,0,1,1.636363636,0.363636364,0.909090909,34.39090909,6,2,#NAME?,-1.5,-5,Protein,19.98037766,26.07360664,1.304960651,0.384006305,0.0010591,0.004762351,Upregulated
Feature0544,NA,C14 H10 F N O2,221.08991,Metabolic pathways;ABC transporters;Other,Feature0544,14,10,2,0,1,1,0,0,0,0.714285714,0.142857143,-0.214285714,66.40714286,10.5,8.5,0.681818182,0.708333333,7.5,Condensed HC,21.0748551,27.49100064,1.304445536,0.383436709,3.01E-05,4.79E-04,Upregulated
Feature0389,[Similar to: Dimethyl phosphate; ΔMass: 60.0212 Da],C4 H11 O6 P,186.02936,NA,[Similar to: Dimethyl phosphate; ΔMass: 60.0212 Da],4,11,6,0,0,0,0,1,0,2.75,1.5,-1,88.8,0,-6,2.333333333,#NAME?,-7,Other,19.82853378,25.8460647,1.303478361,0.382366633,0.001574989,0.005852999,Upregulated
Feature0282,4-Methoxycinnamaldehyde,C10 H10 O2,162.0681,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,4-Methoxycinnamaldehyde,10,10,2,0,0,0,0,0,0,1,0.2,-0.6,77.4,6,4,0.5,0.555555556,4,Phenol,21.43458678,27.90097341,1.301680023,0.380374851,4.29E-05,6.05E-04,Upregulated
Feature0372,[Similar to: Maltitol; ΔMass: -198.0740 Da],NA,146.0579,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Degradation of aromatic compounds;Other,[Similar to: Maltitol; ΔMass: -198.0740 Da],0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,21.31192961,27.69592177,1.299550171,0.378012332,9.30E-07,5.11E-05,Upregulated
Feature0177,L-Glutamine,C5 H10 N2 O3,146.06915,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,L-Glutamine,5,10,3,0,0,2,0,0,0,2,0.6,0.4,48.9,2,-1,#NAME?,-1,-3,Amino Sugar,21.62447706,28.03241495,1.296327993,0.374430791,0.0016946,0.005983398,Upregulated
Feature0382,[Similar to: L-Glutamine],C5 H10 N2 O3,129.04259,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,[Similar to: L-Glutamine],5,10,3,0,0,2,0,0,0,2,0.6,0.4,48.9,2,-1,#NAME?,-1,-3,Amino Sugar,21.57695542,27.93500023,1.294668302,0.372582522,0.002116775,0.007055917,Upregulated
Feature0092,"pentane-1,2,3,4,5-pentol",C5 H12 O5,152.06848,Metabolic pathways;ABC transporters;Other,"pentane-1,2,3,4,5-pentol",5,12,5,0,0,0,0,0,0,2.4,1,-0.4,71.7,0,-5,#NAME?,-1,-5,Carbohydrate,21.56269564,27.89652176,1.293739995,0.371547706,5.22E-05,6.38E-04,Upregulated
Feature0241,Cafestol,C20 H28 O3,294.21942,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Cafestol,20,28,3,0,0,0,0,0,0,1.4,0.15,-1.1,91.65,7,4,0.235294118,0.297297297,4,Phenol,21.88487679,28.31193832,1.29367593,0.371476263,0.003184838,0.009150277,Upregulated
Feature0196,"Hexahydro[1,2,4]triazino[5,6-e][1,2,4]triazine-3,6(2H,4H)-dione",C4 H8 N6 O2,172.07118,NA,"Hexahydro[1,2,4]triazino[5,6-e][1,2,4]triazine-3,6(2H,4H)-dione",4,8,2,0,0,6,0,0,0,2,0.5,3.5,-39.45,4,2,1,1,-4,Protein,21.25282238,27.46787598,1.29243427,0.370090911,1.48E-04,0.001282948,Upregulated
Feature0550,NA,C23 H38 O5,354.27704,NA,Feature0550,23,38,5,0,0,0,0,0,0,1.652173913,0.217391304,-1.217391304,94.99565217,5,0,0,0.12195122,0,Lipid,21.56423255,27.8228922,1.290233359,0.367632023,0.003135847,0.009125481,Upregulated
Feature0385,[Similar to: Irgarol 1051; ΔMass: -56.0639 Da],C6 H15 N O4 S,197.07222,NA,[Similar to: Irgarol 1051; ΔMass: -56.0639 Da],6,15,4,0,0,1,0,0,1,2.5,0.666666667,-0.333333333,69.8,0,-4,#NAME?,-2,-6,Other,20.63780314,26.4947998,1.283799424,0.360419819,1.82E-05,3.70E-04,Upregulated
Feature0031,NA,NA,366.11403,NA,Feature0031,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,21.63453686,27.724844,1.281508551,0.357843106,6.66E-06,1.83E-04,Upregulated
Feature0065,NA,NA,204.06093,NA,Feature0065,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,22.49348425,28.80913072,1.280776709,0.357018977,2.38E-06,8.74E-05,Upregulated
Feature0337,"1-(2-Furyl)-1,2-ethanediol",C6 H8 O3,128.04731,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,"1-(2-Furyl)-1,2-ethanediol",6,8,3,0,0,0,0,0,0,1.333333333,0.5,-0.333333333,69.8,3,0,0,0.333333333,0,Phenol,21.29272007,27.23933336,1.279279175,0.355331135,8.34E-07,5.09E-05,Upregulated
Feature0542,NA,C23 H38 O5,376.259,NA,Feature0542,23,38,5,0,0,0,0,0,0,1.652173913,0.217391304,-1.217391304,94.99565217,5,0,0,0.12195122,0,Lipid,20.46108247,26.11531869,1.276341011,0.352013838,1.28E-04,0.001192778,Upregulated
Feature0052,NA,NA,235.14196,NA,Feature0052,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,22.21762336,28.21360809,1.269875163,0.344686678,2.67E-07,2.94E-05,Upregulated
Feature0032,NA,NA,194.05553,NA,Feature0032,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,20.04560456,25.38528205,1.266376475,0.340706361,0.001060518,0.004762351,Upregulated
Feature0261,Adenosine,C10 H13 N5 O4,267.09675,Metabolic pathways;ABC transporters;Other,Adenosine,10,13,4,0,0,5,0,0,0,1.3,0.4,1,31.8,7,3,-2,0,-2,Phenol,21.49307526,27.00657669,1.256524549,0.329438858,0.043394143,0.070516591,Upregulated
Feature0087,Pipecolic acid,C6 H11 N O2,129.07895,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",Pipecolic acid,6,11,2,0,0,1,0,0,0,1.833333333,0.333333333,-0.666666667,79.3,2,0,-0.333333333,0,-1,Protein,20.46450902,25.70595005,1.256123468,0.328978278,3.00E-05,4.79E-04,Upregulated
Feature0175,L-Iditol,C6 H14 O6,182.07905,Metabolic pathways;ABC transporters;Other,L-Iditol,6,14,6,0,0,0,0,0,0,2.333333333,1,-0.333333333,69.8,0,-6,#NAME?,-1,-6,Carbohydrate,24.19747983,30.15676296,1.246277016,0.317624779,1.29E-04,0.001192778,Upregulated
Feature0171,L-Saccharopine,C11 H20 N2 O6,276.13215,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,L-Saccharopine,11,20,6,0,0,2,0,0,0,1.818181818,0.545454545,-0.181818182,65.48181818,3,-3,-1.666666667,-0.333333333,-5,Protein,21.81999295,26.81603326,1.228966175,0.297445208,4.86E-05,6.35E-04,Upregulated
Feature0100,NP-020521 mzCloud,C18 H32 O3,278.22458,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other,NP-020521 mzCloud,18,32,3,0,0,0,0,0,0,1.777777778,0.166666667,-1.444444444,101.4666667,3,0,0,0.090909091,0,Lipid,21.35457416,26.22918373,1.228270043,0.296627782,0.022009424,0.041598568,Upregulated
Feature0127,N-Acetylvaline,C7 H13 N O3,159.08956,"Metabolic pathways;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",N-Acetylvaline,7,13,3,0,0,1,0,0,0,1.857142857,0.428571429,-0.571428571,76.58571429,2,-1,-0.666666667,-0.111111111,-2,Protein,21.14323415,25.88934859,1.224474383,0.292162592,0.001095696,0.004762351,Upregulated
Feature0115,Nonylbenzene,C15 H24,204.18777,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Nonylbenzene,15,24,0,0,0,0,0,0,0,1.6,0,-1.6,105.9,4,4,0.266666667,0.266666667,4,Lipid,21.41070424,26.17850593,1.222683086,0.290050512,0.004259094,0.010895357,Upregulated
Feature0407,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid],C18 H28 O3,310.21441,Metabolic pathways;Biosynthesis of secondary metabolites;Other,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid]-peak2,18,28,3,0,0,0,0,0,0,1.555555556,0.166666667,-1.222222222,95.13333333,5,2,0.133333333,0.212121212,2,Lipid,22.00115684,26.85352775,1.220550717,0.287532244,0.002784781,0.008328015,Upregulated
Feature0311,2'-Deoxyadenosine,C10 H13 N5 O3,251.10184,Metabolic pathways;ABC transporters;Other,2'-Deoxyadenosine-peak1,10,13,3,0,0,5,0,0,0,1.3,0.3,0.8,37.5,7,4,-0.5,0.142857143,-1,Phenol,21.14439825,25.80340172,1.220342212,0.287285769,0.099667751,0.142382502,Upregulated
Feature0055,NA,NA,334.21216,NA,Feature0055,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,21.63866419,26.32023377,1.21635206,0.282560862,0.010451381,0.02261212,Upregulated
Feature0084,pro-his,C11 H16 N4 O3,252.12226,NA,pro-his,11,16,3,0,0,4,0,0,0,1.454545455,0.272727273,0.181818182,55.11818182,6,3,-0.25,0.090909091,-1,Phenol,20.86462623,25.26982339,1.211132331,0.276356505,5.24E-04,0.002930406,Upregulated
Feature0240,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,9,8,4,0,0,0,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,20.77275648,25.14541158,1.210499512,0.275602497,0.002798011,0.008328015,Upregulated
Feature0406,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid],C18 H28 O3,292.20382,Metabolic pathways;Biosynthesis of secondary metabolites;Other,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid]-peak1,18,28,3,0,0,0,0,0,0,1.555555556,0.166666667,-1.222222222,95.13333333,5,2,0.133333333,0.212121212,2,Lipid,21.38723558,25.8248232,1.207487668,0.272008454,2.72E-04,0.001971508,Upregulated
Feature0463,[Similar to: 1-methyl-3-phenyl-1H-pyrazol-5-amine; ΔMass: 115.9834 Da],C9 H18 N5 P3,289.07872,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Other,[Similar to: 1-methyl-3-phenyl-1H-pyrazol-5-amine; ΔMass: 115.9834 Da],9,18,0,0,0,5,0,3,0,2,0,-2,117.3,5,5,-3,-3,-3,Lipid,21.76602848,26.18695265,1.2031112,0.266769993,4.07E-06,1.24E-04,Upregulated
Feature0181,L-Cystathionine,C7 H14 N2 O4 S,222.06742,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of cofactors;Other,L-Cystathionine,7,14,4,0,0,2,0,0,1,2,0.571428571,0.285714286,52.15714286,2,-2,#NAME?,-1.5,-5,Amino Sugar,21.82034763,26.1247077,1.197263588,0.259740809,1.40E-04,0.001241523,Upregulated
Feature0016,Tiglic acid,C5 H8 O2,100.05241,NA,Tiglic acid,5,8,2,0,0,0,0,0,0,1.6,0.4,-0.8,83.1,2,0,0,0.25,0,Protein,21.23455203,25.41875164,1.197046757,0.259479505,0.001225281,0.005104854,Upregulated
Feature0200,Glycyl-L-leucine isomer,C8 H16 N2 O3,188.11612,Metabolic pathways;Other,Glycyl-L-leucine isomer,8,16,3,0,0,2,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.333333333,-3,Protein,20.32544852,24.16881642,1.189091419,0.249859636,0.160577383,0.221347269,Upregulated
Feature0319,"2-Hexyl-3,5-dipentylpyridine",C21 H37 N,303.29265,NA,"2-Hexyl-3,5-dipentylpyridine-peak1",21,37,0,0,0,1,0,0,0,1.761904762,0,-1.619047619,106.4428571,4,4,0.15,0.15,3,Lipid,22.06932979,26.18977376,1.186704535,0.246960779,0.236537108,0.301845497,Upregulated
Feature0373,[Similar to: Maduramicin; ΔMass: -542.2962 Da],C18 H34 N2 O6,374.24339,NA,[Similar to: Maduramicin; ΔMass: -542.2962 Da],18,34,6,0,0,2,0,0,0,1.888888889,0.333333333,-0.888888889,85.63333333,3,-3,-0.5,-0.153846154,-5,Protein,21.60090339,25.62292112,1.186196737,0.246343308,4.35E-05,6.05E-04,Upregulated
Feature0266,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,C18 H28 O3,292.20383,Metabolic pathways;Biosynthesis of secondary metabolites;Other,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,18,28,3,0,0,0,0,0,0,1.555555556,0.166666667,-1.222222222,95.13333333,5,2,0.133333333,0.212121212,2,Lipid,22.19166192,26.30744356,1.185465228,0.245453347,0.001923466,0.006530287,Upregulated
Feature0549,NA,NA,684.19664,NA,Feature0549,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,22.11177737,26.00834481,1.176221358,0.234159593,0.03851437,0.064779521,Upregulated
Feature0107,NP-014287,C18 H32 O3,318.21712,NA,NP-014287,18,32,3,0,0,0,0,0,0,1.777777778,0.166666667,-1.444444444,101.4666667,3,0,0,0.090909091,0,Lipid,22.06741929,25.89039569,1.173240756,0.230499093,7.56E-06,1.98E-04,Upregulated
Feature0410,[Similar to: 6-Aminocaproic acid],C6 H13 N O2,131.09459,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",[Similar to: 6-Aminocaproic acid]-peak1,6,13,2,0,0,1,0,0,0,2.166666667,0.333333333,-1,88.8,1,-1,-0.666666667,-0.25,-2,Protein,20.95445777,24.57666446,1.172860912,0.230031937,0.005367861,0.012892243,Upregulated
Feature0398,[Similar to: D-(+)-Glucose; ΔMass: 31.0422 Da],C7 H17 N O6,211.10558,NA,[Similar to: D-(+)-Glucose; ΔMass: 31.0422 Da],7,17,6,0,0,1,0,0,0,2.428571429,0.857142857,-0.285714286,68.44285714,0,-6,#NAME?,-1.333333333,-7,Carbohydrate,20.85481696,24.36652348,1.168388269,0.224519778,0.013021436,0.026723096,Upregulated
Feature0133,"N-[5-(1,2-Dihydroxyethyl)-3-furyl]acetamide",C8 H11 N O4,185.06883,NA,"N-[5-(1,2-Dihydroxyethyl)-3-furyl]acetamide",8,11,4,0,0,1,0,0,0,1.375,0.5,0,60.3,4,0,-0.333333333,0.2,-1,Phenol,21.5964784,25.20240961,1.166968482,0.222765596,0.005194832,0.012586598,Upregulated
