FeatureID,Name,Formula,MW,KEGG.Pathways,name4plot,C,H,O,NA.,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0439,"[Similar to: 4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid; ΔMass: -46.0418 Da]",C14 H21 N4 O5 P,356.1261,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites;Other,"[Similar to: 4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid; ΔMass: -46.0418 Da]",14,21,5,0,0,4,0,1,0,1.5,0.357142857,-0.285714286,68.44285714,7,2,-0.75,-0.076923077,-3,Protein,24.18337002,29.22865685,1.208626292,0.273368232,0.024433197,0.150901486,Upregulated
Feature0429,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]-peak7",11,12,3,0,0,0,0,0,0,1.090909091,0.272727273,-0.545454545,75.84545455,6,3,0.375,0.473684211,3,Phenol,26.18687505,31.64314474,1.208358946,0.273049075,0.063861366,0.177392683,Upregulated
Feature0252,Azobenzene,C12 H10 N2,182.08444,Biosynthesis of secondary metabolites;Other,Azobenzene,12,10,0,0,0,2,0,0,0,0.833333333,0,-0.333333333,69.8,9,9,0.7,0.7,7,Unsaturated HC,22.99547279,27.77998113,1.208063056,0.272695759,0.022339295,0.150901486,Upregulated
Feature0428,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]-peak6",11,12,3,0,0,0,0,0,0,1.090909091,0.272727273,-0.545454545,75.84545455,6,3,0.375,0.473684211,3,Phenol,25.62298154,30.92622501,1.206972146,0.271392383,0.051890992,0.166900853,Upregulated
Feature0073,NA,NA,178.06303,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0073,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.89692328,29.98774827,1.204476068,0.268405729,0.030493823,0.150901486,Upregulated
Feature0435,"[Similar to: 4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid]",C22 H26 O7,402.16791,NA,"[Similar to: 4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid]-peak1",22,26,7,0,0,0,0,0,0,1.181818182,0.318181818,-0.545454545,75.84545455,10,3,0.2,0.351351351,3,Phenol,24.04781798,28.94433746,1.203615957,0.267375139,0.035385907,0.150901486,Upregulated
Feature0427,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]-peak5",11,12,3,0,0,0,0,0,0,1.090909091,0.272727273,-0.545454545,75.84545455,6,3,0.375,0.473684211,3,Phenol,25.5989599,30.79778686,1.20308743,0.266741488,0.048186079,0.161599654,Upregulated
Feature0334,1-(Dimethylamino)-2-propanyl acetate,C7 H15 N O2,145.1103,NA,1-(Dimethylamino)-2-propanyl acetate,7,15,2,0,0,1,0,0,0,2.142857143,0.285714286,-1.142857143,92.87142857,1,-1,-0.5,-0.2,-2,Lipid,23.76026649,28.51024024,1.199912478,0.262929179,0.034011279,0.150901486,Upregulated
Feature0460,"[Similar to: 2-(2-thienyl)-1,3-thiazole-4-carboxylic acid; ΔMass: -38.9050 Da]",NA,172.07118,NA,"[Similar to: 2-(2-thienyl)-1,3-thiazole-4-carboxylic acid; ΔMass: -38.9050 Da]-peak2",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,21.88265934,26.25010781,1.199584904,0.262535272,0.046629012,0.161148715,Upregulated
Feature0346,[Similar to: NP-022075; ΔMass: 142.0631 Da],C30 H32 O10,552.19968,NA,[Similar to: NP-022075; ΔMass: 142.0631 Da],30,32,10,0,0,0,0,0,0,1.066666667,0.333333333,-0.4,71.7,15,5,0.25,0.4,5,Phenol,25.91660408,31.03730212,1.197583681,0.260126468,0.071943576,0.185769798,Upregulated
Feature0289,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16794,NA,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",22,26,7,0,0,0,0,0,0,1.181818182,0.318181818,-0.545454545,75.84545455,10,3,0.2,0.351351351,3,Phenol,23.45895375,28.05490277,1.195914493,0.258114241,0.015201031,0.149295844,Upregulated
Feature0518,NA,C30 H30 N6 O9,618.20799,NA,Feature0518,30,30,9,0,0,6,0,0,0,1,0.3,0.2,54.6,19,10,0.266666667,0.435897436,4,Phenol,22.26168167,26.60883026,1.195274941,0.25734251,0.00332645,0.149295844,Upregulated
Feature0230,Cytonic acid A,C32 H36 O10,580.23109,NA,Cytonic acid A,32,36,10,0,0,0,0,0,0,1.125,0.3125,-0.5,74.55,15,5,0.227272727,0.37037037,5,Phenol,24.6628748,29.45322112,1.194233088,0.256084446,0.029800621,0.150901486,Upregulated
Feature0358,[Similar to: NP-004022; ΔMass: 150.0295 Da],C27 H24 N6 O8,560.16601,NA,[Similar to: NP-004022; ΔMass: 150.0295 Da],27,24,8,0,0,6,0,0,0,0.888888889,0.296296296,0.37037037,49.74444444,19,11,0.384615385,0.529411765,5,Phenol,24.15189697,28.82320663,1.193413779,0.255094339,0.044219742,0.161148715,Upregulated
Feature0296,"3,4-Dihydroxyphenylpropionic acid",C9 H10 O4,164.04739,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other","3,4-Dihydroxyphenylpropionic acid-peak2",9,10,4,0,0,0,0,0,0,1.111111111,0.444444444,-0.222222222,66.63333333,5,1,0.2,0.428571429,1,Phenol,25.58829511,30.51382686,1.192491595,0.253979098,0.062557992,0.17644562,Upregulated
Feature0426,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]-peak4",11,12,3,0,0,0,0,0,0,1.090909091,0.272727273,-0.545454545,75.84545455,6,3,0.375,0.473684211,3,Phenol,24.73044576,29.32492124,1.185782154,0.245838989,0.017570857,0.150901486,Upregulated
Feature0474,"[Similar to: (2S,3R,3aS,7aR)-2-(3,4-dimethoxyphenyl)-3a,7a-dimethoxy-3-methyl-5-(prop-2-en-1-yl)-2,3,3a,6,7,7a-hexahydro-1-benzofuran-6-one; ΔMass: 209.0692 Da]",C36 H41 N O3 P2,597.25775,NA,"[Similar to: (2S,3R,3aS,7aR)-2-(3,4-dimethoxyphenyl)-3a,7a-dimethoxy-3-methyl-5-(prop-2-en-1-yl)-2,3,3a,6,7,7a-hexahydro-1-benzofuran-6-one; ΔMass: 209.0692 Da]",36,41,3,0,0,1,0,2,0,1.138888889,0.083333333,-1.166666667,93.55,18,15,0.4,0.428571429,12,Unsaturated HC,23.25694777,27.49819828,1.182364881,0.241675324,0.013988668,0.149295844,Upregulated
Feature0269,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.04229,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other","6-Methoxy-1,2,4-benzenetriol",7,8,4,0,0,0,0,0,0,1.142857143,0.571428571,0,60.3,4,0,0,0.4,0,Phenol,23.90846566,28.26852668,1.182364735,0.241675146,0.028151894,0.150901486,Upregulated
Feature0436,"[Similar to: 4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid]",C22 H26 O7,370.14171,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites,"[Similar to: 4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid]-peak2",22,26,7,0,0,0,0,0,0,1.181818182,0.318181818,-0.545454545,75.84545455,10,3,0.2,0.351351351,3,Phenol,23.82427088,28.11633685,1.180155186,0.238976582,0.014363776,0.149295844,Upregulated
Feature0150,methoxyresorcinol,C7 H8 O3,140.04735,Microbial metabolism in diverse environments;Other,methoxyresorcinol,7,8,3,0,0,0,0,0,0,1.142857143,0.428571429,-0.285714286,68.44285714,4,1,0.25,0.454545455,1,Phenol,25.07818286,29.57106339,1.179154947,0.237753309,0.092010411,0.209982265,Upregulated
Feature0315,"2,3,9-Trimethoxy-6a,12a-dihydrochromeno[3,4-b]chromen-12(6H)-one",C19 H18 O6,342.11042,Biosynthesis of secondary metabolites;Other,"2,3,9-Trimethoxy-6a,12a-dihydrochromeno[3,4-b]chromen-12(6H)-one",19,18,6,0,0,0,0,0,0,0.947368421,0.315789474,-0.315789474,69.3,11,5,0.384615385,0.5,5,Phenol,23.61982841,27.74411043,1.174611007,0.232183062,0.032730231,0.150901486,Upregulated
Feature0547,NA,C8 H15 N O4,189.10013,NA,Feature0547,8,15,4,0,0,1,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,24.11663191,28.32131794,1.174347979,0.231859966,0.031881247,0.150901486,Upregulated
Feature0423,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]-peak1",11,12,3,0,0,0,0,0,0,1.090909091,0.272727273,-0.545454545,75.84545455,6,3,0.375,0.473684211,3,Phenol,23.29027417,27.33918834,1.173845707,0.231242789,0.004526424,0.149295844,Upregulated
Feature0044,NA,NA,178.06303,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0044,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,23.27529127,27.30975458,1.173336749,0.230617127,0.0107101,0.149295844,Upregulated
Feature0424,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,"[Similar to: 4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole]-peak2",11,12,3,0,0,0,0,0,0,1.090909091,0.272727273,-0.545454545,75.84545455,6,3,0.375,0.473684211,3,Phenol,24.21952611,28.41594797,1.17326606,0.230530208,0.047758619,0.161148715,Upregulated
Feature0488,(+)-Piperitol,C20 H20 O6,356.12609,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites;Other,(+)-Piperitol,20,20,6,0,0,0,0,0,0,1,0.3,-0.4,71.7,11,5,0.357142857,0.470588235,5,Phenol,24.2383281,28.40626311,1.171956374,0.228918867,0.029397469,0.150901486,Upregulated
Feature0514,NA,C35 H63 N O3,545.48106,NA,Feature0514,35,63,3,0,0,1,0,0,0,1.8,0.085714286,-1.542857143,104.2714286,5,2,0.032258065,0.076923077,1,Lipid,21.99067566,25.72303789,1.169724764,0.226169104,0.05819593,0.171994204,Upregulated
Feature0271,6-Hydroxy-3-coumaranone,C8 H6 O3,150.03205,Metabolic pathways;Microbial metabolism in diverse environments;Other,6-Hydroxy-3-coumaranone,8,6,3,0,0,0,0,0,0,0.75,0.375,0,60.3,6,3,0.6,0.692307692,3,Condensed HC,23.24307545,27.16305997,1.168651714,0.224845037,0.031010016,0.150901486,Upregulated
Feature0148,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,4,0,0,0,0,0,0,1.272727273,0.363636364,-0.545454545,75.84545455,5,1,0.142857143,0.333333333,1,Phenol,23.39618825,27.33286355,1.168261396,0.22436311,0.036773622,0.15207137,Upregulated
Feature0039,NA,NA,792.22295,NA,Feature0039,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,21.40659889,25.00326371,1.16801664,0.224060828,0.11102096,0.231293666,Upregulated
Feature0302,"3-Methoxy-4-(methoxycarbonyl)-5-methylphenyl 4-[(2,4-dimethoxy-6-methylbenzoyl)oxy]-2-methoxy-6-methylbenzoate",C29 H30 O10,538.18406,NA,"3-Methoxy-4-(methoxycarbonyl)-5-methylphenyl 4-[(2,4-dimethoxy-6-methylbenzoyl)oxy]-2-methoxy-6-methylbenzoate",29,30,10,0,0,0,0,0,0,1.034482759,0.344827586,-0.344827586,70.12758621,15,5,0.263157895,0.416666667,5,Phenol,24.96535702,29.15145303,1.167676192,0.223640257,0.054657507,0.17110782,Upregulated
Feature0144,Methyl piperonyl ketone,C10 H10 O3,178.06304,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Methyl piperonyl ketone,10,10,3,0,0,0,0,0,0,1,0.3,-0.4,71.7,6,3,0.428571429,0.529411765,3,Phenol,24.40275326,28.45737832,1.16615441,0.221758827,0.03558658,0.150901486,Upregulated
Feature0510,NA,C18 H19 F3 N2,283.12969,NA,Feature0510,18,19,0,0,3,2,0,0,0,1.055555556,0,-0.722222222,80.88333333,10.5,10.5,0.53125,0.53125,8.5,Unsaturated HC,22.69870621,26.41124785,1.163557412,0.218542398,0.055065608,0.17110782,Upregulated
Feature0283,"4-Hydroxy-N-(2-hydroxy-8-methyl-4-oxo-7-{[(2R,3R,4R,5R)-3,4,5-trihydroxy-6,6-dimethyltetrahydro-2H-pyran-2-yl]oxy}-4H-chromen-3-yl)-3-(3-methyl-2-buten-1-yl)benzamide",C29 H33 N O10,555.21068,Metabolic pathways;Biosynthesis of secondary metabolites;Other,"4-Hydroxy-N-(2-hydroxy-8-methyl-4-oxo-7-{[(2R,3R,4R,5R)-3,4,5-trihydroxy-6,6-dimethyltetrahydro-2H-pyran-2-yl]oxy}-4H-chromen-3-yl)-3-(3-methyl-2-buten-1-yl)benzamide",29,33,10,0,0,1,0,0,0,1.137931034,0.344827586,-0.344827586,70.12758621,14,4,0.166666667,0.347826087,3,Phenol,23.63825549,27.48422242,1.162700963,0.217480095,0.051229133,0.165741313,Upregulated
Feature0042,NA,NA,243.07186,NA,Feature0042,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,20.96947768,24.36402822,1.161880548,0.216461754,0.012946216,0.149295844,Upregulated
Feature0290,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C31 H34 O10,566.21536,Biosynthesis of secondary metabolites;Other,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",31,34,10,0,0,0,0,0,0,1.096774194,0.322580645,-0.451612903,73.17096774,15,5,0.238095238,0.384615385,5,Phenol,23.76492673,27.60946359,1.161773563,0.216328905,0.023558685,0.150901486,Upregulated
Feature0336,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",C21 H24 O7,388.1523,NA,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",21,24,7,0,0,0,0,0,0,1.142857143,0.333333333,-0.476190476,73.87142857,10,3,0.214285714,0.371428571,3,Phenol,23.94232338,27.69878177,1.156896151,0.210259367,0.029692446,0.150901486,Upregulated
Feature0020,Stavudine,C10 H12 N2 O4,224.07968,Metabolic pathways;Biosynthesis of cofactors;Other,Stavudine,10,12,4,0,0,2,0,0,0,1.2,0.4,0.2,54.6,6,2,0,0.333333333,0,Phenol,22.78482209,26.286683,1.153692704,0.206259001,0.0465104,0.161148715,Upregulated
Feature0059,NA,NA,178.06303,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0059,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.37748682,28.09129876,1.152345973,0.204573927,0.036280066,0.15207137,Upregulated
Feature0109,NP-013538 mzCloud,C12 H16 O8,288.08457,NA,NP-013538 mzCloud-peak2,12,16,8,0,0,0,0,0,0,1.333333333,0.666666667,0,60.3,5,-3,-0.75,0.125,-3,Other,23.67103681,27.2653166,1.151842939,0.203944009,0.054822113,0.17110782,Upregulated
Feature0277,5-Aminolevulinic acid,C5 H9 N O3,131.05822,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;D-Amino acid metabolism;Other,5-Aminolevulinic acid,5,9,3,0,0,1,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,24.26746049,27.94306422,1.151462232,0.203467091,0.030277329,0.150901486,Upregulated
Feature0408,"[Similar to: 7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione]",C11 H14 N4 O2,234.11165,NA,"[Similar to: 7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione]-peak1",11,14,2,0,0,4,0,0,0,1.272727273,0.181818182,0.181818182,55.11818182,7,5,0.2,0.333333333,1,Phenol,23.3949903,26.81253072,1.14608001,0.196707765,0.046113254,0.161148715,Upregulated
Feature0058,NA,NA,178.06303,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0058,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.35064775,27.87099075,1.144568762,0.194804138,0.064843474,0.177753961,Upregulated
Feature0051,NA,NA,178.06303,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0051,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,23.94280465,27.39635465,1.144241665,0.194391783,0.035667624,0.150901486,Upregulated
Feature0295,"3,4-Dihydroxyphenylpropionic acid",C9 H10 O4,164.04738,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other","3,4-Dihydroxyphenylpropionic acid-peak1",9,10,4,0,0,0,0,0,0,1.111111111,0.444444444,-0.222222222,66.63333333,5,1,0.2,0.428571429,1,Phenol,25.15684401,28.75497766,1.143028022,0.192860773,0.082387203,0.197873194,Upregulated
