FeatureID,Name,Formula,MW,KEGG.Pathways,name4plot,C,H,O,NA.,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0528,NA,C14 H26 N6 O10,438.1713,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Feature0528,14,26,10,0,0,6,0,0,0,1.8571428571428572,0.7142857142857143,0.8571428571428572,35.87142857142857,5,-5,5.5,-2,-11,Carbohydrate,23.494460937487865,19.17630881532813,0.8162055246277359,-0.2929956191283215,0.008461920167023731,0.01633002137495808,Downregulated
Feature0527,NA,C18 H11 F3 N2,312.08214,NA,Feature0527,18,11,0,0,3,2,0,0,0,0.6111111111111112,0,-0.2777777777777777,68.21666666666667,14.5,14.5,0.78125,0.78125,12.5,Condensed HC,23.432578585114666,20.9007126222989,0.8919510307574895,-0.1649635883545785,2.019025580101968e-5,2.5824745792001915e-4,Downregulated
Feature0526,NA,C20 H32 N6 O3,404.25385,NA,Feature0526,20,32,3,0,0,6,0,0,0,1.6,0.15,-0.40000000000000036,71.7,8,5,-0.09090909090909091,0.04,-1,Lipid,21.518410348628834,21.928461593107635,1.0190558334856241,0.02723309810443531,0.2564471737298514,0.30999108912399614,Upregulated
Feature0525,NA,C18 H23 N5,309.19516,NA,Feature0525,18,23,0,0,0,5,0,0,0,1.2777777777777777,0,-0.44444444444444464,72.96666666666667,10,10,0.38461538461538464,0.38461538461538464,5,Unsaturated HC,25.1707144413364,23.489243126452866,0.9331973147284944,-0.09974593890843303,0.5457407973480163,0.6015179129086352,Downregulated
Feature0524,NA,C10 H7 Cl N4,218.04022,NA,Feature0524,11,7,0,0,0,4,1,0,0,0.6363636363636364,0,0.4545454545454546,47.345454545454544,10.5,10.5,0.9285714285714286,0.9285714285714286,6.5,Condensed HC,25.574843947631333,22.3297650072851,0.8731144187236857,-0.1957573682849366,0.003908769773415599,0.009347058153819912,Downregulated
Feature0523,NA,C9 H9 N O4,179.07955,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Feature0523,9,9,4,0,0,1,0,0,0,1,0.4444444444444444,0.22222222222222232,53.96666666666666,6,2,0.25,0.5,1,Phenol,25.7604712448885,24.472488516705365,0.9500015851441886,-0.07399817420403776,0.001959204569142612,0.0058246622325861435,Downregulated
Feature0522,NA,C19 H20 N4 O2,318.1539,NA,Feature0522,19,20,2,0,0,4,0,0,0,1.0526315789473684,0.10526315789473684,-0.21052631578947345,66.29999999999998,12,10,0.46153846153846156,0.5,6,Unsaturated HC,24.227452906676266,25.884406104319865,1.0683915558117543,0.09544047858037319,8.727039157213821e-5,6.956335560097973e-4,Upregulated
Feature0521,NA,C11 H11 N3 O S,233.0664,NA,Feature0521,11,11,1,0,0,3,0,0,1,1,0.09090909090909091,0.18181818181818166,55.11818181818182,8,7,0.5,0.5384615384615384,3,Unsaturated HC,24.36547191686463,25.324609262151398,1.0393646118802606,0.05570184430511056,0.008039096938758537,0.01567908977417445,Upregulated
Feature0520,NA,C9 H11 N O3,181.07154,NA,Feature0520,9,11,3,0,0,1,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,21.2993936101308,24.485243075909732,1.1495746556964712,0.20110016062390015,0.007859796367159421,0.015549956841502451,Upregulated
Feature0519,NA,C22 H23 N3 O5,431.14036,NA,Feature0519,22,23,5,0,0,3,0,0,0,1.0454545454545454,0.22727272727272727,-0.18181818181818166,65.48181818181817,13,8,0.35714285714285715,0.45454545454545453,5,Phenol,28.666577859273133,21.515179892416967,0.7505318562277284,-0.4140147867370771,8.687598838723738e-5,6.956335560097973e-4,Downregulated
Feature0518,NA,C30 H30 N6 O9,618.20799,NA,Feature0518,30,30,9,0,0,6,0,0,0,1,0.3,0.20000000000000018,54.599999999999994,19,10,0.26666666666666666,0.4358974358974359,4,Phenol,20.416800324550803,20.770210842805632,1.0173097896162437,0.024759073380910043,0.03257859886898593,0.050759856594737286,Upregulated
Feature0517,NA,C11 H21 N O8 S,327.09887,Other,Feature0517,11,21,8,0,0,1,0,0,1,1.9090909090909092,0.7272727272727273,0,60.3,2,-6,-8,-0.8,-8,Carbohydrate,25.479231351730935,21.741172061094368,0.8532899505862597,-0.22889203775964614,0.0020767676575472243,0.006075650061973263,Downregulated
Feature0516,NA,C35 H63 N O3,545.48105,NA,Feature0516,35,63,3,0,0,1,0,0,0,1.8,0.08571428571428572,-1.5428571428571427,104.27142857142857,5,2,0.03225806451612903,0.07692307692307693,1,Lipid,23.277502267765797,22.6733613694834,0.974046145873692,-0.03793797263507198,0.8607876142503099,0.8832708728314748,Downregulated
Feature0515,NA,C12 H15 N3 S,233.10278,NA,Feature0515,12,15,0,0,0,3,0,0,1,1.25,0,-0.33333333333333304,69.79999999999998,7,7,0.375,0.375,3,Unsaturated HC,18.7364087007578,27.809351595883765,1.4842412993883405,0.5697256560635732,8.847283658188028e-4,0.0035573460009587633,Upregulated
Feature0514,NA,C35 H63 N O3,545.48106,NA,Feature0514,35,63,3,0,0,1,0,0,0,1.8,0.08571428571428572,-1.5428571428571427,104.27142857142857,5,2,0.03225806451612903,0.07692307692307693,1,Lipid,22.60355664550813,26.0412797994517,1.152087709375008,0.2042505545089799,0.3303330493425633,0.38492198546273265,Upregulated
Feature0513,NA,NA,257.89211,NA,Feature0513,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.9573883633217,24.884155115786967,0.997065668632125,-0.004239568508656847,0.6369610993337098,0.6854122126407574,Downregulated
Feature0512,NA,C18 H34 N2 O12,470.2113,NA,Feature0512,18,34,12,0,0,2,0,0,0,1.8888888888888888,0.6666666666666666,-0.22222222222222232,66.63333333333333,3,-9,-2.75,-0.5,-11,Amino Sugar,26.763209566849234,22.299798923490197,0.8332258830089001,-0.26322043948791957,4.1683403426036775e-4,0.0020288382198513475,Downregulated
Feature0511,NA,C3 H2 N4 O18 S2,445.88051,NA,Feature0511,3,2,18,0,0,4,0,0,2,0.6666666666666666,6,16.666666666666664,-414.69999999999993,5,-13,0.9047619047619048,0.8333333333333334,-19,Other,24.9476102078609,25.3859451215586,1.0175702165476186,0.02512834984273743,0.011238830226181313,0.020604522081332406,Upregulated
Feature0510,NA,C18 H19 F3 N2,283.12969,NA,Feature0510,18,19,0,0,3,2,0,0,0,1.0555555555555556,0,-0.7222222222222223,80.88333333333333,10.5,10.5,0.53125,0.53125,8.5,Unsaturated HC,19.431755067608268,19.641246343718535,1.0107808726170844,0.015470268998045383,0.10012259398995497,0.13398400655590081,Upregulated
Feature0509,NA,C6 H5 O13 P3,377.89309,NA,Feature0509,6,5,13,0,0,0,0,3,0,0.8333333333333334,2.1666666666666665,1,31.799999999999997,6,-7,1,1,-10,Other,24.646751050493833,25.066723029860533,1.0170396486947226,0.024375922912489054,0.04043345992308602,0.06059510342696815,Upregulated
Feature0508,NA,C16 H28 N2 O13,456.15919,NA,Feature0508,16,28,13,0,0,2,0,0,0,1.75,0.8125,0.25,53.175,4,-9,-11,-0.6,-11,Carbohydrate,27.830844255957267,20.537435964750365,0.7379379430918368,-0.43842859697301106,2.253751995708629e-4,0.0013473517365649413,Downregulated
Feature0507,NA,C10 H17 N7 O8,363.11421,NA,Feature0507,10,17,8,0,0,7,0,0,0,1.7,0.8,2,3.299999999999997,6,-2,1.8,5,-9,Carbohydrate,25.903906136397367,23.1417025370829,0.8933672943080457,-0.16267465556215177,0.0010768142451613387,0.004112832186380113,Downregulated
Feature0506,NA,C22 H39 N O17,589.22211,NA,Feature0506,22,39,17,0,0,1,0,0,0,1.7727272727272727,0.7727272727272727,-0.09090909090909083,62.890909090909084,4,-13,-3.5,-0.44,-14,Carbohydrate,27.700920028349632,21.393969764696898,0.7723198270238647,-0.37272968611195306,1.9290536041814208e-5,2.5824745792001915e-4,Downregulated
Feature0505,NA,C18 H15 N3 O,289.11625,NA,Feature0505,18,15,1,0,0,3,0,0,0,0.8333333333333334,0.05555555555555555,-0.22222222222222232,66.63333333333333,13,12,0.6428571428571429,0.6551724137931034,9,Unsaturated HC,22.5280130302261,23.836225347570632,1.0580704705554498,0.08143571831689651,0.03367174968601427,0.05202096159356137,Upregulated
Feature0504,NA,C12 H23 N O4,245.16269,NA,Feature0504,12,23,4,0,0,1,0,0,0,1.9166666666666667,0.3333333333333333,-1,88.8,2,-2,-0.42857142857142855,-0.1111111111111111,-3,Protein,20.459558733786032,20.5147692521272,1.002698519506679,0.003887897282829444,0.9286114410286853,0.940582490913033,Upregulated
Feature0503,NA,NA,100.00105,NA,Feature0503,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.549661963855,24.678786630101268,1.0052597329623674,0.0075683044332888515,0.264233347727676,0.31862258238947777,Upregulated
Feature0502,NA,C39 H74 N2 O6,666.55504,NA,Feature0502,39,74,6,0,0,2,0,0,0,1.8974358974358974,0.15384615384615385,-1.4358974358974361,101.22307692307692,4,-2,-0.12903225806451613,-0.029411764705882353,-4,Lipid,21.4131447301078,21.3156731269134,0.9954480481768121,-0.006582070346364152,0.9074142732145867,0.9225098895896907,Downregulated
Feature0501,NA,C10 H10 N2 O2,190.06944,NA,Feature0501,10,10,2,0,0,2,0,0,0,1,0.2,0,60.3,7,5,0.5,0.5714285714285714,3,Phenol,23.7582040521263,25.1430287050881,1.058288271702838,0.08173266290390994,7.041293979150346e-5,6.454519480887818e-4,Upregulated
Feature0500,NA,C11 H18 N3 O6 P S,351.06551,NA,Feature0500,11,18,6,0,0,3,0,1,1,1.6363636363636365,0.5454545454545454,0,60.3,5,-1,-Inf,-1,-6,Protein,21.724209931139033,21.488381892814832,0.9891444596111102,-0.015746860106099245,0.285207073852257,0.33850244157953296,Downregulated
Feature0499,NA,C9 H9 N2 O6 P3 S4,461.85452,NA,Feature0499,9,9,6,0,0,2,0,3,4,1,0.6666666666666666,0.22222222222222232,53.96666666666666,8,2,1.1666666666666667,1.3333333333333333,-7,Other,24.429528232431466,24.396841457261765,0.9986619972821944,-0.0019316224320731136,0.806117626904285,0.8365371599950128,Downregulated
Feature0498,NA,C4 H N4 O7 P3,309.90566,NA,Feature0498,4,1,7,0,0,4,0,3,0,0.25,1.75,2.5,-10.950000000000003,8,1,0.6,0.38461538461538464,-6,Other,24.16685647946,24.702562779949133,1.022166983154985,0.03163089695178046,0.01980906147902066,0.03321641406543098,Upregulated
Feature0497,NA,C9 H8 O17 P2 S2,513.86803,NA,Feature0497,9,8,17,0,0,0,0,2,2,0.8888888888888888,1.8888888888888888,2.2222222222222223,-3.0333333333333385,7,-10,1.1666666666666667,1.5714285714285714,-14,Other,24.188562345484968,24.845472519964133,1.0271578841725493,0.03865795498227278,0.033362000880572416,0.051833617187330025,Upregulated
Feature0496,NA,C3 H5 N2 P S,131.99089,NA,Feature0496,3,5,0,0,0,2,0,1,1,1.6666666666666667,0,-0.666666666666667,79.30000000000001,3,3,1,1,-1,Lipid,24.293961701787467,24.432830764345066,1.0057161966525774,0.008223248039349667,0.20656122216952427,0.2549384864694552,Upregulated
Feature0495,NA,NA,581.85559,NA,Feature0495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.0601417919993,24.7902593868596,1.0303455233627545,0.04312822211712911,0.011984850034598813,0.02154139712101094,Upregulated
Feature0494,NA,C11 H23 N3 O3,245.17392,NA,Feature0494,11,23,3,0,0,3,0,0,0,2.090909090909091,0.2727272727272727,-0.7272727272727275,81.02727272727273,2,-1,-0.8,-0.38461538461538464,-4,Lipid,23.2792852900426,23.701343381521866,1.0181301997127805,0.0259220667858444,0.03412090311463687,0.05256721768361423,Upregulated
Feature0493,NA,C H3 N O5,109.00137,NA,Feature0493,1,3,5,0,0,1,0,0,0,3,5,10,-224.7,1,-4,1,1,-5,Other,23.87516385810847,24.020483278751033,1.0060866355308054,0.008754542985417396,0.2028510516777965,0.2521973402458269,Upregulated
Feature0492,NA,C6 H N6 O5 P3 S2,393.86699,NA,Feature0492,6,1,5,0,0,6,0,3,2,0.16666666666666666,0.8333333333333334,2.666666666666667,-15.700000000000017,11,6,0.5,0.3333333333333333,-5,Other,24.276832319034867,24.219534310714366,0.9976398070568879,-0.003409063262485227,0.7039404598455211,0.7464200374731547,Downregulated
Feature0491,NA,NA,121.9172,Microbial metabolism in diverse environments;Other,Feature0491,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.3677640433119,24.1593968709247,0.991449064755517,-0.012389438330560379,0.42191300049193803,0.4794465914681114,Downregulated
Feature0490,"?,?'-diglycerol",C6 H14 O5,166.08414,NA,"?,?'-diglycerol",6,14,5,0,0,0,0,0,0,2.3333333333333335,0.8333333333333334,-0.666666666666667,79.30000000000001,0,-5,-5,-0.7142857142857143,-5,Carbohydrate,20.148227963525333,28.227648196446168,1.400999048032767,0.4864559754697498,2.129352371823458e-7,2.498381588547665e-5,Upregulated
Feature0489,.alpha.-Glucoheptitol,C7 H16 O7,212.08956,NA,.alpha.-Glucoheptitol,7,16,7,0,0,0,0,0,0,2.2857142857142856,1,-0.2857142857142856,68.44285714285714,0,-7,-Inf,-1,-7,Carbohydrate,23.295141797219532,25.337409040262866,1.0876692342472496,0.12123989237647435,0.28557296889618783,0.33850244157953296,Upregulated
Feature0488,(+)-Piperitol,C20 H20 O6,356.12609,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites;Other,(+)-Piperitol,20,20,6,0,0,0,0,0,0,1,0.3,-0.40000000000000036,71.7,11,5,0.35714285714285715,0.47058823529411764,5,Phenol,21.148550313068665,21.4931319509954,1.0162933928248408,0.023316952572590907,0.06710309862911992,0.0939101889211602,Upregulated
Feature0487,(±)13-HpODE,C18 H32 O4,294.21938,Metabolic pathways;Biosynthesis of secondary metabolites;Other,(±)13-HpODE,18,32,4,0,0,0,0,0,0,1.7777777777777777,0.2222222222222222,-1.333333333333333,98.29999999999998,3,-1,-0.07142857142857142,0.0625,-1,Lipid,19.3856205689129,25.9260352678182,1.3373848505728838,0.4194146801799556,0.013517018487772153,0.023904695074838216,Upregulated
Feature0486,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",C20 H34 O3,322.25075,Metabolic pathways;Biosynthesis of secondary metabolites;Other,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",20,34,3,0,0,0,0,0,0,1.7,0.15,-1.4000000000000004,100.20000000000002,4,1,0.058823529411764705,0.13513513513513514,1,Lipid,21.1525527630217,21.767795827152735,1.0290859959563172,0.041363546620377695,0.011621316558597801,0.021094799033758386,Upregulated
Feature0485,(2E)-2-Pentenedioate,C5 H4 O4,128.01091,NA,(2E)-2-Pentenedioate,5,4,4,0,0,0,0,0,0,0.8,0.8,0.7999999999999998,37.5,4,0,0,0.6666666666666666,0,Condensed HC,25.152157662878334,24.0190022940106,0.9549479856139682,-0.06650594073418081,0.030267613048376985,0.04804854846185079,Downregulated
Feature0484,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C9 H17 N O8,267.09545,Metabolic pathways;ABC transporters;Other,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",9,17,8,0,0,1,0,0,0,1.8888888888888888,0.8888888888888888,0.22222222222222232,53.96666666666666,2,-6,-Inf,-0.75,-7,Carbohydrate,25.997278259136866,23.992560073802633,0.9228873820808658,-0.1157734851811856,0.0018323672111685417,0.0057599982305779705,Downregulated
Feature0483,"(2S)-3-Phenyl-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C15 H21 N O7,327.13187,NA,"(2S)-3-Phenyl-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",15,21,7,0,0,1,0,0,0,1.4,0.4666666666666667,-0.2666666666666666,67.89999999999999,6,-1,-0.2857142857142857,0.14285714285714285,-2,Phenol,25.97261495529523,23.900777704659834,0.9202299324037453,-0.1199337110085567,0.007923318173059999,0.015619444427179208,Downregulated
Feature0482,"(2Z,4Z)-6-Amino-2,4-diimino-5-nitro-1,3(2H,4H)-pyrimidinediol",C4 H6 N6 O4,202.04538,NA,"(2Z,4Z)-6-Amino-2,4-diimino-5-nitro-1,3(2H,4H)-pyrimidinediol",4,6,4,0,0,6,0,0,0,1.5,1,5,-82.2,5,1,0.8333333333333334,0.75,-5,Carbohydrate,29.238383759961835,23.7054945274739,0.8107662421455557,-0.30264207429060647,0.008217877002636584,0.0159711390510605,Downregulated
Feature0481,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",C14 H23 N O11,381.12721,NA,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",14,23,11,0,0,1,0,0,0,1.6428571428571428,0.7857142857142857,0.1428571428571428,56.22857142857143,4,-7,-4,-0.3333333333333333,-8,Carbohydrate,27.3690136171873,23.8688469405796,0.8721120634610796,-0.19741456652291758,0.0022194227080464405,0.0063577212990913665,Downregulated
Feature0480,(S)-malyl alpha-D-glucosaminide,C10 H17 N O9,295.09039,NA,(S)-malyl alpha-D-glucosaminide,10,17,9,0,0,1,0,0,0,1.7,0.9,0.3999999999999999,48.9,3,-6,-Inf,-0.5555555555555556,-7,Carbohydrate,26.29145740587593,25.291438588887566,0.9619641162697634,-0.055945016115758625,0.004844888434891701,0.010939355002106495,Downregulated
Feature0479,[Similar to: (±)5(6)-DiHET; ΔMass: -166.1745 Da],NA,172.07118,NA,[Similar to: (±)5(6)-DiHET; ΔMass: -166.1745 Da],0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,18.838734073480733,27.717290568673732,1.4712926282924357,0.557084215593483,3.849746193903762e-6,9.737089112394437e-5,Upregulated
Feature0478,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",C30 H32 O10,552.19968,NA,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",30,32,10,0,0,0,0,0,0,1.0666666666666667,0.3333333333333333,-0.40000000000000036,71.7,15,5,0.25,0.4,5,Phenol,20.7941145734552,21.1214387471979,1.0157411931432054,0.022532855916572298,0.38259017344102336,0.4411417094183707,Upregulated
Feature0477,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 186.0293 Da]",C29 H28 N6 O8,588.19719,NA,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 186.0293 Da]",29,28,8,0,0,6,0,0,0,0.9655172413793104,0.27586206896551724,0.2068965517241379,54.40344827586207,19,11,0.3333333333333333,0.47368421052631576,5,Phenol,20.729083312771266,20.454012704484732,0.9867302087537532,-0.019272417195797194,0.8830851438143401,0.9001012747759539,Downregulated
