FeatureID,Name,Formula,MW,KEGG.Pathways,name4plot,C,H,O,NA.,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0525,NA,C18 H23 N5,309.19516,NA,Feature0525,18,23,0,0,0,5,0,0,0,1.2777777777777777,0,-0.44444444444444464,72.96666666666667,10,10,0.38461538461538464,0.38461538461538464,5,Unsaturated HC,24.68197313175704,21.101161733343435,0.8549219959320693,-0.22613530204178303,0.051170236259593084,0.22511141022145345,Downregulated
Feature0524,NA,C10 H7 Cl N4,218.04022,NA,Feature0524,11,7,0,0,0,4,1,0,0,0.6363636363636364,0,0.4545454545454546,47.345454545454544,10.5,10.5,0.9285714285714286,0.9285714285714286,6.5,Condensed HC,23.96552603534516,22.363235617761035,0.9331418632238235,-0.09983166781748358,0.18108828988925801,0.32232543507796735,Downregulated
Feature0523,NA,C9 H9 N O4,179.07955,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Feature0523,9,9,4,0,0,1,0,0,0,1,0.4444444444444444,0.22222222222222232,53.96666666666666,6,2,0.25,0.5,1,Phenol,24.70236474512424,23.7834909557451,0.9628021932774471,-0.05468866659085184,0.31297889970130255,0.4625564995389775,Downregulated
Feature0522,NA,C19 H20 N4 O2,318.1539,NA,Feature0522,19,20,2,0,0,4,0,0,0,1.0526315789473684,0.10526315789473684,-0.21052631578947345,66.29999999999998,12,10,0.46153846153846156,0.5,6,Unsaturated HC,24.94949331151174,26.021131087543434,1.0429522861507265,0.06067315775384351,0.07236049281806305,0.22511141022145345,Upregulated
Feature0521,NA,C11 H11 N3 O S,233.0664,NA,Feature0521,11,11,1,0,0,3,0,0,1,1,0.09090909090909091,0.18181818181818166,55.11818181818182,8,7,0.5,0.5384615384615384,3,Unsaturated HC,24.68266586623652,25.881221651421768,1.0485586035025802,0.06840749531133858,0.03650497589257645,0.22448596913039046,Upregulated
Feature0520,NA,C9 H11 N O3,181.07154,NA,Feature0520,9,11,3,0,0,1,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,22.3742244903445,25.908749367930067,1.1579730675854654,0.2116016991710725,0.031814691622419775,0.2196796964086719,Upregulated
Feature0519,NA,C22 H23 N3 O5,431.14036,NA,Feature0519,22,23,5,0,0,3,0,0,0,1.0454545454545454,0.22727272727272727,-0.18181818181818166,65.48181818181817,13,8,0.35714285714285715,0.45454545454545453,5,Phenol,25.25354650651762,19.551435125937132,0.7742055208321396,-0.36921149941323406,0.052762465886305676,0.22511141022145345,Downregulated
Feature0518,NA,C30 H30 N6 O9,618.20799,NA,Feature0518,30,30,9,0,0,6,0,0,0,1,0.3,0.20000000000000018,54.599999999999994,19,10,0.26666666666666666,0.4358974358974359,4,Phenol,20.2523920663658,19.8712422076373,0.9811800078983512,-0.027410256425749617,0.05798805483517587,0.22511141022145345,Downregulated
Feature0517,NA,C11 H21 N O8 S,327.09887,Other,Feature0517,11,21,8,0,0,1,0,0,1,1.9090909090909092,0.7272727272727273,0,60.3,2,-6,-8,-0.8,-8,Carbohydrate,24.09808371041192,22.2783608807886,0.9244868242848255,-0.11327533629022847,0.09784345182084553,0.2372146576233714,Downregulated
Feature0516,NA,C35 H63 N O3,545.48105,NA,Feature0516,35,63,3,0,0,1,0,0,0,1.8,0.08571428571428572,-1.5428571428571427,104.27142857142857,5,2,0.03225806451612903,0.07692307692307693,1,Lipid,23.149249997653097,23.6394235224069,1.0211744883658649,0.03022940097772698,0.8722547533606828,0.9123859309554102,Upregulated
Feature0515,NA,C12 H15 N3 S,233.10278,NA,Feature0515,12,15,0,0,0,3,0,0,1,1.25,0,-0.33333333333333304,69.79999999999998,7,7,0.375,0.375,3,Unsaturated HC,21.52345622420178,25.421639732997633,1.181113268621449,0.24014732565175337,0.08487701826987819,0.23336695828991247,Upregulated
Feature0514,NA,C35 H63 N O3,545.48106,NA,Feature0514,35,63,3,0,0,1,0,0,0,1.8,0.08571428571428572,-1.5428571428571427,104.27142857142857,5,2,0.03225806451612903,0.07692307692307693,1,Lipid,23.80382863967296,25.630844468491567,1.076753023913707,0.10668737519730886,0.33064379224336377,0.4775558396618891,Upregulated
Feature0513,NA,NA,257.89211,NA,Feature0513,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,25.06667222932014,24.968996964795735,0.9961033812693272,-0.005632613733949567,0.588656108197986,0.703803782925053,Downregulated
Feature0512,NA,C18 H34 N2 O12,470.2113,NA,Feature0512,18,34,12,0,0,2,0,0,0,1.8888888888888888,0.6666666666666666,-0.22222222222222232,66.63333333333333,3,-9,-2.75,-0.5,-11,Amino Sugar,24.59978144579844,23.281280284970467,0.9464019156538821,-0.07947510098400723,0.49562296987781396,0.62664973202942,Downregulated
Feature0511,NA,C3 H2 N4 O18 S2,445.88051,NA,Feature0511,3,2,18,0,0,4,0,0,2,0.6666666666666666,6,16.666666666666664,-414.69999999999993,5,-13,0.9047619047619048,0.8333333333333334,-19,Other,25.09343315393012,25.385447742455767,1.011637091932951,0.016691839866548396,0.08117793519775623,0.22896340696803041,Upregulated
Feature0510,NA,C18 H19 F3 N2,283.12969,NA,Feature0510,18,19,0,0,3,2,0,0,0,1.0555555555555556,0,-0.7222222222222223,80.88333333333333,10.5,10.5,0.53125,0.53125,8.5,Unsaturated HC,19.34304800579738,19.138463240138265,0.9894233439529385,-0.015340156773641195,0.0661034925368225,0.22511141022145345,Downregulated
Feature0509,NA,C6 H5 O13 P3,377.89309,NA,Feature0509,6,5,13,0,0,0,0,3,0,0.8333333333333334,2.1666666666666665,1,31.799999999999997,6,-7,1,1,-10,Other,24.7981142481943,25.142668106681967,1.0138943572498766,0.019907338523078626,0.0478115830954143,0.22511141022145345,Upregulated
Feature0508,NA,C16 H28 N2 O13,456.15919,NA,Feature0508,16,28,13,0,0,2,0,0,0,1.75,0.8125,0.25,53.175,4,-9,-11,-0.6,-11,Carbohydrate,24.54561297789422,19.2709645354615,0.7851083023600564,-0.3490364134939898,0.058563470438135035,0.22511141022145345,Downregulated
Feature0507,NA,C10 H17 N7 O8,363.11421,NA,Feature0507,10,17,8,0,0,7,0,0,0,1.7,0.8,2,3.299999999999997,6,-2,1.8,5,-9,Carbohydrate,24.38780985063344,22.8903566889385,0.9385982927181119,-0.09142025873741626,0.1889173200431459,0.32985563817057223,Downregulated
Feature0506,NA,C22 H39 N O17,589.22211,NA,Feature0506,22,39,17,0,0,1,0,0,0,1.7727272727272727,0.7727272727272727,-0.09090909090909083,62.890909090909084,4,-13,-3.5,-0.44,-14,Carbohydrate,25.00251679522172,20.9811340455138,0.8391608819766315,-0.2529806675604663,0.0714299157693292,0.22511141022145345,Downregulated
Feature0505,NA,C18 H15 N3 O,289.11625,NA,Feature0505,18,15,1,0,0,3,0,0,0,0.8333333333333334,0.05555555555555555,-0.22222222222222232,66.63333333333333,13,12,0.6428571428571429,0.6551724137931034,9,Unsaturated HC,22.41142274887724,22.733715548696235,1.0143807380473042,0.0205992556890583,0.2951411743823305,0.44841891135436956,Upregulated
Feature0504,NA,C12 H23 N O4,245.16269,NA,Feature0504,12,23,4,0,0,1,0,0,0,1.9166666666666667,0.3333333333333333,-1,88.8,2,-2,-0.42857142857142855,-0.1111111111111111,-3,Protein,20.49167375449088,19.8001638764658,0.9662541046519671,-0.04952545726156193,0.3931703275225601,0.5274236100912392,Downregulated
Feature0503,NA,NA,100.00105,NA,Feature0503,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.56212271378184,24.602333621097934,1.0016371104315642,0.0023599199029034124,0.31362511561297807,0.4625564995389775,Upregulated
Feature0502,NA,C39 H74 N2 O6,666.55504,NA,Feature0502,39,74,6,0,0,2,0,0,0,1.8974358974358974,0.15384615384615385,-1.4358974358974361,101.22307692307692,4,-2,-0.12903225806451613,-0.029411764705882353,-4,Lipid,21.25955186756734,21.071569945474234,0.9911577664823744,-0.012813379749993475,0.7300594480940823,0.8177855324882796,Downregulated
Feature0501,NA,C10 H10 N2 O2,190.06944,NA,Feature0501,10,10,2,0,0,2,0,0,0,1,0.2,0,60.3,7,5,0.5,0.5714285714285714,3,Phenol,24.20222841154116,24.766156108610033,1.0233006518027885,0.0332300797261361,0.11846858589946338,0.2555204793909994,Upregulated
Feature0500,NA,C11 H18 N3 O6 P S,351.06551,NA,Feature0500,11,18,6,0,0,3,0,1,1,1.6363636363636365,0.5454545454545454,0,60.3,5,-1,-Inf,-1,-6,Protein,23.65007577581618,23.094137153268367,0.9764931568161698,-0.03431816102820777,0.7787357276140209,0.8531965143181502,Downregulated
Feature0499,NA,C9 H9 N2 O6 P3 S4,461.85452,NA,Feature0499,9,9,6,0,0,2,0,3,4,1,0.6666666666666666,0.22222222222222232,53.96666666666666,8,2,1.1666666666666667,1.3333333333333333,-7,Other,24.49375279971558,24.457384003105965,0.9985151807113022,-0.0021437333468802503,0.8081730098679061,0.878448923769463,Downregulated
Feature0498,NA,C4 H N4 O7 P3,309.90566,NA,Feature0498,4,1,7,0,0,4,0,3,0,0.25,1.75,2.5,-10.950000000000003,8,1,0.6,0.38461538461538464,-6,Other,24.3181009555695,24.64361892205813,1.0133858300482992,0.019183561225932337,0.07193507657005646,0.22511141022145345,Upregulated
Feature0497,NA,C9 H8 O17 P2 S2,513.86803,NA,Feature0497,9,8,17,0,0,0,0,2,2,0.8888888888888888,1.8888888888888888,2.2222222222222223,-3.0333333333333385,7,-10,1.1666666666666667,1.5714285714285714,-14,Other,24.37661986110362,24.844982306956666,1.019213592718012,0.02745642330349767,0.016944152427002226,0.2196796964086719,Upregulated
Feature0496,NA,C3 H5 N2 P S,131.99089,NA,Feature0496,3,5,0,0,0,2,0,1,1,1.6666666666666667,0,-0.666666666666667,79.30000000000001,3,3,1,1,-1,Lipid,24.3127107465476,24.389501352561,1.0031584551313062,0.004549506624668476,0.15936070225107166,0.3032816132805862,Upregulated
Feature0495,NA,NA,581.85559,NA,Feature0495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.25541138561784,24.692567398791333,1.0180230302518267,0.025770199187944372,0.030132543729595257,0.2196796964086719,Upregulated
Feature0494,NA,C11 H23 N3 O3,245.17392,NA,Feature0494,11,23,3,0,0,3,0,0,0,2.090909090909091,0.2727272727272727,-0.7272727272727275,81.02727272727273,2,-1,-0.8,-0.38461538461538464,-4,Lipid,23.4198138559209,23.434226246636566,1.000615393051556,8.875514351859787e-4,0.9847068851073979,0.9901074713145683,Upregulated
Feature0493,NA,C H3 N O5,109.00137,NA,Feature0493,1,3,5,0,0,1,0,0,0,3,5,10,-224.7,1,-4,1,1,-5,Other,23.78196327450804,23.765451425413268,0.999305698654725,-0.0010020129974629363,0.9119354004441395,0.9463480570646731,Downregulated
Feature0492,NA,C6 H N6 O5 P3 S2,393.86699,NA,Feature0492,6,1,5,0,0,6,0,3,2,0.16666666666666666,0.8333333333333334,2.666666666666667,-15.700000000000017,11,6,0.5,0.3333333333333333,-5,Other,24.30675988445928,24.1373901158322,0.9930319890667384,-0.010087902083760088,0.22063285955973092,0.36772143259955153,Downregulated
Feature0491,NA,NA,121.9172,Microbial metabolism in diverse environments;Other,Feature0491,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,24.33621426071112,23.907829220902535,0.9823972194187911,-0.025621617583583917,0.05578178876414572,0.22511141022145345,Downregulated
Feature0490,"?,?'-diglycerol",C6 H14 O5,166.08414,NA,"?,?'-diglycerol",6,14,5,0,0,0,0,0,0,2.3333333333333335,0.8333333333333334,-0.666666666666667,79.30000000000001,0,-5,-5,-0.7142857142857143,-5,Carbohydrate,23.20603238970604,27.520164079840367,1.18590561357865,0.24598919011933484,0.0825080172495372,0.23144154981726733,Upregulated
Feature0489,.alpha.-Glucoheptitol,C7 H16 O7,212.08956,NA,.alpha.-Glucoheptitol,7,16,7,0,0,0,0,0,0,2.2857142857142856,1,-0.2857142857142856,68.44285714285714,0,-7,-Inf,-1,-7,Carbohydrate,23.46498722928688,24.409504026321233,1.0402521760529873,0.056933306289492204,0.3083549474996275,0.46085657914346506,Upregulated
Feature0488,(+)-Piperitol,C20 H20 O6,356.12609,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites;Other,(+)-Piperitol,20,20,6,0,0,0,0,0,0,1,0.3,-0.40000000000000036,71.7,11,5,0.35714285714285715,0.47058823529411764,5,Phenol,20.967318878768378,20.485010977563,0.9769971590552875,-0.033573727804046945,0.09198132868974568,0.23336695828991247,Downregulated
Feature0487,(±)13-HpODE,C18 H32 O4,294.21938,Metabolic pathways;Biosynthesis of secondary metabolites;Other,(±)13-HpODE,18,32,4,0,0,0,0,0,0,1.7777777777777777,0.2222222222222222,-1.333333333333333,98.29999999999998,3,-1,-0.07142857142857142,0.0625,-1,Lipid,21.37695355228706,25.529432464393032,1.1942502659206888,0.25610519805047327,0.07705883125190435,0.22533312160657842,Upregulated
Feature0486,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",C20 H34 O3,322.25075,Metabolic pathways;Biosynthesis of secondary metabolites;Other,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",20,34,3,0,0,0,0,0,0,1.7,0.15,-1.4000000000000004,100.20000000000002,4,1,0.058823529411764705,0.13513513513513514,1,Lipid,23.83854778279756,27.543488037678898,1.1554180350514014,0.2084149191572596,0.08736639341099836,0.23336695828991247,Upregulated
Feature0485,(2E)-2-Pentenedioate,C5 H4 O4,128.01091,NA,(2E)-2-Pentenedioate,5,4,4,0,0,0,0,0,0,0.8,0.8,0.7999999999999998,37.5,4,0,0,0.6666666666666666,0,Condensed HC,24.39184130819584,21.227979508838867,0.8702901613953231,-0.20043160816311015,0.036734067675882075,0.22448596913039046,Downregulated
Feature0484,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C9 H17 N O8,267.09545,Metabolic pathways;ABC transporters;Other,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",9,17,8,0,0,1,0,0,0,1.8888888888888888,0.8888888888888888,0.22222222222222232,53.96666666666666,2,-6,-Inf,-0.75,-7,Carbohydrate,25.12604884471846,23.871940649225333,0.9500873295581154,-0.07386796657019198,0.09231450233064308,0.23336695828991247,Downregulated
Feature0483,"(2S)-3-Phenyl-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C15 H21 N O7,327.13187,NA,"(2S)-3-Phenyl-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",15,21,7,0,0,1,0,0,0,1.4,0.4666666666666667,-0.2666666666666666,67.89999999999999,6,-1,-0.2857142857142857,0.14285714285714285,-2,Phenol,25.4292728075983,24.523318019741065,0.964373547182736,-0.05233601660525049,0.18374668882361866,0.3260021898483557,Downregulated
Feature0482,"(2Z,4Z)-6-Amino-2,4-diimino-5-nitro-1,3(2H,4H)-pyrimidinediol",C4 H6 N6 O4,202.04538,NA,"(2Z,4Z)-6-Amino-2,4-diimino-5-nitro-1,3(2H,4H)-pyrimidinediol",4,6,4,0,0,6,0,0,0,1.5,1,5,-82.2,5,1,0.8333333333333334,0.75,-5,Carbohydrate,26.619665901365,23.87567253076273,0.8969185646142327,-0.15695109275353494,0.16453923078434723,0.30886203730850165,Downregulated
Feature0481,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",C14 H23 N O11,381.12721,NA,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",14,23,11,0,0,1,0,0,0,1.6428571428571428,0.7857142857142857,0.1428571428571428,56.22857142857143,4,-7,-4,-0.3333333333333333,-8,Carbohydrate,24.77859862016366,20.425031236857166,0.8243013073481983,-0.2787563118960338,0.05193525219890761,0.22511141022145345,Downregulated
Feature0480,(S)-malyl alpha-D-glucosaminide,C10 H17 N O9,295.09039,NA,(S)-malyl alpha-D-glucosaminide,10,17,9,0,0,1,0,0,0,1.7,0.9,0.3999999999999999,48.9,3,-6,-Inf,-0.5555555555555556,-7,Carbohydrate,25.89240832549602,26.0420909905799,1.0057809479598114,0.00831613048774897,0.8221273910963877,0.8854249855352839,Upregulated
Feature0479,[Similar to: (±)5(6)-DiHET; ΔMass: -166.1745 Da],NA,172.07118,NA,[Similar to: (±)5(6)-DiHET; ΔMass: -166.1745 Da],0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,21.31368253404658,25.522873185249132,1.1974877238824764,0.2600108661621624,0.0498613798164897,0.22511141022145345,Upregulated
Feature0478,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",C30 H32 O10,552.19968,NA,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",30,32,10,0,0,0,0,0,0,1.0666666666666667,0.3333333333333333,-0.40000000000000036,71.7,15,5,0.25,0.4,5,Phenol,20.62872284924298,20.934722288107167,1.0148336589279165,0.02124327508907768,0.3198040138272346,0.46779842448132725,Upregulated
Feature0477,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 186.0293 Da]",C29 H28 N6 O8,588.19719,NA,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 186.0293 Da]",29,28,8,0,0,6,0,0,0,0.9655172413793104,0.27586206896551724,0.2068965517241379,54.40344827586207,19,11,0.3333333333333333,0.47368421052631576,5,Phenol,20.522496027572238,22.014749600856266,1.0727130643016896,0.10126422700924159,0.46679786709924515,0.5956817329572733,Upregulated
