FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,N,O,Cl,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,gap_status,control_means,treatment_means,log2FC,pval,pval.adj,Comment
Feature0309,N-Methyl-Nâ€²-piperazinoacetohydrazide,C7 H16 N4 O,172.13244,NA,N-Methyl-Nâ€²-piperazinoacetohydrazide-peak2,7,16,4,1,0,0,0,2.2857142857142856,0.14285714285714285,-0.2857142857142856,68.44285714285714,2,1,-1.5,-1,-3,Lipid,No gap,1.3411444947673,0,-1.3411444947673,0.33428194339465733,0.6090904121976277,Downregulated
Feature0306,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14773,NA,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818185,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,No gap,18.903993157482674,13.009725853492034,-5.89426730399064,0.3960252776573109,0.6462610300231941,Downregulated
Feature0301,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",C8 H13 N O6,219.0743,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",8,13,1,6,0,0,0,1.625,0.75,0.25,53.175,3,-3,-4,-0.25,-4,Carbohydrate,No gap,6.663168257724107,8.44678901296365,1.7836207552395438,0.7773561965799385,0.9160061667970062,Upregulated
Feature0281,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08486,NA,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",11,15,1,7,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,No gap,25.61509412152084,27.972129393709984,2.357035272189144,0.22058855771126834,0.6090904121976277,Upregulated
Feature0280,methoxyresorcinol,C7 H8 O3,140.04735,Microbial metabolism in diverse environments;Other,methoxyresorcinol,7,8,0,3,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.4545454545454546,1,Phenol,No gap,7.536706149566213,6.066570558318683,-1.47013559124753,0.7543853018691973,0.9107822546957381,Downregulated
Feature0259,Lauryldimethylamine oxide,C14 H31 N O,229.24056,NA,Lauryldimethylamine oxide,14,31,1,1,0,0,0,2.2142857142857144,0.07142857142857142,-1.8571428571428568,113.2285714285714,0,-1,-0.16666666666666666,-0.12,-2,Lipid,No gap,1.1631980454816333,0,-1.1631980454816333,0.33428194339465733,0.6090904121976277,Downregulated
Feature0252,L-Pyroglutamic acid,C5 H7 N O3,129.04256,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,L-Pyroglutamic acid,5,7,1,3,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Phenol,Missing ions,18.9102634977691,9.554843385786032,-9.355420111983069,0.21643169992107858,0.6090904121976277,Downregulated
Feature0251,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,9,11,1,2,0,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Phenol,Missing ions,29.394605703441886,29.353035595827134,-0.04157010761475277,0.82109256010673,0.9216702632708214,Downregulated
Feature0246,L-Glutamic acid,C5 H9 N O4,147.05318,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Glutamic acid,5,9,1,4,0,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,Missing ions,25.26034915910078,29.25347511849705,3.99312595939627,0.15425824560573284,0.6090904121976277,Upregulated
Feature0243,L-Aspartic acid,C4 H7 N O4,133.03749,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Aspartic acid,4,7,1,4,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,No gap,8.670223377885613,4.361596220760034,-4.308627157125579,0.4463722938205754,0.6931187921113439,Downregulated
Feature0242,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,NA,L-alpha-Glycerylphosphorylcholine,8,20,1,6,0,0,1,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,Missing ions,29.388005646622275,29.379842672977517,-0.008162973644758154,0.9170143537015054,0.9365970976459327,Downregulated
Feature0223,Glucosamine,C6 H13 N O5,179.07941,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Glucosamine,6,13,1,5,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,No gap,5.825521211276674,7.30614422231795,1.480623011041276,0.7867603897195321,0.9160061667970062,Upregulated
Feature0221,DL-α-AMINOSUBERIC ACID,C8 H15 N O4,189.10013,NA,DL-α-AMINOSUBERIC ACID,8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,Missing ions,8.006287260711106,6.368180509868183,-1.6381067508429235,0.7410101789312414,0.9056791075826285,Downregulated
Feature0218,DL-Carnitine,C7 H15 N O3,161.10522,Other,DL-Carnitine,7,15,1,3,0,0,0,2.142857142857143,0.42857142857142855,-0.8571428571428568,84.72857142857141,1,-2,-1,-0.3333333333333333,-3,Protein,No gap,14.2914546478425,22.467212203375933,8.175757555533433,0.17658473716584974,0.6090904121976277,Upregulated
Feature0217,DL-Carbidopa,C10 H14 N2 O4,226.09535,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,DL-Carbidopa,10,14,2,4,0,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Phenol,Missing ions,27.955889366109275,28.548431757287702,0.5925423911784264,0.0339758483117313,0.4470649796850393,Upregulated
Feature0216,DL-Arginine,C6 H14 N4 O2,174.1118,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,DL-Arginine,6,14,4,2,0,0,0,2.3333333333333335,0.3333333333333333,0.3333333333333335,50.8,2,0,-Inf,-3,-4,Other,Missing ions,23.024848911928192,26.945580684481317,3.9207317725531254,0.12814051929125872,0.6090904121976277,Upregulated
Feature0215,"DL-2,6-Diaminopimelic acid",C7 H14 N2 O4,190.09538,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;D-Amino acid metabolism;Other,"DL-2,6-Diaminopimelic acid",7,14,2,4,0,0,0,2,0.5714285714285714,0,60.3,2,-2,-4,-0.6666666666666666,-4,Amino Sugar,No gap,15.919357613513474,23.791134903702467,7.871777290188993,0.020708797612699552,0.4470649796850393,Upregulated
Feature0208,D-Glucose 6-phosphate,C6 H13 O9 P,260.02972,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Central carbon metabolism in cancer;Other",D-Glucose 6-phosphate,6,13,0,9,0,0,1,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,Missing ions,17.277201893213867,8.71720346221555,-8.559998430998316,0.2153288376584491,0.6090904121976277,Downregulated
Feature0202,Cyclo(phenylalanyl-prolyl),C14 H16 N2 O2,244.12118,NA,Cyclo(phenylalanyl-prolyl),14,16,2,2,0,0,0,1.1428571428571428,0.14285714285714285,-0.4285714285714288,72.51428571428572,8,6,0.4,0.4545454545454546,4,Phenol,Missing ions,26.774464377622653,26.878684936157484,0.10422055853483059,0.4432948512810737,0.6931187921113439,Upregulated
Feature0201,Cyclo(leucylprolyl),C11 H18 N2 O2,210.13681,NA,Cyclo(leucylprolyl),11,18,2,2,0,0,0,1.6363636363636365,0.18181818181818185,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,No gap,27.370391268645506,27.31608746375875,-0.054303804886757234,0.7459450520702672,0.907974100265858,Downregulated
Feature0200,Citric acid,C6 H8 O7,192.02696,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Central carbon metabolism in cancer;Other,Citric acid,6,8,0,7,0,0,0,1.3333333333333333,1.1666666666666667,1,31.799999999999997,3,-4,4,-0.2,-4,Other,No gap,13.97905095279206,10.028326460315967,-3.950724492476093,0.610556960302826,0.8135947364386658,Downregulated
Feature0199,Choline O-Sulfate,C5 H13 N O4 S,183.05656,ABC transporters,Choline O-Sulfate,5,13,1,4,0,1,0,2.6,0.8,0,60.3,0,-4,6,-4,-6,Other,Missing ions,21.21058743489204,27.40215552335703,6.19156808846499,0.048975722034043746,0.501578946348655,Upregulated
Feature0198,Choline,C5 H13 N O,103.09967,NA,Choline,5,13,1,1,0,0,0,2.6,0.2,-1.5999999999999996,105.89999999999998,0,-1,-0.6666666666666666,-0.42857142857142855,-2,Other,Missing ions,29.741082790248573,29.944135356914916,0.20305256666634364,0.07932432040968702,0.5048882610756734,Upregulated
Feature0194,C16 phytosphingosine,C16 H35 N O3,289.26171,NA,C16 phytosphingosine,16,35,1,3,0,0,0,2.1875,0.1875,-1.625,106.6125,0,-3,-0.3333333333333333,-0.18518518518518515,-4,Lipid,No gap,3.352765566015193,0,-3.352765566015193,0.16433665480155096,0.6090904121976277,Downregulated
Feature0191,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.10571,NA,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak2",12,20,0,10,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,Missing ions,19.784891563754414,9.94770039409895,-9.837191169655464,0.2126999232165905,0.6090904121976277,Downregulated
Feature0190,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.10571,NA,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak1",12,20,0,10,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,Missing ions,18.05027423507804,9.080130146310516,-8.970144088767523,0.21311199141952114,0.6090904121976277,Downregulated
Feature0188,Betaine,C5 H11 N O2,117.07895,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Betaine,5,11,1,2,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,No gap,30.3913325110869,30.070435652776066,-0.32089685831083514,0.1088835654708882,0.6090904121976277,Downregulated
Feature0174,Acetyl-L-carnitine,C9 H17 N O4,203.11568,NA,Acetyl-L-carnitine,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,No gap,8.447317324897927,6.695884597184883,-1.751432727713044,0.7375924467784568,0.9056791075826285,Downregulated
Feature0172,[Similar to: Trimethoprim impurity C; ΔMass: 188.0284 Da],C24 H32 O7 P2,494.16122,NA,[Similar to: Trimethoprim impurity C; ΔMass: 188.0284 Da],24,32,0,7,0,0,2,1.3333333333333333,0.2916666666666667,-1.166666666666667,93.55,10,3,0.06666666666666667,0.24324324324324328,1,Phenol,No gap,20.974476148794786,13.112108269331749,-7.8623678794630365,0.263603394546212,0.6090904121976277,Downregulated
Feature0171,[Similar to: Trimethoprim impurity C; ΔMass: -48.0613 Da],C7 H10 N6 O5,258.07153,NA,[Similar to: Trimethoprim impurity C; ΔMass: -48.0613 Da],7,10,6,5,0,0,0,1.4285714285714286,0.7142857142857143,2.571428571428571,-12.98571428571428,6,1,1.25,1.6666666666666667,-5,Other,No gap,23.8779658391547,18.5310010320158,-5.3469648071388995,0.4550779948205793,0.6931187921113439,Downregulated
Feature0169,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15388,NA,[Similar to: RPH; ΔMass: -155.0695 Da],11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,No gap,16.940095822889866,8.5530355765292,-8.387060246360665,0.2159439061471689,0.6090904121976277,Downregulated
Feature0164,[Similar to: NP-016755; ΔMass: -960.7865 Da],C6 H4 N10,216.06097,NA,[Similar to: NP-016755; ΔMass: -960.7865 Da]-peak2,6,4,10,0,0,0,0,0.6666666666666666,0,4.333333333333333,-63.19999999999999,10,10,-0,-0,0,Condensed HC,No gap,4.9558956072450595,4.142984758362666,-0.8129108488823933,0.8722380620307552,0.9216702632708214,Downregulated
Feature0159,[Similar to: NP-010746; ΔMass: 146.0345 Da],C25 H29 N4 O9 P,560.16598,NA,[Similar to: NP-010746; ΔMass: 146.0345 Da],25,29,4,9,0,0,1,1.16,0.36,-0.16000000000000014,64.86,14,5,0,0.2903225806451613,0,Phenol,No gap,5.0058946235521535,3.0354478636261164,-1.9704467599260371,0.6109646691764081,0.8135947364386658,Downregulated
Feature0152,[Similar to: Maltotriose; ΔMass: -251.0528 Da],C9 H19 N O7,253.11619,NA,[Similar to: Maltotriose; ΔMass: -251.0528 Da],9,19,1,7,0,0,0,2.111111111111111,0.7777777777777778,-0.22222222222222232,66.63333333333333,1,-6,-7,-0.7777777777777778,-7,Carbohydrate,No gap,21.733070535179888,13.5628606224107,-8.170209912769188,0.2617467774730515,0.6090904121976277,Downregulated
Feature0150,[Similar to: HQH; ΔMass: 27.9858 Da],C12 H34 N8 O2 P2 S2,448.17272,NA,[Similar to: HQH; ΔMass: 27.9858 Da],12,34,8,2,0,2,2,2.8333333333333335,0.16666666666666666,-1,88.8,1,-1,6.5,12,-13,Other,No gap,3.91245335173164,3.2634815209696,-0.64897183076204,0.8705837101905687,0.9216702632708214,Downregulated
Feature0147,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -124.1122 Da],C3 H7 Cl N2 O5 S,217.97633,NA,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -124.1122 Da],4,7,2,5,1,1,0,1.75,1.25,2.75,-18.075000000000003,2.5,-2.5,1.375,2,-5.5,Carbohydrate,No gap,27.304807756926113,27.038634066712017,-0.26617369021409587,0.21658098777937845,0.6090904121976277,Downregulated
Feature0130,"[Similar to: 4-[(1R,4R,6S,9S,13R,14R)-6-[(4-methoxy-6-methyl-5-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}oxan-2-yl)oxy]-9,13-dimethyl-17-oxotetracyclo[11.3.1.0Âa,Âaâ°.0â´,âa]heptadecan-14-yl]-2,5-dihydrofuran-2-one; ΔMass: -157.1657 Da]",C28 H47 N O14 P2,683.24861,NA,"[Similar to: 4-[(1R,4R,6S,9S,13R,14R)-6-[(4-methoxy-6-methyl-5-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}oxan-2-yl)oxy]-9,13-dimethyl-17-oxotetracyclo[11.3.1.0Âa,Âaâ°.0â´,âa]heptadecan-14-yl]-2,5-dihydrofuran-2-one; ΔMass: -157.1657 Da]",28,47,1,14,0,0,2,1.6785714285714286,0.5,-0.9285714285714288,86.76428571428572,7,-7,-0.9090909090909092,-0.16666666666666666,-10,Protein,No gap,11.935325447971913,8.46627738551385,-3.4690480624580626,0.5977096875836589,0.8135947364386658,Downregulated
Feature0124,"[Similar to: 2-(4-chlorophenyl)-2-oxoethyl 2,6-bis(trifluoromethyl)benzoate; ΔMass: 19.8921 Da]",C6 H5 N6 O9 P3 S,429.90653,NA,"[Similar to: 2-(4-chlorophenyl)-2-oxoethyl 2,6-bis(trifluoromethyl)benzoate; ΔMass: 19.8921 Da]",6,5,6,9,0,1,3,0.8333333333333334,1.5,3,-25.200000000000003,9,0,0.7692307692307693,0.6470588235294118,-10,Other,No gap,18.617250807266,21.345383109530783,2.7281323022647825,0.6122740035501384,0.8135947364386658,Upregulated
Feature0123,"[Similar to: 2-(4-chlorophenyl)-2-oxoethyl 2,6-bis(trifluoromethyl)benzoate; ΔMass: -48.0953 Da]",C5 H4 N2 O13 P2,361.91916,NA,"[Similar to: 2-(4-chlorophenyl)-2-oxoethyl 2,6-bis(trifluoromethyl)benzoate; ΔMass: -48.0953 Da]",5,4,2,13,0,0,2,0.8,2.6,3.6,-42.30000000000001,6,-7,0.9166666666666666,0.8181818181818182,-11,Other,No gap,18.33284472801268,21.00549844727592,2.672653719263238,0.6139439727173011,0.8135947364386658,Upregulated
Feature0122,"[Similar to: 2-(4-chlorophenyl)-2-oxoethyl 2,6-bis(trifluoromethyl)benzoate; ΔMass: -184.0702 Da]",C3 H3 N2 O6 P S,225.94422,Metabolic pathways;Microbial metabolism in diverse environments;Other,"[Similar to: 2-(4-chlorophenyl)-2-oxoethyl 2,6-bis(trifluoromethyl)benzoate; ΔMass: -184.0702 Da]",3,3,2,6,0,1,1,1,2,4,-53.7,4,-2,0.8571428571428571,0.75,-6,Other,No gap,27.670559559755368,27.72250260582305,0.051943046067680854,0.7510659039139684,0.9104758100508108,Upregulated
Feature0120,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],C11 H23 N O7,281.14743,NA,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],11,23,1,7,0,0,0,2.090909090909091,0.6363636363636364,-0.5454545454545459,75.84545454545456,1,-6,-2.3333333333333335,-0.5384615384615384,-7,Amino Sugar,No gap,1.66738938009784,0,-1.66738938009784,0.33428194339465733,0.6090904121976277,Downregulated
Feature0119,"[Similar to: 1-(3,4-dimethoxyphenethyl)-6-oxo-2-(3,4,5-trimethoxyphenyl)piperidine-3-carboxylic acid; ΔMass: -77.0864 Da]",C18 H16 N6 O5,396.11855,NA,"[Similar to: 1-(3,4-dimethoxyphenethyl)-6-oxo-2-(3,4,5-trimethoxyphenyl)piperidine-3-carboxylic acid; ΔMass: -77.0864 Da]",18,16,6,5,0,0,0,0.8888888888888888,0.2777777777777778,0.6666666666666665,41.3,14,9,0.42857142857142855,0.5789473684210527,3,Phenol,No gap,2.290816082746027,0,-2.290816082746027,0.16431917645664282,0.6090904121976277,Downregulated
Feature0117,"[Similar to: (3beta,9xi,12beta,17xi)-20-{[6-O-(beta-D-Glucopyranosyl)-beta-D-glucopyranosyl]oxy}-12-hydroxydammar-24-en-3-yl 2-O-beta-D-glucopyranosyl-beta-D-glucopyranoside; ΔMass: -407.3437 Da]",C25 H43 N5 O18,701.25923,NA,"[Similar to: (3beta,9xi,12beta,17xi)-20-{[6-O-(beta-D-Glucopyranosyl)-beta-D-glucopyranosyl]oxy}-12-hydroxydammar-24-en-3-yl 2-O-beta-D-glucopyranosyl-beta-D-glucopyranoside; ΔMass: -407.3437 Da]",25,43,5,18,0,0,0,1.72,0.72,0.31999999999999984,51.18,7,-11,-8,-0.6363636363636364,-16,Carbohydrate,No gap,17.74456986874802,8.93533270326225,-8.80923716548577,0.21387077140603755,0.6090904121976277,Downregulated
Feature0112,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 200.0452 Da]",C30 H30 N6 O8,602.21306,NA,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 200.0452 Da]",30,30,6,8,0,0,0,1,0.26666666666666666,0.1333333333333333,56.5,19,11,0.3125,0.45,5,Phenol,No gap,3.64245213141092,6.0244854424442,2.38203331103328,0.5934181898304824,0.8135947364386658,Upregulated
Feature0110,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",C30 H32 O10,552.19968,NA,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",30,32,0,10,0,0,0,1.0666666666666669,0.3333333333333333,-0.4000000000000003,71.7,15,5,0.25,0.4,5,Phenol,No gap,7.8700700775556465,6.5613199462182505,-1.308750131337396,0.794715500852754,0.9160061667970062,Downregulated
Feature0107,8-hydroxy-deoxyguanosine,C10 H13 N5 O5,283.0917,Metabolic pathways;ABC transporters;Other,8-hydroxy-deoxyguanosine,10,13,5,5,0,0,0,1.3,0.5,1.2000000000000002,26.09999999999999,7,2,-Inf,-0.2,-3,Phenol,Missing ions,27.147416647981515,27.12644003898867,-0.02097660899284648,0.9120275975578753,0.9365970976459327,Downregulated
