FeatureID,Name,Formula,MW,Area: 2,Area: 10,Area: 14,Area: 19,Area: 23,Area: 40,Area: 41,Area: 46,Area: 47,Area: 57,Area: 59,Area: 60,Area: B,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0144,Adenosine,C10 H13 N5 O4,267.09675,171942307.1,743269264,695452045,1175248996,35713865.92,155975869.1,188386905.4,615946527.3,1357108263,845601876.1,926640603.2,778300465.2,296606.4708,Adenosine-peak2,10,13,5,4,0,0,0,1.3,0.4,1,31.799999999999997,7,3,-2,0,-2,Phenol,140723226.35103446,556618227.8939297,3.9554112162369277,1.9838276893342663,0.0046982997255464645,0.18975865669002234,Upregulated
Feature0143,DL-Carbidopa,C10 H14 N2 O4,226.09535,297245783.7,1160396533,1102901533,1099965706,25368980.01,274591234.6,338821654.6,881341428.1,1085665192,959430045.6,1352782325,803965985.4,325032.8326,DL-Carbidopa-peak2,10,14,2,4,0,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Phenol,246358633.10939568,575556056.5750062,2.336252841277254,1.2241964185318508,0.04181493081152592,0.3066428259511901,Upregulated
Feature0142,Choline,C5 H13 N O,103.09967,1258592902,730362497,770699118.2,346675206.1,31557910.65,1228856029,1327208320,822407853.3,1130348199,315737652.6,917177209.4,289742797.9,120683.6109,Choline,5,13,1,1,0,0,0,2.6,0.2,-1.5999999999999996,105.89999999999998,0,-1,-0.6666666666666666,-0.42857142857142855,-2,Other,1037476793.7035884,194328222.745281,0.18730850070541571,-2.416511719346695,0.14966291129076298,0.38214758720249137,Downregulated
Feature0141,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,801393.4383,593936.1114,693410.2379,1261449757,398035.4559,918919.0132,610581.8145,555218.437,624575.9897,1159624125,619974.5323,1247678745,372753.6115,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak4",11,12,0,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Phenol,646795.298010357,763961932.8181847,1181.1494844941678,10.20597584625661,0.038084726497495495,0.3066428259511901,Upregulated
Feature0140,methoxyresorcinol,C7 H8 O3,140.04735,467172.6015,7243034.17,7918120.141,1221573846,946286.5605,2398042.766,1101712.527,7138189.226,4362509.205,992563721,9401036.072,902814352.8,1305817.569,methoxyresorcinol-peak2,7,8,0,3,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.4545454545454546,1,Phenol,841821.7641673754,627585110.3735867,745.5082977027984,9.542080599946832,0.012837305737742031,0.28242072623032466,Upregulated
Feature0139,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.1057,1194768561,21189835.21,28284200.5,233204001.3,309227.095,1166139855,1201971210,7082328.398,35149096.47,196789414.2,18076606.81,161961985.2,134888.5386,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak2",12,20,0,10,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,975202896.9461673,118312822.68205833,0.1213212379214142,-3.0430959709589183,0.13793573425345737,0.38214758720249137,Downregulated
Feature0138,Adenosine,C10 H13 N5 O4,267.09676,7961141.119,647420268.7,613175222.5,1152326006,26530358.61,153407001.2,186051840.4,525758452.4,60441321.41,821615467.7,829545130.1,755940589.5,226883.2077,Adenosine-peak1,10,13,5,4,0,0,0,1.3,0.4,1,31.799999999999997,7,3,-2,0,-2,Phenol,62660241.0385547,542247935.942663,8.65377992416306,3.1133304317887194,0.0033770026279214844,0.18975865669002234,Upregulated
Feature0137,L-Glutamic acid,C5 H9 N O4,147.05318,691095638,409774695.7,257300014,1127590072,5625391.279,580973501.7,729330770.9,496292252.3,904957484.4,282799981.8,930922252.7,429651963,237188.9148,L-Glutamic acid,5,9,1,4,0,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,552582478.6711977,339796832.3517777,0.6149250934790614,-0.7015174142697567,0.4317585026101496,0.6016461072417698,Downregulated
Feature0136,L-Iditol,C6 H14 O6,182.07906,32727186.22,961964058.2,669024339.9,29897049.35,40389839.45,33396702.23,34603911.74,1029209088,1113135697,26514089.47,1025941581,29558284.01,163733.2807,L-Iditol,6,14,0,6,0,0,0,2.3333333333333335,1,-0.33333333333333304,69.79999999999998,0,-6,-Inf,-1,-6,Carbohydrate,27257246.06089857,17911075.646624535,0.6571124465988724,-0.6057878259082362,0.43588251522705224,0.6016461072417698,Downregulated
Feature0135,DL-Carbidopa,C10 H14 N2 O4,226.09535,292953637.2,1103562608,1049543444,1049746355,24661990.95,273337567.2,342781123.4,845775223.3,1036922106,918893740.2,969406341.2,66918176.08,164948.3633,DL-Carbidopa-peak1,10,14,2,4,0,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Phenol,244763415.873941,351713370.23325837,1.4369523687902734,0.5230122410235368,0.5762765755422451,0.6987920679803602,Upregulated
Feature0134,Isoleucine,C6 H13 N O2,131.0946,598472223,474245844.2,405734711,299405508.1,11336133.44,602726902.4,690581257.1,425204660.4,1083152870,3407404.451,9023292.215,1538905.937,238120.8703,Isoleucine-peak6,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,506546490.625657,44197921.85640814,0.087253436109719,-3.5186442428554163,0.10437674646172512,0.38214758720249137,Downregulated
Feature0133,DL-Carnitine,C7 H15 N O3,161.10522,9637438.535,1060131791,756974997.9,407891999.1,32653077.9,12893917.96,10665770.03,846557165.4,975636374.6,382768014.7,1057461702,383521723.6,155044.3168,DL-Carnitine,7,15,1,3,0,0,0,2.142857142857143,0.42857142857142855,-0.8571428571428568,84.72857142857141,1,-2,-1,-0.3333333333333333,-3,Protein,8666103.384951577,242934062.75217566,28.032675351418405,4.809037532159604,0.03298470775338822,0.3066428259511901,Upregulated
Feature0132,L-Phenylalanine,C9 H11 N O2,165.07901,1024324977,14689081.7,14706793.74,10084112.35,495592.7184,25333346.9,35815190.29,12607341.95,38968203.19,188305872.5,1057793180,86812314.77,61679.73469,L-Phenylalanine-peak1,9,11,1,2,0,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Phenol,492844270.5950502,63256335.52689834,0.1283495402118075,-2.9618499671495924,0.4629646497325376,0.6093722740069298,Downregulated
Feature0131,methoxyresorcinol,C7 H8 O3,140.04733,443566.3653,7149367.179,946833.7579,5470175.518,720730.843,487064.383,1039333.518,6943650.926,4226971.12,992563721,9058681.838,902814352.8,1174860.685,methoxyresorcinol-peak1,7,8,0,3,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.4545454545454546,1,Phenol,470141.70114491205,452570934.6025651,962.6266580914696,9.910832566291543,0.18931543251235133,0.38816299551716865,Upregulated
Feature0130,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2970 Da],C6 H11 N O7,209.05352,49274097.73,314124152.6,132865269.8,972581721.9,749333.6831,730045800.2,849257203.1,215515881.7,232727398.6,15268417.02,6469997.607,12226703.68,54741.69576,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2970 Da],6,11,1,7,0,0,0,1.8333333333333333,1.1666666666666667,1,31.799999999999997,2,-5,3,-1.6666666666666667,-6,Carbohydrate,297572125.5629596,146447563.24107417,0.49214140257263156,-1.0228552031426863,0.44537439107507637,0.6016461072417698,Downregulated
Feature0129,Proline,C5 H9 N O2,115.06328,740088477.4,163866357.2,216613461.5,231194434.7,10666785.78,789911298.8,880947057.5,115747221.8,332545681,161004273.7,210962261.1,143259130.8,694260.1783,Proline,5,9,1,2,0,0,0,1.8,0.4,-0.4000000000000003,71.7,2,0,-0.5,0,-1,Protein,639038989.7905517,105654206.21255496,0.1653329576137188,-2.59655375352121,0.11936796915454631,0.38214758720249137,Downregulated
Feature0128,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2971 Da],C6 H11 N O7,209.05352,749589617,11854339.32,2811829.681,12166944.09,122960.6145,15543524.02,4447270.998,10758494.19,232727398.6,866289828,304101284,783591342,55290.92011,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2971 Da],6,11,1,7,0,0,0,1.8333333333333333,1.1666666666666667,1,31.799999999999997,2,-5,3,-1.6666666666666667,-6,Carbohydrate,356506920.17875135,394822839.85680693,1.107475949299509,0.14727536857434656,0.9301053187929258,0.9723733068019181,Upregulated
Feature0127,Isoleucine,C6 H13 N O2,131.09459,7600391.705,5940583.052,5830159.615,18466774.96,258789.9963,10360246.38,2341905.89,4341702.137,36302479.41,179022694.6,703674377.3,74745432.45,268791.4194,Isoleucine-peak5,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,5864864.47887603,59211892.990635864,10.096037718161138,3.335717300148352,0.20046824706109814,0.38816299551716865,Upregulated
Feature0126,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],C16 H29 N O12,427.16895,610798677.3,3327969.6,1506661.206,207164729.6,27301.39302,594673898.4,692208180.5,1177663.394,1205314.139,86905356.03,553699.742,18786421.05,48777.22764,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],16,29,1,12,0,0,0,1.8125,0.75,-0.125,63.8625,3,-9,-3.3333333333333335,-0.4444444444444444,-10,Carbohydrate,511143388.580457,52315397.2788017,0.10234974851986557,-3.288420537319283,0.11882481857466527,0.38214758720249137,Downregulated
Feature0125,Isoleucine,C6 H13 N O2,131.0946,4546665.498,474245844.2,405734711,299405508.1,11331703.31,602726902.4,690581257.1,425204660.4,55822609.66,3455552.991,9184624.663,2486249.184,238769.0126,Isoleucine-peak4,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,226914282.66289997,44475560.488432825,0.19600159129033304,-2.3510627276012017,0.2346127038058612,0.40144840429002915,Downregulated
Feature0124,9-O-acetylneuraminic acid,C11 H19 N O9,309.10604,666205960.7,19140262.85,16826752.25,107095154.1,332320.0925,652214042.3,673397169.7,12908791.92,74731583.16,94936641.07,6111356.069,76188487.63,110202.1724,9-O-acetylneuraminic acid,11,19,1,9,0,0,0,1.7272727272727273,0.8181818181818182,0.18181818181818168,55.11818181818182,3,-6,-7,-0.4545454545454546,-7,Carbohydrate,544662463.513335,55748071.662264265,0.10235343060482335,-3.288368636555142,0.1324512330074352,0.38214758720249137,Downregulated
Feature0123,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.1679,256300.8884,262116.3609,580133.8115,633309591.3,267224.4716,1186209.35,262879.3887,290674.2275,292591.6259,562782673.9,255802.4188,620469719.7,480005.627,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak4",22,26,0,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,381590.46910901467,378031887.294685,990.6743430394405,9.952267078776416,0.038583677537969825,0.3066428259511901,Upregulated
Feature0122,"3',4'-Dimethoxyacetophenone",C10 H12 O3,180.07864,113926.1039,389306311.7,179447171,263123.0167,91138.97569,111289.2072,117131.0571,486749658.7,54040767.84,92938.88614,625563644.6,89458.14014,261838.6732,"3',4'-Dimethoxyacetophenone",10,12,0,3,0,0,0,1.2,0.3,-0.5999999999999996,77.39999999999999,5,2,0.2857142857142857,0.4117647058823529,2,Phenol,93423.46381647034,81563.19689447843,0.8730483067370387,-0.19586661289763363,0.7747467485394898,0.8404896881481124,Downregulated
Feature0121,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08487,222728320,29633534.88,32027568.76,23471317.5,1015274.143,22293645.1,1172448.313,19717069.51,34901588.98,545589546.9,619038530.8,487483308.6,400058.7494,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate-peak3",11,15,1,7,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,109145019.37627509,249230042.25569242,2.28347609153357,1.1912316844802147,0.4315413183544737,0.6016461072417698,Upregulated
Feature0120,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08489,14890325.63,513657587.3,588948954.2,572112901.2,19593981.8,216596498.1,262780104.8,488385015.8,591610130.9,28389972.49,39301736.46,12502089.36,418450.4043,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate-peak2",11,15,1,7,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,90204173.52661517,91487131.15921523,1.0142228189943063,0.0203746390710983,0.9890027997676045,0.9890027997676045,Upregulated
Feature0119,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08486,13710040.44,513657587.3,588948954.2,572112901.2,19593981.8,216173261,258274522,488385015.8,33214731.24,25869637.49,35740653.52,12080517.7,347185.7544,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate-peak1",11,15,1,7,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,88825124.54244654,90869449.23004922,1.0230151626370731,0.03282752817141426,0.9825431355554352,0.988964986114621,Upregulated
Feature0118,L-Pyroglutamic acid,C5 H7 N O3,129.04256,17627856.28,8643122.035,11041245.91,570516382.3,867326.5621,417944873.4,506071437.2,7562294.449,15058261.68,2668205.335,421227.5335,912739.2921,123300.8252,L-Pyroglutamic acid-peak3,5,7,1,3,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Phenol,168666080.4696345,82891148.17493875,0.4914512031354278,-1.024879918381364,0.47599265516109124,0.621210753345831,Downregulated
Feature0117,Isoleucine,C6 H13 N O2,131.0946,262487841.5,224127603.6,134631419.2,96861444.75,5921265.184,256959057.3,325628227.3,209857723.4,555798124.3,1059227.258,17837733.41,385915.1446,52955.58614,Isoleucine-peak3,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,224578482.319402,14258377.069964577,0.0634895067537499,-3.9773380200202104,0.09835163791247063,0.38214758720249137,Downregulated
Feature0116,DL-Stachydrine,C7 H13 N O2,143.09464,2953497.736,65203253.84,132332103.5,4632637.237,34524.04724,3510198.058,4009808.443,105374261.1,549446801.7,3969688.1,103333771.8,4131250.19,65861.81652,DL-Stachydrine,7,13,1,2,0,0,0,1.8571428571428572,0.2857142857142857,-0.8571428571428568,84.72857142857141,2,0,-0.25,0,-1,Lipid,2697624.042453847,2620892.1855433467,0.971555763255764,-0.041631292011605245,0.9344886325109343,0.9723733068019181,Downregulated
Feature0115,L-Tyrosine,C9 H11 N O3,181.07392,4686035.809,270127508.6,189117348.4,7376551.601,843561.0655,348656323.8,445441513.2,214830217.5,547800984.8,2099826.276,1498551.186,778008.9444,64421.49027,L-Tyrosine-peak4,9,11,1,3,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,139838095.9388933,1696998.1484323526,0.012135449478473377,-6.3646286450800424,0.17592664019046025,0.38816299551716865,Downregulated
Feature0114,N-Methyl-Nâ€²-piperazinoacetohydrazide,C7 H16 N4 O,172.13244,5107038.521,84566.9988,88463.79228,332720.1237,38002.35392,337373.6463,90807.28879,79123.59428,99532.74814,504586564.4,141887.4136,478639900.5,59917.69005,N-Methyl-Nâ€²-piperazinoacetohydrazide-peak2,7,16,4,1,0,0,0,2.2857142857142856,0.14285714285714285,-0.2857142857142856,68.44285714285714,2,1,-1.5,-1,-3,Lipid,2481361.29848548,235289322.5751944,94.82267766439544,6.567160228287046,0.19552843167565157,0.38816299551716865,Upregulated
Feature0113,L-Saccharopine,C11 H20 N2 O6,276.13216,4383513.321,494493253.2,345580759.7,30916747.54,7583381.706,6083871.571,5628225.592,186557719.2,85987851.28,16339689.96,498999067,33622318.64,29786.64852,L-Saccharopine,11,20,2,6,0,0,0,1.818181818181818,0.5454545454545454,-0.18181818181818168,65.48181818181817,3,-3,-1.6666666666666667,-0.3333333333333333,-5,Protein,4110487.4998082733,17196155.34571537,4.183483186974162,2.064704637043222,0.14756018112770883,0.38214758720249137,Upregulated
Feature0112,L-Pyroglutamic acid,C5 H7 N O3,129.04256,429289316.4,477854.7963,472737.8871,15775238.17,197865.433,16117154.66,12707085.68,1011113.273,15135196.38,482100692.2,9525773.122,424603236.7,98797.05007,L-Pyroglutamic acid-peak2,5,7,1,3,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Phenol,207175358.75593087,217771885.39035222,1.0511476205377537,0.07196529200462455,0.9656019931160675,0.9783072824991736,Upregulated
Feature0111,"1-{[(3S,4S,5R)-2,3,4-Trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}-2-pyrrolidinecarboxylic acid (non-preferred name)",C11 H19 N O7,277.11616,379637191.9,229375470.7,61303559.44,474679144.6,152704.0001,343323281.8,407363289.6,59771436.63,38402785.31,411665059.4,194426787,276990336.6,111352.9936,"1-{[(3S,4S,5R)-2,3,4-Trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}-2-pyrrolidinecarboxylic acid (non-preferred name)",11,19,1,7,0,0,0,1.7272727272727273,0.6363636363636364,-0.18181818181818168,65.48181818181817,3,-4,-1.6666666666666667,-0.2307692307692308,-5,Amino Sugar,309092466.97132367,228109137.80283833,0.7379964320644584,-0.4383142534734457,0.5505492657579014,0.6773385582245793,Downregulated
Feature0110,Valine,C5 H11 N O2,117.07893,342528852,250672733.5,145530791.4,138910573,5193858.657,334655086.3,382825729.4,192643993.6,463680664.6,63863453.34,342355863.7,29566812.7,375918.1143,Valine,5,11,1,2,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,285970890.8781623,40987470.75067027,0.14332742267860035,-2.802613429617713,0.13018591547203137,0.38214758720249137,Downregulated
Feature0109,L-Tyrosine,C9 H11 N O3,181.07392,3393826.723,270127508.6,189117348.4,169164808.8,6397630.132,348656323.8,445441513.2,214830217.5,16665946.88,2002865.977,1060134.72,706004.5169,58908.07059,L-Tyrosine-peak3,9,11,1,3,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,139229697.67196655,24941019.488183025,0.1791357727928531,-2.480874627594685,0.22791837984902538,0.39945153639146624,Downregulated
Feature0108,N-Methyl-Nâ€²-piperazinoacetohydrazide,C7 H16 N4 O,172.13243,127396.3128,100662.9339,1046830.038,434715633.7,664636.1074,5048699.512,5860518.819,101269.5863,263142.7933,5503340.413,121747.7297,5452261.3,65420.26728,N-Methyl-Nâ€²-piperazinoacetohydrazide-peak1,7,16,4,1,0,0,0,2.2857142857142856,0.14285714285714285,-0.2857142857142856,68.44285714285714,2,1,-1.5,-1,-3,Lipid,1955346.6047128832,65192933.5221957,33.340858017225244,5.059219327024163,0.41034472498161534,0.5961612042185732,Upregulated
Feature0107,Tetrolic Acid,C4 H4 O2,84.02114,403014788.5,5326748.551,10368700.28,53478070.83,429763.7832,278883550.8,427389489.4,1920718.184,8075780.08,38866487.16,3232904.952,43163181.19,210608.0058,Tetrolic Acid-peak3,4,4,0,2,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,311603510.496162,27597729.82046497,0.08856681292364608,-3.497089985348281,0.1602581140312741,0.38816299551716865,Downregulated
Feature0106,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,607564.3405,356212.2805,560964.8759,414909789.1,297713.2706,955029.4691,1028836.813,613179.8165,243820.7053,169041904.8,852920.9276,158288026.1,818263.9764,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak3",11,12,0,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Phenol,631385.6172192143,137936234.24843967,218.4659113014746,7.771264373697284,0.02655298939148993,0.3066428259511901,Upregulated
Feature0105,L-Tyrosine,C9 H11 N O3,181.0739,3392411.279,2210141.589,220876.3186,419308.6713,52525.52512,328822.2631,244591.6369,935100.8139,1346581.537,84394827.64,396991002.6,64664924.04,97084.17986,L-Tyrosine-peak2,9,11,1,3,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,1697967.5220655866,35050004.08083807,20.642328916986322,4.36753384314091,0.19594028520838805,0.38816299551716865,Upregulated
Feature0104,[Similar to: D-(+)-Glucose; ΔMass: 73.0528 Da],C9 H19 N O7,253.1162,304254795.5,111147329.6,205187050.7,373238496.3,4953566.982,284039762.4,331571967.5,741801.3449,18925366.28,312434966.1,95857137.15,279326087.7,77885.72952,[Similar to: D-(+)-Glucose; ΔMass: 73.0528 Da],9,19,1,7,0,0,0,2.111111111111111,0.7777777777777778,-0.22222222222222232,66.63333333333333,1,-6,-7,-0.7777777777777778,-7,Carbohydrate,250190338.574688,194549833.587612,0.777607299690088,-0.36288633276303633,0.6028451730235092,0.719675632911786,Downregulated
