FeatureID,Name,Formula,MW,Area: 2,Area: 10,Area: 14,Area: 19,Area: 23,Area: 40,Area: 41,Area: 46,Area: 47,Area: 57,Area: 59,Area: 60,Area: B,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0133,DL-Carnitine,C7 H15 N O3,161.10522,9637438.535,1060131791,756974997.9,407891999.1,32653077.9,12893917.96,10665770.03,846557165.4,975636374.6,382768014.7,1057461702,383521723.6,155044.3168,DL-Carnitine,7,15,1,3,0,0,0,2.142857142857143,0.42857142857142855,-0.8571428571428568,84.72857142857141,1,-2,-1,-0.3333333333333333,-3,Protein,22.909147966164202,28.2386840546344,1.2326379006474484,0.30174905629987314,0.002621607936722336,0.0162643714767902,Upregulated
Feature0132,L-Phenylalanine,C9 H11 N O2,165.07901,1024324977,14689081.7,14706793.74,10084112.35,495592.7184,25333346.9,35815190.29,12607341.95,38968203.19,188305872.5,1057793180,86812314.77,61679.73469,L-Phenylalanine-peak1,9,11,1,2,0,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Phenol,25.111450548499068,25.612886822059902,1.0199684312378683,0.028524500430713494,0.861958514412209,0.900593739493435,Upregulated
Feature0131,methoxyresorcinol,C7 H8 O3,140.04733,443566.3653,7149367.179,946833.7579,5470175.518,720730.843,487064.383,1039333.518,6943650.926,4226971.12,992563721,9058681.838,902814352.8,1174860.685,methoxyresorcinol-peak1,7,8,0,3,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.4545454545454546,1,Phenol,19.4535635074036,26.7126315921346,1.373148502173823,0.45748765736003777,0.08047612342997365,0.158888756515589,Upregulated
Feature0130,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2970 Da],C6 H11 N O7,209.05352,49274097.73,314124152.6,132865269.8,972581721.9,749333.6831,730045800.2,849257203.1,215515881.7,232727398.6,15268417.02,6469997.607,12226703.68,54741.69576,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2970 Da],6,11,1,7,0,0,0,1.8333333333333333,1.1666666666666667,1,31.799999999999997,2,-5,3,-1.6666666666666667,-6,Carbohydrate,27.332815963949866,25.561111964314733,0.9351803340727172,-0.09668350316373014,0.4003775643726862,0.5053946304376531,Downregulated
Feature0129,Proline,C5 H9 N O2,115.06328,740088477.4,163866357.2,216613461.5,231194434.7,10666785.78,789911298.8,880947057.5,115747221.8,332545681,161004273.7,210962261.1,143259130.8,694260.1783,Proline,5,9,1,2,0,0,0,1.8,0.4,-0.4000000000000003,71.7,2,0,-0.5,0,-1,Protein,29.136849791858033,27.057949191389365,0.9286504678673398,-0.10679240803462617,0.005600635954832337,0.028749931234806,Downregulated
Feature0128,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2971 Da],C6 H11 N O7,209.05352,749589617,11854339.32,2811829.681,12166944.09,122960.6145,15543524.02,4447270.998,10758494.19,232727398.6,866289828,304101284,783591342,55290.92011,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2971 Da],6,11,1,7,0,0,0,1.8333333333333333,1.1666666666666667,1,31.799999999999997,2,-5,3,-1.6666666666666667,-6,Carbohydrate,23.6969071597612,27.4910721178366,1.16011224302377,0.21426439554240023,0.35403808643007595,0.4702484799954952,Upregulated
Feature0127,Isoleucine,C6 H13 N O2,131.09459,7600391.705,5940583.052,5830159.615,18466774.96,258789.9963,10360246.38,2341905.89,4341702.137,36302479.41,179022694.6,703674377.3,74745432.45,268791.4194,Isoleucine-peak5,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,21.30065252013023,25.744284248060765,1.2086148170217352,0.27335453398850207,0.03545910910834354,0.08387854907766151,Upregulated
Feature0126,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],C16 H29 N O12,427.16895,610798677.3,3327969.6,1506661.206,207164729.6,27301.39302,594673898.4,692208180.5,1177663.394,1205314.139,86905356.03,553699.742,18786421.05,48777.22764,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],16,29,1,12,0,0,0,1.8125,0.75,-0.125,63.8625,3,-9,-3.3333333333333335,-0.4444444444444444,-10,Carbohydrate,28.215892648563234,25.879103008365167,0.9171817929241711,-0.12472037878104446,0.10947871790169676,0.19158775632796934,Downregulated
Feature0125,Isoleucine,C6 H13 N O2,131.0946,4546665.498,474245844.2,405734711,299405508.1,11331703.31,602726902.4,690581257.1,425204660.4,55822609.66,3455552.991,9184624.663,2486249.184,238769.0126,Isoleucine-peak4,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,25.778089721712366,23.5673576307084,0.9142398791039232,-0.12935534427767767,0.4557079023949069,0.5422733617153422,Downregulated
Feature0124,9-O-acetylneuraminic acid,C11 H19 N O9,309.10604,666205960.7,19140262.85,16826752.25,107095154.1,332320.0925,652214042.3,673397169.7,12908791.92,74731583.16,94936641.07,6111356.069,76188487.63,110202.1724,9-O-acetylneuraminic acid,11,19,1,9,0,0,0,1.7272727272727273,0.8181818181818182,0.18181818181818168,55.11818181818182,3,-6,-7,-0.4545454545454546,-7,Carbohydrate,28.005553715633035,26.349969094730998,0.9408837033642413,-0.0879116832495947,0.03896488908884302,0.08824401352473271,Downregulated
Feature0123,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.1679,256300.8884,262116.3609,580133.8115,633309591.3,267224.4716,1186209.35,262879.3887,290674.2275,292591.6259,562782673.9,255802.4188,620469719.7,480005.627,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak4",22,26,0,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,20.295675877508668,26.135293720019067,1.2877271926175056,0.3648269882157313,0.015458698255655276,0.04761279062741825,Upregulated
Feature0122,"3',4'-Dimethoxyacetophenone",C10 H12 O3,180.07864,113926.1039,389306311.7,179447171,263123.0167,91138.97569,111289.2072,117131.0571,486749658.7,54040767.84,92938.88614,625563644.6,89458.14014,261838.6732,"3',4'-Dimethoxyacetophenone",10,12,0,3,0,0,0,1.2,0.3,-0.5999999999999996,77.39999999999999,5,2,0.2857142857142857,0.4117647058823529,2,Phenol,18.193938007696,14.5183055927518,0.7979748851848667,-0.32558475394027264,0.013759351765123547,0.045854073932059564,Downregulated
Feature0121,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08487,222728320,29633534.88,32027568.76,23471317.5,1015274.143,22293645.1,1172448.313,19717069.51,34901588.98,545589546.9,619038530.8,487483308.6,400058.7494,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate-peak3",11,15,1,7,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,22.690971052958933,27.358046959749167,1.2056798669346345,0.26984689256439004,0.22624969857389676,0.348424535803801,Upregulated
Feature0120,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08489,14890325.63,513657587.3,588948954.2,572112901.2,19593981.8,216596498.1,262780104.8,488385015.8,591610130.9,28389972.49,39301736.46,12502089.36,418450.4043,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate-peak2",11,15,1,7,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,25.875079438777465,25.554956512877567,0.987628137464956,-0.017960155528080453,0.8512074935587298,0.8978490000550986,Downregulated
Feature0119,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08486,13710040.44,513657587.3,588948954.2,572112901.2,19593981.8,216173261,258274522,488385015.8,33214731.24,25869637.49,35740653.52,12080517.7,347185.7544,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate-peak1",11,15,1,7,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,25.683930472191435,25.526870815909835,0.9938849057214334,-0.008849301006051243,0.9266356544610687,0.9326920966470887,Downregulated
Feature0118,L-Pyroglutamic acid,C5 H7 N O3,129.04256,17627856.28,8643122.035,11041245.91,570516382.3,867326.5621,417944873.4,506071437.2,7562294.449,15058261.68,2668205.335,421227.5335,912739.2921,123300.8252,L-Pyroglutamic acid-peak3,5,7,1,3,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Phenol,26.133388005716665,23.245833189521335,0.8895070621702904,-0.16892203518738347,0.41287635505802434,0.512765795797869,Downregulated
Feature0117,Isoleucine,C6 H13 N O2,131.0946,262487841.5,224127603.6,134631419.2,96861444.75,5921265.184,256959057.3,325628227.3,209857723.4,555798124.3,1059227.258,17837733.41,385915.1446,52955.58614,Isoleucine-peak3,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,26.815187722798434,21.589353943028232,0.8051166438291548,-0.3127302814947327,0.10926358416779541,0.19158775632796934,Downregulated
Feature0116,DL-Stachydrine,C7 H13 N O2,143.09464,2953497.736,65203253.84,132332103.5,4632637.237,34524.04724,3510198.058,4009808.443,105374261.1,549446801.7,3969688.1,103333771.8,4131250.19,65861.81652,DL-Stachydrine,7,13,1,2,0,0,0,1.8571428571428572,0.2857142857142857,-0.8571428571428568,84.72857142857141,2,0,-0.25,0,-1,Lipid,20.741159008253334,21.834498089505,1.052713499800884,0.07411285454367388,0.007436914042088301,0.03181346562448884,Upregulated
Feature0115,L-Tyrosine,C9 H11 N O3,181.07392,4686035.809,270127508.6,189117348.4,7376551.601,843561.0655,348656323.8,445441513.2,214830217.5,547800984.8,2099826.276,1498551.186,778008.9444,64421.49027,L-Tyrosine-peak4,9,11,1,3,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,25.0062408463037,21.013440471230332,0.8403278445723055,-0.25097580573078404,0.14284313788320627,0.23851773716024566,Downregulated
Feature0114,N-Methyl-Nâ€²-piperazinoacetohydrazide,C7 H16 N4 O,172.13244,5107038.521,84566.9988,88463.79228,332720.1237,38002.35392,337373.6463,90807.28879,79123.59428,99532.74814,504586564.4,141887.4136,478639900.5,59917.69005,N-Methyl-Nâ€²-piperazinoacetohydrazide-peak2,7,16,4,1,0,0,0,2.2857142857142856,0.14285714285714285,-0.2857142857142856,68.44285714285714,2,1,-1.5,-1,-3,Lipid,21.334209479225667,19.590921650420967,0.918286738934375,-0.12298338324636827,0.6745940296891945,0.7473919465621292,Downregulated
Feature0113,L-Saccharopine,C11 H20 N2 O6,276.13216,4383513.321,494493253.2,345580759.7,30916747.54,7583381.706,6083871.571,5628225.592,186557719.2,85987851.28,16339689.96,498999067,33622318.64,29786.64852,L-Saccharopine,11,20,2,6,0,0,0,1.818181818181818,0.5454545454545454,-0.18181818181818168,65.48181818181817,3,-3,-1.6666666666666667,-0.3333333333333333,-5,Protein,20.953280241317234,24.516566623022534,1.1700586419246637,0.2265808377520813,0.013994425161083113,0.045854073932059564,Upregulated
Feature0112,L-Pyroglutamic acid,C5 H7 N O3,129.04256,429289316.4,477854.7963,472737.8871,15775238.17,197865.433,16117154.66,12707085.68,1011113.273,15135196.38,482100692.2,9525773.122,424603236.7,98797.05007,L-Pyroglutamic acid-peak2,5,7,1,3,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Phenol,24.550635387436667,26.939332909585332,1.0972967698983072,0.13395376325961905,0.3803423365064402,0.4882301512021801,Upregulated
Feature0111,"1-{[(3S,4S,5R)-2,3,4-Trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}-2-pyrrolidinecarboxylic acid (non-preferred name)",C11 H19 N O7,277.11616,379637191.9,229375470.7,61303559.44,474679144.6,152704.0001,343323281.8,407363289.6,59771436.63,38402785.31,411665059.4,194426787,276990336.6,111352.9936,"1-{[(3S,4S,5R)-2,3,4-Trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}-2-pyrrolidinecarboxylic acid (non-preferred name)",11,19,1,7,0,0,0,1.7272727272727273,0.6363636363636364,-0.18181818181818168,65.48181818181817,3,-4,-1.6666666666666667,-0.2307692307692308,-5,Amino Sugar,27.8078377058558,28.255449056103966,1.0160965895652472,0.02303755040076954,0.3542131407758275,0.4702484799954952,Upregulated
Feature0110,Valine,C5 H11 N O2,117.07893,342528852,250672733.5,145530791.4,138910573,5193858.657,334655086.3,382825729.4,192643993.6,463680664.6,63863453.34,342355863.7,29566812.7,375918.1143,Valine,5,11,1,2,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,27.8294403315581,25.660978246203666,0.9220802840617878,-0.11703572560445193,0.001408894694674792,0.012053876832217664,Downregulated
Feature0109,L-Tyrosine,C9 H11 N O3,181.07392,3393826.723,270127508.6,189117348.4,169164808.8,6397630.132,348656323.8,445441513.2,214830217.5,16665946.88,2002865.977,1060134.72,706004.5169,58908.07059,L-Tyrosine-peak3,9,11,1,3,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,24.8348132457717,22.454248473553665,0.9041440437397554,-0.14537546092564524,0.43568287468742684,0.5325012912846329,Downregulated
Feature0108,N-Methyl-Nâ€²-piperazinoacetohydrazide,C7 H16 N4 O,172.13243,127396.3128,100662.9339,1046830.038,434715633.7,664636.1074,5048699.512,5860518.819,101269.5863,263142.7933,5503340.413,121747.7297,5452261.3,65420.26728,N-Methyl-Nâ€²-piperazinoacetohydrazide-peak1,7,16,4,1,0,0,0,2.2857142857142856,0.14285714285714285,-0.2857142857142856,68.44285714285714,2,1,-1.5,-1,-3,Lipid,22.5791056440054,20.2407628977223,0.8964377605051901,-0.15772467434538995,0.48223784006200193,0.562610813405669,Downregulated
Feature0107,Tetrolic Acid,C4 H4 O2,84.02114,403014788.5,5326748.551,10368700.28,53478070.83,429763.7832,278883550.8,427389489.4,1920718.184,8075780.08,38866487.16,3232904.952,43163181.19,210608.0058,Tetrolic Acid-peak3,4,4,0,2,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,27.065516643076766,25.298867004356,0.9347269197917689,-0.09738315128377535,0.03218409076275706,0.0812516389748293,Downregulated
Feature0106,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,607564.3405,356212.2805,560964.8759,414909789.1,297713.2706,955029.4691,1028836.813,613179.8165,243820.7053,169041904.8,852920.9276,158288026.1,818263.9764,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak3",11,12,0,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Phenol,21.194333685127333,24.895092916442366,1.174610784481135,0.23218278885809812,0.006675733803771219,0.03023714722884611,Upregulated
Feature0105,L-Tyrosine,C9 H11 N O3,181.0739,3392411.279,2210141.589,220876.3186,419308.6713,52525.52512,328822.2631,244591.6369,935100.8139,1346581.537,84394827.64,396991002.6,64664924.04,97084.17986,L-Tyrosine-peak2,9,11,1,3,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,20.9260738275483,20.506623341068668,0.9799556051490441,-0.02921170247796456,0.882260499576605,0.900593739493435,Downregulated
Feature0104,[Similar to: D-(+)-Glucose; ΔMass: 73.0528 Da],C9 H19 N O7,253.1162,304254795.5,111147329.6,205187050.7,373238496.3,4953566.982,284039762.4,331571967.5,741801.3449,18925366.28,312434966.1,95857137.15,279326087.7,77885.72952,[Similar to: D-(+)-Glucose; ΔMass: 73.0528 Da],9,19,1,7,0,0,0,2.111111111111111,0.7777777777777778,-0.22222222222222232,66.63333333333333,1,-6,-7,-0.7777777777777778,-7,Carbohydrate,27.358876492202565,28.044019807662934,1.0250428162010103,0.03568417259000228,0.2538059683831194,0.3705777949169673,Upregulated
