FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature1682,Citric acid,C6 H8 O7,192.02697,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;Biosynthesis of phenylpropanoids;Biosynthesis of alkaloids derived from shikimate pathway;Other,Other,Citric acid,6,8,7,0,0,0,1.3333333333333333,1.1666666666666667,1,31.799999999999997,3,-4,4,-0.2,-4,Other,1596156490.2010484,859180740.6060616,0.5382810181085947,-0.8935685436958071,2.5057286878448616e-5,5.887246043285985e-5,Downregulated
Feature1681,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;ABC transporters;Biosynthesis of alkaloids derived from shikimate pathway;Biosynthesis of various plant secondary metabolites;Phenylalanine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Superpathway of chorismate metabolism;Superpathway of scopolin and esculin biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Other,L-Phenylalanine-peak2,9,11,2,1,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Lignin,1168061853.265524,1134982396.284437,0.9716800468326163,-0.041446751052342926,0.7584638455694346,0.7882440211009952,Downregulated
Feature1680,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,NA,NA,L-alpha-Glycerylphosphorylcholine-peak2,8,20,6,1,0,1,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,1099154295.8847184,1230419786.02571,1.119424079615078,0.16275668658536763,0.08659619526380992,0.12224496231407833,Upregulated
Feature1679,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,NA,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak12",11,12,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Lignin,1336563.759228302,1928854.8453379918,1.4431446551054652,0.5292159171150808,0.1233051353991299,0.16777421635833417,Upregulated
Feature1678,L-Glutamic acid,C5 H9 N O4,147.05318,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of various antibiotics;Other,Superpathway of L-lysine degradation;Superpathway of chorismate metabolism;Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of butirocin biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Superpathway of purine nucleotide salvage;Other,L-Glutamic acid,5,9,4,1,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,1241105584.511483,898286909.7470347,0.7237796050209647,-0.46637763949753347,0.02082790165843982,0.033066977890718885,Downregulated
Feature1677,Meglutol,C6 H10 O5,162.05285,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Superpathway of butirocin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Other,Meglutol-peak5,6,10,5,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,2,-3,-3,-0.14285714285714285,-3,Carbohydrate,1693497932.4058816,70345060.90611064,0.04153832110451671,-4.5894132832487875,1.465278023589877e-9,9.227438557476772e-9,Downregulated
Feature1676,Adenosine,C10 H13 N5 O4,267.09675,Metabolic pathways;ABC transporters;Other,Superpathway of purine nucleotide salvage;Other,Adenosine,10,13,4,5,0,0,1.3,0.4,1,31.799999999999997,7,3,-2,0,-2,Lignin,231476021.65124536,1018618108.240163,4.400534020646292,2.1376786106110903,2.8369264552446906e-14,8.899543361452788e-13,Upregulated
Feature1675,N-(3-Carboxypropanoyl)-5-hydroxynorvaline,C9 H15 N O6,233.08991,NA,NA,N-(3-Carboxypropanoyl)-5-hydroxynorvaline-peak2,9,15,6,1,0,0,1.6666666666666667,0.6666666666666666,0,60.3,3,-3,-2,-0.2,-4,Amino Sugar,788023907.8695444,93609514.48890647,0.11879019602588418,-3.073512322119837,1.996526831985932e-12,3.0197468333787225e-11,Downregulated
Feature1674,methoxyresorcinol,C7 H8 O3,140.04735,Microbial metabolism in diverse environments;Other,NA,methoxyresorcinol-peak3,7,8,3,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.4545454545454546,1,Lignin,1549303.8269771638,8088263.984355998,5.220579620032925,2.384209992336268,8.670730617118781e-10,5.851879547967815e-9,Upregulated
Feature1673,Choline,C5 H13 N O,103.09967,NA,NA,Choline,5,13,1,1,0,0,2.6,0.2,-1.5999999999999996,105.89999999999998,0,-1,-0.6666666666666666,-0.42857142857142855,-2,Other,1446371602.5138485,1266187658.3536723,0.8754234777238368,-0.19194701917912996,0.13588206175696357,0.18239636498914127,Downregulated
Feature1672,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose,C10 H19 N O7,265.11614,NA,NA,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose-peak3,10,19,7,1,0,0,1.9,0.7,-0.20000000000000015,66,2,-5,-3,-0.4545454545454546,-6,Amino Sugar,647661146.853201,90150414.42772222,0.1391937973518052,-2.844833170548184,1.2495529289951533e-10,1.1024701363113488e-9,Downregulated
Feature1671,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose,C10 H19 N O7,265.11614,NA,NA,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose-peak2,10,19,7,1,0,0,1.9,0.7,-0.20000000000000015,66,2,-5,-3,-0.4545454545454546,-6,Amino Sugar,339867372.0744788,35284688.12489202,0.10381899241907724,-3.267857703577004,0.0010124431590317609,0.0019120164006686765,Downregulated
Feature1670,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,NA,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak11",11,12,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Lignin,1022295.0121176715,1257396.947632532,1.2299746479520133,0.2986285792630142,0.29297580682684127,0.3527370410552019,Upregulated
Feature1669,Meglutol,C6 H10 O5,162.05285,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Superpathway of butirocin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Other,Meglutol-peak4,6,10,5,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,2,-3,-3,-0.14285714285714285,-3,Carbohydrate,1282035335.8523962,89486036.44622682,0.06979997660261804,-3.8406296369399775,1.2011802057517791e-11,1.4722068757307261e-10,Downregulated
Feature1668,DL-Carbidopa,C10 H14 N2 O4,226.09535,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,Other,DL-Carbidopa,10,14,4,2,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Lignin,395487548.53826416,1161934472.3282928,2.937979910171239,1.5548245308174673,5.832695760604741e-8,2.2661895913909245e-7,Upregulated
Feature1667,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.1057,NA,NA,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak3",12,20,10,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,1474278642.4073918,13909135.328230985,0.00943453627295201,-6.7278326765506185,7.465466666566417e-10,5.121130202900553e-9,Downregulated
Feature1666,Maltotriose,C18 H32 O16,504.16909,Metabolic pathways;ABC transporters;Other,NA,Maltotriose-peak2,18,32,16,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,1411198602.8475955,100796809.0464743,0.07142638098073571,-3.8073991648112067,4.0598212410131074e-10,3.016375957138686e-9,Downregulated
Feature1665,Meglutol,C6 H10 O5,162.05285,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Superpathway of butirocin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Other,Meglutol-peak3,6,10,5,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,2,-3,-3,-0.14285714285714285,-3,Carbohydrate,1053921338.2527419,103198695.81849976,0.09791878394794544,-3.3522705484431228,2.5048355076112628e-5,5.887246043285985e-5,Downregulated
Feature1664,L-Iditol,C6 H14 O6,182.07905,Metabolic pathways;ABC transporters;Other,Other,L-Iditol,6,14,6,0,0,0,2.3333333333333335,1,-0.33333333333333304,69.79999999999998,0,-6,-Inf,-1,-6,Carbohydrate,133553979.98913445,1347378559.2599366,10.088644002743724,3.3346603722075474,4.2641060851806564e-8,1.7280850976784764e-7,Upregulated
Feature1663,NA,C32 H36 O10,580.23111,NA,NA,Feature1663,32,36,10,0,0,0,1.125,0.3125,-0.5,74.55,15,5,0.2272727272727273,0.3703703703703703,5,Lignin,1960852.0631026013,2588876.301069784,1.3202812949455645,0.400845338362714,0.048329638270477406,0.07169037410699539,Upregulated
Feature1662,Maltotriose,C18 H32 O16,504.16908,Metabolic pathways;ABC transporters;Other,NA,Maltotriose-peak1,18,32,16,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,1104831896.5374293,35746894.986766264,0.03235505337852566,-4.949865132432477,1.4468370106272571e-9,9.145305582099156e-9,Downregulated
Feature1661,Isoleucine,C6 H13 N O2,131.0946,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of linamarin and lotaustralin biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Superpathway of indole-3-acetate conjugate biosynthesis,Isoleucine-peak2,6,13,2,1,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,655099022.636628,762070380.4671057,1.1632903639513028,0.2182112467229948,0.12110609539139316,0.16491457041239552,Upregulated
Feature1660,DL-Carnitine,C7 H15 N O3,161.10522,Other,NA,DL-Carnitine-peak2,7,15,3,1,0,0,2.142857142857143,0.42857142857142855,-0.8571428571428568,84.72857142857141,1,-2,-1,-0.3333333333333333,-3,Protein,26967855.480036512,1262421853.283129,46.81209650569589,5.548809473281388,6.777070480533457e-14,1.718840490352849e-12,Upregulated
Feature1659,Dambonitol,C8 H16 O6,208.09467,NA,NA,Dambonitol,8,16,6,0,0,0,2,0.75,-0.5,74.55,1,-5,-2.5,-0.4,-5,Carbohydrate,138700902.26174927,72762084.97982875,0.524597055919044,-0.9307183837825848,0.22698083364507707,0.2829326947717149,Downregulated
Feature1658,NA,C6 H11 N O7,209.05352,NA,NA,Feature1658,6,11,7,1,0,0,1.8333333333333333,1.1666666666666667,1,31.799999999999997,2,-5,3,-1.6666666666666667,-6,Carbohydrate,798451996.2502561,414838488.80675256,0.5195534493682087,-0.9446559200179516,5.568363652018464e-6,1.4512012348491197e-5,Downregulated
Feature1657,"3',4'-Dimethoxyacetophenone",C10 H12 O3,180.07864,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of various plant secondary metabolites;Other,NA,"3',4'-Dimethoxyacetophenone-peak2",10,12,3,0,0,0,1.2,0.3,-0.5999999999999996,77.39999999999999,5,2,0.2857142857142857,0.4117647058823529,2,Lignin,1633665.6972180998,481294401.67334616,294.61009219506906,8.202663042111798,9.32413414193537e-5,2.0407084284804287e-4,Upregulated
Feature1656,D-Gluconic acid,C6 H12 O7,196.05831,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,Other,D-Gluconic acid,6,12,7,0,0,0,2,1.1666666666666667,0.3333333333333335,50.8,1,-6,6,-1,-6,Carbohydrate,136592841.59368172,9429375.198839417,0.06903271861704637,-3.856575888772749,0.02316089448109738,0.03636196038088875,Downregulated
Feature1655,Proline,C5 H9 N O2,115.06328,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;ABC transporters;Other,Other,Proline,5,9,2,1,0,0,1.8,0.4,-0.4000000000000003,71.7,2,0,-0.5,0,-1,Protein,799702649.3926418,253470063.4848348,0.3169553879524349,-1.6576483021853874,2.676207788661988e-7,9.140112891115742e-7,Downregulated
Feature1654,N-Acetylneuraminic acid,C11 H19 N O9,309.10605,Metabolic pathways;Other,Other,N-Acetylneuraminic acid,11,19,9,1,0,0,1.7272727272727273,0.8181818181818182,0.18181818181818168,55.11818181818182,3,-6,-7,-0.4545454545454546,-7,Carbohydrate,822212173.1771971,34546766.59539608,0.0420168512731942,-4.572888138728923,8.435252413014574e-11,7.706446316774939e-10,Downregulated
Feature1653,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16789,NA,NA,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak3",22,26,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Lignin,1170621.1395478968,1349895.2453678634,1.1531444288535604,0.2055732187498777,0.292091963928803,0.35192303477623915,Upregulated
Feature1652,L-Pyroglutamic acid,C5 H7 N O3,129.04257,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Superpathway of butirocin biosynthesis;Other,L-Pyroglutamic acid-peak2,5,7,3,1,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Lignin,538634245.8782972,12588527.809351139,0.02337119837010044,-5.419124478834319,2.9649212295155237e-9,1.655691144160443e-8,Downregulated
Feature1651,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,NA,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak10",11,12,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Lignin,1025909.776448662,1456087.1056331347,1.4193130225092454,0.5051928037885083,0.0284508384834549,0.04393411156879909,Upregulated
Feature1650,"(2S)-4-Methyl-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)pentanoic acid (non-preferred name)",C12 H23 N O7,293.14748,NA,NA,"(2S)-4-Methyl-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)pentanoic acid (non-preferred name)-peak2",12,23,7,1,0,0,1.9166666666666667,0.5833333333333334,-0.5,74.55,2,-5,-1.5,-0.3333333333333333,-6,Amino Sugar,626794792.8922465,58543567.93857447,0.0934014905714745,-3.42041061603984,4.341781973244321e-13,9.080220571204789e-12,Downregulated
Feature1649,NP-013538,C12 H16 O8,288.08457,NA,NA,NP-013538-peak3,12,16,8,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,5,-3,-0.75,0.125,-3,Tannin,463796041.2460991,6059592.809391146,0.013065210287501804,-6.258125844428347,2.3704494183005467e-10,1.921311633780443e-9,Downregulated
Feature1648,6-(alpha-D-glucosaminyl)-1D-myo-inositol,C12 H23 N O10,341.13223,NA,NA,6-(alpha-D-glucosaminyl)-1D-myo-inositol-peak8,12,23,10,1,0,0,1.9166666666666667,0.8333333333333334,0,60.3,2,-8,-9,-0.6666666666666666,-9,Carbohydrate,734467626.9738655,4710458.923963213,0.006413433010480155,-7.284687468943865,3.861342357152038e-10,2.8815479969231508e-9,Downregulated
Feature1647,NA,C16 H29 N O12,427.16894,NA,NA,Feature1647,16,29,12,1,0,0,1.8125,0.75,-0.125,63.8625,3,-9,-3.3333333333333335,-0.4444444444444444,-10,Carbohydrate,801771163.8224287,7437307.740998222,0.009276097815168357,-6.752266251578313,4.326452383957394e-12,5.81667487176494e-11,Downregulated
Feature1646,6-(alpha-D-glucosaminyl)-1D-myo-inositol,C12 H23 N O10,341.13226,NA,NA,6-(alpha-D-glucosaminyl)-1D-myo-inositol-peak7,12,23,10,1,0,0,1.9166666666666667,0.8333333333333334,0,60.3,2,-8,-9,-0.6666666666666666,-9,Carbohydrate,559449181.8144828,9068389.27571781,0.016209496001595637,-5.947016955631331,9.820786223136055e-7,2.9921604068331794e-6,Downregulated
Feature1645,NP-019445,C10 H10 O4,194.05792,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Superpathway of scopolin and esculin biosynthesis;Other,NP-019445,10,10,4,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Lignin,2844517.527250963,523208645.6055073,183.93581357579248,7.523058599583306,1.590653385119517e-4,3.33899235984196e-4,Upregulated
Feature1644,DL-Tryptophan,C11 H12 N2 O2,204.08987,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;Biosynthesis of phenylpropanoids;Biosynthesis of alkaloids derived from shikimate pathway;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Superpathway of chorismate metabolism;Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic amino acid biosynthesis;Superpathway of aromatic compound degradation via 3-oxoadipate;Other,DL-Tryptophan,11,12,2,2,0,0,1.0909090909090908,0.18181818181818185,-0.18181818181818168,65.48181818181817,7,5,0.42857142857142855,0.5,3,Lignin,336528712.61259204,482657180.1352852,1.4342228821673073,0.52026924022617,8.453007420327051e-4,0.0016125444335623902,Upregulated
Feature1643,Beauvericin,C45 H57 N3 O9,783.40966,NA,NA,Beauvericin,45,57,9,3,0,0,1.2666666666666666,0.2,-0.666666666666667,79.30000000000001,19,10,0.21212121212121213,0.30666666666666664,7,Lignin,881902.0462354217,4046808.335217767,4.5887276852258045,2.1980941935814617,0.004992616593544896,0.008638909611302403,Upregulated
Feature1642,NA,C11 H15 N O7,273.08486,NA,NA,Feature1642,11,15,7,1,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Lignin,250200629.87008688,644272943.2674865,2.57502526513229,1.3645865875200291,2.7696960515670374e-14,8.85257568180106e-13,Upregulated
Feature1641,1-Linoleoyl glycerol,C21 H38 O4,354.27701,NA,NA,1-Linoleoyl glycerol,21,38,4,0,0,0,1.8095238095238095,0.1904761904761905,-1.4285714285714288,101.01428571428572,3,-1,-0.0588235294117647,0.05263157894736842,-1,Lipid,9272589.388755668,443611941.0480542,47.841214837572416,5.580182119412689,8.702454612621085e-7,2.6803560206872943e-6,Upregulated
Feature1640,α-Lactose,C12 H22 O11,342.11628,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Other,Other,α-Lactose-peak1,12,22,11,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,667099209.2530346,53715584.362553924,0.0805211333149389,-3.634488711798436,2.3000987159856164e-7,8.017216512098012e-7,Downregulated
Feature1639,g-Butyrobetaine,C7 H15 N O2,145.1103,NA,NA,g-Butyrobetaine,7,15,2,1,0,0,2.142857142857143,0.2857142857142857,-1.1428571428571432,92.87142857142858,1,-1,-0.5,-0.2,-2,Lipid,22604220.604389887,2854253.2536264416,0.12627081037565732,-2.985406920475491,0.3622786562596336,0.4138233605555086,Downregulated
Feature1638,NA,C12 H21 N O9,323.12168,NA,NA,Feature1638,12,21,9,1,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,591943121.7267867,1983759.6470661173,0.003351267333387021,-8.22107750854397,1.183463874441269e-12,1.965478238532853e-11,Downregulated
Feature1637,DL-Stachydrine,C7 H13 N O2,143.09464,ABC transporters,NA,DL-Stachydrine,7,13,2,1,0,0,1.8571428571428572,0.2857142857142857,-0.8571428571428568,84.72857142857141,2,0,-0.25,0,-1,Lipid,13625156.643903406,360610561.1715735,26.466525897368612,4.726096928195335,7.341838294463932e-4,0.0014133038716843069,Upregulated
