FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,N,O,P,S,F,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0513,Arabinosylhypoxanthine,C10 H12 N4 O5,268.08079,Metabolic pathways;ABC transporters;Other,Superpathway of purine nucleotide salvage;Other,Arabinosylhypoxanthine,10,12,4,5,0,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Lignin,49368870.82059313,80368434.8634562,1.6279172184333672,0.7030273386753209,0.03279133660967042,0.52508691829632,Upregulated
Feature0512,meglumine,C7 H17 N O5,195.11071,NA,NA,meglumine,7,17,1,5,0,0,0,0,2.4285714285714284,0.7142857142857143,-0.5714285714285712,76.58571428571427,0,-5,-6,-1,-6,Carbohydrate,99500600.47294536,104790736.86273621,1.0531668790403859,0.07473405601090727,0.4412733516124036,0.7263286105869742,Upregulated
Feature0511,Guanosine,C10 H13 N5 O5,283.09172,Metabolic pathways;ABC transporters;Other,Superpathway of purine nucleotide salvage;Other,Guanosine,10,13,5,5,0,0,0,0,1.3,0.5,1.2000000000000002,26.09999999999999,7,2,-Inf,-0.2,-3,Lignin,21950838.805396166,23739225.350334134,1.0814723556030272,0.11299678786655797,0.269543875673332,0.6744675132890736,Upregulated
Feature0510,"alpha-L-Glucopyranosyl-(1->4)-alpha-L-glucopyranosyl-(1->4)-alpha-L-glucopyranosyl-(1->4)-alpha-L-glucopyranosyl-(1->4)-alpha-L-glucopyranosyl-(1->4)-alpha-D-glucopyranosyl-(1->4)-alpha-D-glucopyranos
yl-(1->4)-alpha-D-glucopyranosyl-(1->4)-D-glucopyranose",C54 H92 O46,1476.4853,NA,NA,"alpha-L-Glucopyranosyl-(1->4)-alpha-L-glucopyranosyl-(1->4)-alpha-L-glucopyranosyl-(1->4)-alpha-L-glucopyranosyl-(1->4)-alpha-L-glucopyranosyl-(1->4)-alpha-D-glucopyranosyl-(1->4)-alpha-D-glucopyranos
yl-(1->4)-alpha-D-glucopyranosyl-(1->4)-D-glucopyranose",54,92,0,46,0,0,0,0,1.7037037037037035,0.8518518518518519,0,60.3,9,-37,-4.625,-0.4516129032258064,-37,Carbohydrate,39653309.92678023,42095992.589044034,1.0616009777437045,0.08624160455599662,0.7308422409008102,0.8740140694144085,Upregulated
Feature0509,N-Acetylneuraminic acid,C11 H19 N O9,309.10612,Metabolic pathways;Other,Superpathway of CMP-sialic acids biosynthesis;Other,N-Acetylneuraminic acid,11,19,1,9,0,0,0,0,1.7272727272727273,0.8181818181818182,0.18181818181818168,55.11818181818182,3,-6,-7,-0.4545454545454546,-7,Carbohydrate,10845481.87909862,6805072.06013884,0.6274568650797854,-0.6724118114008014,0.19860496164060445,0.6744675132890736,Downregulated
Feature0508,L-(+)-Lactic acid,C3 H6 O3,90.03171,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Galactose metabolism;Carbon metabolism;Fructose and mannose metabolism;Glucagon signaling pathway;Central carbon metabolism in cancer;Other,Superpathway of anaerobic sucrose degradation;Superpathway of microbial D-galacturonate and D-glucuronate degradation;Homolactic fermentation;Superpathway of coenzyme A biosynthesis II (plants);Other,L-(+)-Lactic acid-peak2,3,6,0,3,0,0,0,0,2,1,0,60.3,1,-2,-Inf,-0.3333333333333333,-2,Carbohydrate,6094744.5000608135,6769146.515958097,1.1106530414672107,0.15140820148747308,0.22907039312446198,0.6744675132890736,Upregulated
Feature0507,Pseudouridine,C9 H12 N2 O6,244.0695,Metabolic pathways;ABC transporters;Other,Other,Pseudouridine-peak2,9,12,2,6,0,0,0,0,1.3333333333333333,0.6666666666666666,0.6666666666666665,41.3,5,-1,-3,0,-3,Tannin,4849077.699548913,5276626.873439464,1.0881712359301488,0.12190559867361646,0.4445369325472846,0.7293184049603888,Upregulated
Feature0506,4-Oxoproline,C5 H7 N O3,129.04265,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Superpathway of butirocin biosynthesis;Other,4-Oxoproline-peak2,5,7,1,3,0,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Lignin,58729361.454849504,61359646.91136053,1.0447865495444415,0.06320822903522831,0.6587647196835523,0.841205632796616,Upregulated
Feature0505,N-Acetylornithine,C7 H14 N2 O3,174.1004,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Other,N-Acetylornithine-peak2,7,14,2,3,0,0,0,0,2,0.42857142857142855,-0.2857142857142856,68.44285714285714,2,-1,-1.5,-0.42857142857142855,-3,Protein,11343584.807050467,12936742.338173432,1.1404456843424626,0.1895977374911041,0.11021680138039014,0.6744675132890736,Upregulated
Feature0504,NA,C19 H36 N2 O15,532.21176,NA,NA,Feature0504,19,36,2,15,0,0,0,0,1.894736842105263,0.7894736842105263,0,60.3,3,-12,-7,-0.6842105263157895,-14,Carbohydrate,5847465.166244136,5323844.237517053,0.9104533479310304,-0.1353430001815509,0.6644799492472145,0.841205632796616,Downregulated
Feature0503,Allantoin,C4 H6 N4 O3,158.04394,Metabolic pathways;Microbial metabolism in diverse environments;Other,Other,Allantoin,4,6,4,3,0,0,0,0,1.5,0.75,3,-25.200000000000003,4,1,1,1,-3,Carbohydrate,13768991.388512466,15194939.524410533,1.1035622795935323,0.1421680504832562,0.3265473140085127,0.6744675132890736,Upregulated
Feature0502,NA,C18 H34 O17,522.17965,NA,NA,Feature0502,18,34,0,17,0,0,0,0,1.8888888888888888,0.9444444444444444,0,60.3,2,-15,-15,-0.6842105263157895,-15,Carbohydrate,24493919.3345492,20597654.340245,0.8409292959167857,-0.24994358895901658,0.312487261304504,0.6744675132890736,Downregulated
Feature0501,NA,C8 H N2 O4 P,219.96744,NA,NA,Feature0501,8,1,2,4,1,0,0,0,0.125,0.5,1,31.799999999999997,10,6,3,1.6666666666666667,3,Other,14707808.509084867,13879164.0709499,0.9436595576000925,-0.08366161999080365,0.7354205392657642,0.8774904161693777,Downregulated
Feature0500,NA,C6 H2 O3 S3,217.91667,NA,NA,Feature0500,6,2,0,3,0,3,0,0,0.3333333333333333,0.5,1.6666666666666663,12.800000000000004,6,3,NA,1,0,Condensed HC,6302584.653426137,11971938.044827113,1.8995283210228788,0.9256412220290833,0.200192397588741,0.6744675132890736,Upregulated
Feature0499,DL-Arginine,C6 H14 N4 O2,174.11162,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Biosynthesis of plant secondary metabolites;Biosynthesis of amino acids;Central carbon metabolism in cancer;Other,Other,DL-Arginine,6,14,4,2,0,0,0,0,2.3333333333333335,0.3333333333333333,0.3333333333333335,50.8,2,0,-Inf,-3,-4,Other,12245177.495965634,11070157.42313787,0.9040422179903156,-0.1455379480620826,0.3728664613593218,0.6892777894846618,Downregulated
Feature0498,D-(+)-Maltose,C12 H22 O11,342.11623,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Galactose metabolism;Phosphotransferase system (PTS);Other,Superpathway of anaerobic sucrose degradation;Chitin biosynthesis;Superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;Other,D-(+)-Maltose-peak4,12,22,0,11,0,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,34617140.70284116,41488051.22557577,1.1984829013382576,0.26120932631664956,0.1831064258723107,0.6744675132890736,Upregulated
Feature0497,Leu-Val,C11 H22 N2 O3,230.16303,NA,NA,Leu-Val,11,22,2,3,0,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,6236865.9288326,7224990.242982486,1.1584328291525166,0.2121743930520717,0.09188624722839316,0.6744675132890736,Upregulated
Feature0496,NA,C18 H34 O17,522.17964,NA,NA,Feature0496,18,34,0,17,0,0,0,0,1.8888888888888888,0.9444444444444444,0,60.3,2,-15,-15,-0.6842105263157895,-15,Carbohydrate,19524949.412488867,25650299.199970033,1.3137191117925853,0.39365684389247385,0.42943622481485033,0.7228145474849623,Upregulated
Feature0495,4-Oxoproline,C5 H7 N O3,129.04263,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Superpathway of butirocin biosynthesis;Other,4-Oxoproline-peak1,5,7,1,3,0,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Lignin,8233266.189644447,7289825.554871786,0.8854111341669857,-0.17558057924862935,0.39678436059332656,0.7061416586830388,Downregulated
Feature0494,D-(−)-Erythrose,C4 H8 O4,120.0423,NA,NA,D-(−)-Erythrose-peak5,4,8,0,4,0,0,0,0,2,1,0,60.3,1,-3,-Inf,-0.5,-3,Carbohydrate,25102084.980653767,26691418.540740535,1.0633148027867674,0.0885687814251806,0.2128804035103836,0.6744675132890736,Upregulated
Feature0493,(3E)-4-(pyridin-3-yl)but-3-enoic acid,C9 H9 N O2,163.0633,Metabolic pathways;Microbial metabolism in diverse environments;Other,NA,(3E)-4-(pyridin-3-yl)but-3-enoic acid,9,9,1,2,0,0,0,0,1,0.2222222222222222,-0.22222222222222232,66.63333333333333,6,4,0.5,0.5714285714285714,3,Lignin,2889115.8803022266,3138040.338409857,1.0861593886921526,0.11923582727021102,0.3331294108617862,0.6744675132890736,Upregulated
Feature0492,NA,C12 H21 N O8,307.12687,NA,NA,Feature0492,12,21,1,8,0,0,0,0,1.75,0.6666666666666666,-0.16666666666666696,65.05000000000001,3,-5,-2,-0.2857142857142857,-6,Amino Sugar,8597017.939263877,9331295.267045107,1.0854107008928846,0.11824103716589454,0.1404067052607585,0.6744675132890736,Upregulated
Feature0491,NA,C3 H2 N3 O4 P3,236.92588,NA,NA,Feature0491,3,2,3,4,3,0,0,0,0.6666666666666666,1.3333333333333333,0,60.3,6,2,0.5714285714285714,0.4,-4,Other,6362348.159994197,5898766.335532433,0.927136677716457,-0.10914605945764758,0.447293693519486,0.7301101983955056,Downregulated
Feature0490,NP-016455,C11 H18 N2 O4,242.12667,NA,NA,NP-016455,11,18,2,4,0,0,0,0,1.6363636363636365,0.3636363636363637,-0.3636363636363633,70.66363636363636,4,0,-0.4,0,-2,Protein,46028071.290153064,47491621.162266605,1.031796897655945,0.04515901380218558,0.658342412640329,0.841205632796616,Upregulated
Feature0489,NA,C18 H33 N O12,455.20044,NA,NA,Feature0489,18,33,1,12,0,0,0,0,1.8333333333333333,0.6666666666666666,-0.33333333333333304,69.79999999999998,3,-9,-2,-0.3636363636363637,-10,Amino Sugar,49784517.70469476,51522187.81521443,1.0349038253383702,0.04949670284120469,0.7090576540738529,0.8690986651507865,Upregulated
Feature0488,Xanthine,C5 H4 N4 O2,152.03346,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Other,Other,Xanthine,5,4,4,2,0,0,0,0,0.8,0.4,2.4,-8.099999999999994,6,4,-0,Inf,0,Condensed HC,53834451.710521735,57687698.089220434,1.0715758451375774,0.09973396623601417,0.45975645929966985,0.7367426979766573,Upregulated
Feature0487,2'-Deoxyuridine,C9 H12 N2 O5,228.07464,Metabolic pathways;ABC transporters;Other,Other,2'-Deoxyuridine,9,12,2,5,0,0,0,0,1.3333333333333333,0.5555555555555556,0.44444444444444464,47.633333333333326,5,0,-1,0.1111111111111111,-2,Lignin,22993295.907204866,24022365.4491683,1.0447551993466486,0.06316493841907855,0.5041822313686978,0.7584403193941729,Upregulated
Feature0486,Imidazoleacetic acid riboside,C10 H14 N2 O6,258.08522,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,Imidazoleacetic acid riboside,10,14,2,6,0,0,0,0,1.4,0.6,0.3999999999999999,48.9,5,-1,-1.5,0,-3,Lignin,6396655.87330221,6464615.67530345,1.0106242704543298,0.015246732252010144,0.8939805407751773,0.9617618522683772,Upregulated
Feature0485,D-(+)-Glucose,C6 H12 O6,180.06333,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Galactose metabolism;Carbon metabolism;Biosynthesis of phenylpropanoids;Biosynthesis of plant hormones;Ascorbate and aldarate metabolism;Biosynthesis of terpenoids and steroids;Fructose and mannose metabolism;Glucagon signaling pathway;Central carbon metabolism in cancer;Phosphotransferase system (PTS);Other,Superpathway of anaerobic sucrose degradation;Chitin biosynthesis;Superpathway of scopolin and esculin biosynthesis;Homolactic fermentation;Superpathway of CMP-sialic acids biosynthesis;Superpathway of betalain biosynthesis;Other,D-(+)-Glucose-peak5,6,12,0,6,0,0,0,0,2,1,0,60.3,1,-5,-Inf,-0.6666666666666666,-5,Carbohydrate,29853857.88003373,29801871.4992766,0.9982586377624615,-0.002514444579849905,0.9821841655343659,0.9926217477153134,Downregulated
Feature0484,NA,C12 H19 N O12,369.0909,NA,NA,Feature0484,12,19,1,12,0,0,0,0,1.5833333333333333,1,0.6666666666666665,41.3,4,-8,9,-0.6,-9,Carbohydrate,49969809.78216346,49737805.654771864,0.9953571140574081,-0.006713866471561783,0.9697204129008131,0.989268127883597,Downregulated
Feature0483,Citric acid,C6 H8 O7,192.02702,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Carbon metabolism;Biosynthesis of amino acids;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant hormones;Ascorbate and aldarate metabolism;Biosynthesis of terpenoids and steroids;Glucagon signaling pathway;Central carbon metabolism in cancer;Other,Superpathway of microbial D-galacturonate and D-glucuronate degradation;Other,Citric acid-peak4,6,8,0,7,0,0,0,0,1.3333333333333333,1.1666666666666667,1,31.799999999999997,3,-4,4,-0.2,-4,Other,34960358.0108863,31011384.943293165,0.8870442612068371,-0.1729220018261064,0.8292512147558038,0.9362513714984882,Downregulated
Feature0482,NA,C12 H18 O9,306.09515,NA,NA,Feature0482,12,18,0,9,0,0,0,0,1.5,0.75,0,60.3,4,-5,-1.6666666666666667,-0.06666666666666667,-5,Carbohydrate,642704139.257458,652057292.1444737,1.014552812586242,0.020843966595934904,0.828488170801176,0.9362513714984882,Upregulated
Feature0481,"1,5-Anhydro-D-fructose",C6 H10 O5,162.05276,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Fructose and mannose metabolism;Other,Superpathway of butirocin biosynthesis;Other,"1,5-Anhydro-D-fructose-peak5",6,10,0,5,0,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,2,-3,-3,-0.14285714285714285,-3,Carbohydrate,749815608.7351307,844136016.6727177,1.1257914703812273,0.1709396227042967,0.45336366605130446,0.7301101983955056,Upregulated
Feature0480,Glycyl-L-leucine,C8 H16 N2 O3,188.11608,Metabolic pathways;Other,Superpathway of L-lysine degradation,Glycyl-L-leucine-peak3,8,16,2,3,0,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,5634116.039087546,6038001.488460487,1.07168568175929,0.0998818350309351,0.11910765867284885,0.6744675132890736,Upregulated
Feature0479,5-O-beta-D-Xylopyranosyl-L-arabinofuranose,C10 H18 O9,282.09512,ABC transporters,NA,5-O-beta-D-Xylopyranosyl-L-arabinofuranose-peak2,10,18,0,9,0,0,0,0,1.8,0.9,0,60.3,2,-7,-7,-0.4545454545454546,-7,Carbohydrate,698125109.659305,813696399.593065,1.1655452415830745,0.22100500493076625,0.19443853014383422,0.6744675132890736,Upregulated
Feature0478,Porphobilinogen,C10 H14 N2 O4,226.09533,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,Other,Porphobilinogen-peak2,10,14,2,4,0,0,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Lignin,41048607.53122156,28845771.161345966,0.7027222820994812,-0.5089734502536499,0.03260989443855405,0.52508691829632,Downregulated
Feature0477,Fumaric acid,C4 H4 O4,116.01101,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Degradation of aromatic compounds;Carbon metabolism;Biosynthesis of phenylpropanoids;Biosynthesis of plant hormones;Biosynthesis of terpenoids and steroids;Glucagon signaling pathway;Central carbon metabolism in cancer;Other,Methanobacterium thermoautotrophicum biosynthetic metabolism;Superpathway of purine nucleotide salvage;Other,Fumaric acid,4,4,0,4,0,0,0,0,1,1,1,31.799999999999997,3,-1,-Inf,0.5,-1,Tannin,18982621.046473432,24322393.130719364,1.2812979341036757,0.3576059776913285,0.41984840097103937,0.7185499922179799,Upregulated
Feature0476,L-(-)-Malic acid,C4 H6 O5,134.02159,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Carbon metabolism;Biosynthesis of phenylpropanoids;Biosynthesis of plant hormones;Ascorbate and aldarate metabolism;Biosynthesis of terpenoids and steroids;Glucagon signaling pathway;Central carbon metabolism in cancer;Other,Methanobacterium thermoautotrophicum biosynthetic metabolism;Other,L-(-)-Malic acid-peak3,4,6,0,5,0,0,0,0,1.5,1.25,1,31.799999999999997,2,-3,3,-0.3333333333333333,-3,Carbohydrate,15134258.442625666,10461692.06607708,0.6912589807910049,-0.532701776019612,0.5073430023642435,0.7588463710576291,Downregulated
Feature0475,Sulfuric acid,H2 O4 S,97.9674,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Other,Other,Sulfuric acid,0,2,0,4,0,1,0,0,Inf,Inf,Inf,-Inf,0,-4,1,1,-5,Other,893202453.391212,1320034559.4131966,1.4778671446786065,0.5635165818465093,0.24069787196006306,0.6744675132890736,Upregulated
Feature0474,NA,C10 H18 O10,298.09009,NA,NA,Feature0474,10,18,0,10,0,0,0,0,1.8,1,0.20000000000000015,54.599999999999994,2,-8,-Inf,-0.6,-8,Carbohydrate,8658230.90058288,7945152.106136271,0.9176415133028384,-0.12399743579015636,0.6875524786376961,0.861411193136551,Downregulated
Feature0473,D-Xylulosonic acid,C5 H8 O6,164.03204,NA,NA,D-Xylulosonic acid-peak3,5,8,0,6,0,0,0,0,1.6,1.2,0.7999999999999998,37.5,2,-4,4,-0.5,-4,Carbohydrate,7701790.738592354,6801392.995983614,0.8830924166639582,-0.17936366937373122,0.7618690427559092,0.892815284479581,Downregulated
Feature0472,Ethylmalonic acid,C5 H8 O4,132.0423,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Superpathway of L-lysine degradation;Other,Ethylmalonic acid-peak4,5,8,0,4,0,0,0,0,1.6,0.8,0,60.3,2,-2,-2,0,-2,Carbohydrate,15391458.6310899,19058306.777528465,1.2382391581153804,0.30828998894999554,0.00313154614467294,0.18267352510592152,Upregulated
Feature0471,5-O-beta-D-Xylopyranosyl-L-arabinofuranose,C10 H18 O9,282.09512,ABC transporters,NA,5-O-beta-D-Xylopyranosyl-L-arabinofuranose-peak1,10,18,0,9,0,0,0,0,1.8,0.9,0,60.3,2,-7,-7,-0.4545454545454546,-7,Carbohydrate,534683024.75012434,603421890.9818767,1.1285600309900925,0.17448316120432336,0.20981514084705702,0.6744675132890736,Upregulated
Feature0470,NA,C11 H8 N2 O9 S,343.99503,NA,NA,Feature0470,11,8,2,9,0,1,0,0,0.7272727272727273,0.8181818181818182,1.6363636363636362,13.663636363636364,9,0,3,0.42857142857142855,-3,Condensed HC,8789406.90599896,11026093.13098075,1.254475216462581,0.32708396900159464,0.12533090192828686,0.6744675132890736,Upregulated
Feature0469,L-(+)-Lactic acid,C3 H6 O3,90.03171,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Galactose metabolism;Carbon metabolism;Fructose and mannose metabolism;Glucagon signaling pathway;Central carbon metabolism in cancer;Other,Superpathway of anaerobic sucrose degradation;Superpathway of microbial D-galacturonate and D-glucuronate degradation;Homolactic fermentation;Superpathway of coenzyme A biosynthesis II (plants);Other,L-(+)-Lactic acid-peak1,3,6,0,3,0,0,0,0,2,1,0,60.3,1,-2,-Inf,-0.3333333333333333,-2,Carbohydrate,429888983.41567636,502718138.5412047,1.169413867149759,0.22578560430506278,0.101355015391765,0.6744675132890736,Upregulated
Feature0468,Nicotinic acid,C6 H5 N O2,123.03209,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Degradation of aromatic compounds;Other,Other,Nicotinic acid,6,5,1,2,0,0,0,0,0.8333333333333334,0.3333333333333333,0.3333333333333335,50.8,5,3,0.6666666666666666,0.75,2,Lignin,8544990.415874217,8519896.643507313,0.9970633352238422,-0.00424294481635959,0.9721368747530572,0.989268127883597,Downregulated
Feature0467,Uridine,C9 H12 N2 O6,244.06951,Metabolic pathways;ABC transporters;Other,Other,Uridine,9,12,2,6,0,0,0,0,1.3333333333333333,0.6666666666666666,0.6666666666666665,41.3,5,-1,-3,0,-3,Tannin,414708599.61031765,497688409.75966835,1.2000918481732064,0.26314482569473796,0.028602174862811663,0.52508691829632,Upregulated
Feature0466,"3,4-Dihydroxyphenylpropionic acid",C9 H10 O4,182.05789,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Other,"3,4-Dihydroxyphenylpropionic acid-peak4",9,10,0,4,0,0,0,0,1.1111111111111112,0.4444444444444444,-0.22222222222222232,66.63333333333333,5,1,0.2,0.42857142857142855,1,Lignin,2982295.5399094005,1486046.612036158,0.4982895196501226,-1.0049438642490198,0.6238377997854015,0.8272097478583297,Downregulated
Feature0465,4-Coumaric acid,C9 H8 O3,164.0473,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Degradation of aromatic compounds;Biosynthesis of amino acids;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Other,Superpathway of scopolin and esculin biosynthesis;Superpathway of chorismate metabolism;Other,4-Coumaric acid,9,8,0,3,0,0,0,0,0.8888888888888888,0.3333333333333333,-0.22222222222222232,66.63333333333333,6,3,0.5,0.6,3,Lignin,2398224.988678093,1735183.91312276,0.7235284101010043,-0.466878428085969,0.019944715821410802,0.49861789553527003,Downregulated
