FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,N,O,S,P,F,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0326,asp-leu,C10 H18 N2 O5,246.12159,Metabolic pathways;Other,NA,asp-leu-peak2,10,18,2,5,0,0,0,0,1.8,0.5,-0.20000000000000015,66,3,-2,-1.3333333333333333,-0.2727272727272727,-4,Protein,802316.0467605197,198580.27681178792,0.24750879359024136,-2.014448312144953,0.16153303955478365,0.21495836392115178,Downregulated
Feature0325,"6-(1-Hydroxyethyl)-3-(hydroxymethyl)-2,7-dioxabicyclo[4.1.0]hept-3-en-5-one",C8 H10 O5,186.05284,NA,NA,"6-(1-Hydroxyethyl)-3-(hydroxymethyl)-2,7-dioxabicyclo[4.1.0]hept-3-en-5-one-peak3",8,10,0,5,0,0,0,0,1.25,0.625,0,60.3,4,-1,-0.3333333333333333,0.2727272727272727,-1,Lignin,6985277.655401945,4953154.03401737,0.7090847749175629,-0.4959699751210262,0.02012818948249587,0.037209950286559934,Downregulated
Feature0324,NA,C13 H11 N7 O4 S,361.05925,NA,NA,Feature0324,13,11,7,4,1,0,0,0,0.8461538461538461,0.3076923076923077,1.5384615384615383,16.453846153846158,12,8,0,0.6666666666666666,0,Lignin,270320.80954925733,2430496.634927544,8.99115624498255,3.16850665541047,0.0014814904668469402,0.0036983192676033104,Upregulated
Feature0323,4-Undecylbenzenesulfonic acid,C17 H28 O3 S,312.17604,NA,NA,4-Undecylbenzenesulfonic acid-peak2,17,28,0,3,1,0,0,0,1.6470588235294117,0.17647058823529413,-1.1764705882352944,93.8294117647059,4,1,0,0.10344827586206896,0,Lipid,506766.6452239235,3981645.0234681517,7.856959531558739,2.973971129612939,9.772131436869488e-4,0.0025907511251235388,Upregulated
Feature0322,Genipin,C11 H14 O5,226.0841,NA,NA,Genipin,11,14,0,5,0,0,0,0,1.2727272727272727,0.4545454545454546,-0.3636363636363633,70.66363636363636,5,0,0,0.29411764705882354,0,Lignin,283477.0286265265,273250.3577286245,0.9639241636352293,-0.053008447447796175,0.871450187938439,0.884379715949395,Downregulated
Feature0321,Ro 20-1724,C15 H22 N2 O3,278.16312,NA,NA,Ro 20-1724,15,22,2,3,0,0,0,0,1.4666666666666666,0.2,-0.666666666666667,79.30000000000001,6,3,0.1,0.21739130434782608,1,Lignin,5014541.450965178,4866569.4395702835,0.970491417242864,-0.0432126406871249,0.9055816226401747,0.9135956193007072,Downregulated
Feature0320,Phenyl D-glucopyranosiduronic acid,C12 H14 O7,270.074,NA,NA,Phenyl D-glucopyranosiduronic acid,12,14,0,7,0,0,0,0,1.1666666666666667,0.5833333333333334,0,60.3,6,-1,-0.2,0.29411764705882354,-1,Lignin,3903019.7203978715,5570128.387702725,1.4271330371692075,0.51311982893985,0.014315267101419626,0.027048736733069127,Upregulated
Feature0319,NA,C6 H12 O8 S,244.02539,NA,NA,Feature0319,6,12,0,8,1,0,0,0,2,1.3333333333333333,1,31.799999999999997,1,-7,2.6666666666666665,-4,-8,Carbohydrate,9924559.478169026,2062902.3378264005,0.20785832785466704,-2.2663275441156263,3.7189653527098614e-5,1.630623270034324e-4,Downregulated
Feature0318,NA,C7 H16 O6,196.09468,NA,NA,Feature0318,7,16,0,6,0,0,0,0,2.2857142857142856,0.8571428571428571,-0.5714285714285712,76.58571428571427,0,-6,-6,-0.75,-6,Carbohydrate,381780.43738795206,1955009.23926519,5.1207685041194955,2.3563603402803652,0.09625914250067322,0.14129024349884223,Upregulated
Feature0317,"2,2-Bis(hydroxymethyl)propionic acid",C5 H10 O4,134.05797,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Superpathway of branched chain amino acid biosynthesis,"2,2-Bis(hydroxymethyl)propionic acid",5,10,0,4,0,0,0,0,2,0.8,-0.4000000000000003,71.7,1,-3,-3,-0.3333333333333333,-3,Carbohydrate,2026604.0020887367,5010894.3017827915,2.4725571925340475,1.306003892240587,3.344662397811684e-6,2.1997587308684534e-5,Upregulated
Feature0316,Adipic acid,C6 H10 O4,146.05797,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Degradation of aromatic compounds;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of L-threonine metabolism;Superpathway of coenzyme A biosynthesis II (plants);Superpathway of L-isoleucine biosynthesis I;Other,Adipic acid,6,10,0,4,0,0,0,0,1.6666666666666667,0.6666666666666666,-0.33333333333333304,69.79999999999998,2,-2,-1,0,-2,Amino Sugar,464018.33790152945,3034985.9088472095,6.540659411377125,2.70943609162043,2.1835212507233286e-4,7.778794455701858e-4,Upregulated
Feature0315,D-(+)-Mannose,C6 H12 O6,180.06334,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;ABC transporters;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Galactose metabolism;Carbon metabolism;Biosynthesis of phenylpropanoids;Biosynthesis of plant hormones;Ascorbate and aldarate metabolism;Biosynthesis of terpenoids and steroids;Fructose and mannose metabolism;Glucagon signaling pathway;Central carbon metabolism in cancer;Phosphotransferase system (PTS);Other,Superpathway of anaerobic sucrose degradation;Chitin biosynthesis;Superpathway of scopolin and esculin biosynthesis;Homolactic fermentation;Superpathway of CMP-sialic acids biosynthesis;Superpathway of betalain biosynthesis;Other,D-(+)-Mannose,6,12,0,6,0,0,0,0,2,1,0,60.3,1,-5,-Inf,-0.6666666666666666,-5,Carbohydrate,12397832.770177837,399735.6409124318,0.03224238044845784,-4.95489792809226,9.787786182801314e-7,8.583135575687306e-6,Downregulated
Feature0314,N-(2-Hydroxyethyl)glutamine,C7 H14 N2 O4,190.09535,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Other,Other,N-(2-Hydroxyethyl)glutamine,7,14,2,4,0,0,0,0,2,0.5714285714285714,0,60.3,2,-2,-4,-0.6666666666666666,-4,Amino Sugar,2459242.007121964,4710978.922825042,1.9156223377699506,0.9378131638239692,0.0020262799766882153,0.0048460681959955915,Upregulated
Feature0313,Glycyl-L-leucine,C8 H16 N2 O3,188.11609,Metabolic pathways;Other,Superpathway of L-lysine degradation,Glycyl-L-leucine,8,16,2,3,0,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,3166300.4590552417,3266412.9032264166,1.0316181125151485,0.04490900841268714,0.886372961717357,0.8968625825660832,Upregulated
Feature0312,NA,C12 H9 N5 O7 S,367.02222,NA,NA,Feature0312,12,9,5,7,1,0,0,0,0.75,0.5833333333333334,1.8333333333333337,8.04999999999999,11,4,2,0.6,-2,Condensed HC,2198641.8581087887,5789628.727462743,2.633275040275465,1.3968582158459186,1.1410824737982333e-4,4.645835786178521e-4,Upregulated
Feature0311,NA,C28 H43 O4 P,474.28996,NA,NA,Feature0311,28,43,0,4,0,1,0,0,1.5357142857142858,0.14285714285714285,-1.4285714285714288,101.01428571428572,8,4,0.13043478260869565,0.2,3,Lipid,2211201.715272377,7774169.367298493,3.515811928691846,1.8138578984674965,8.245250365570147e-4,0.002220374507893693,Upregulated
Feature0310,NA,C8 H11 O4 P S,234.01153,NA,NA,Feature0310,8,11,0,4,1,1,0,0,1.375,0.5,-0.75,81.675,4,0,-1,0,-2,Lignin,2572030.568759425,444132.045330917,0.1726775920649872,-2.533847214766202,0.26918861977415237,0.33599455460861355,Downregulated
Feature0309,(E)-Ferulic acid,C10 H10 O4,194.05792,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other,Superpathway of scopolin and esculin biosynthesis;Other,(E)-Ferulic acid,10,10,0,4,0,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Lignin,395698.0111767797,1498330.0185899495,3.786549278157894,1.9208837040674522,0.012934912321780564,0.02471363136340197,Upregulated
Feature0308,3-Hydroxybutyric acid,C4 H8 O3,104.04735,Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism;Other,NA,3-Hydroxybutyric acid-peak3,4,8,0,3,0,0,0,0,2,0.75,-0.5,74.55,1,-2,-2,-0.2,-2,Carbohydrate,764326.8370705002,4010155.3447500444,5.246649928085875,2.391396532335744,0.0649702945510747,0.10239557943072602,Upregulated
Feature0307,"2,4-Dihydroxybenzoic acid",C7 H6 O4,154.02667,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of phenylpropanoids;Other,Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Superpathway of chorismate metabolism;Other,"2,4-Dihydroxybenzoic acid",7,6,0,4,0,0,0,0,0.8571428571428571,0.5714285714285714,0.2857142857142856,52.15714285714286,5,1,0.3333333333333333,0.6,1,Lignin,11068028.230703542,8268824.815053027,0.7470910484411926,-0.42064401903469884,6.876918693770144e-4,0.0019599218277244913,Downregulated
Feature0306,NA,C12 H17 N O4,239.11571,NA,NA,Feature0306,12,17,1,4,0,0,0,0,1.4166666666666667,0.3333333333333333,-0.5,74.55,5,1,0,0.2222222222222222,0,Lignin,7749667.032912102,8787945.11895191,1.1339771220660628,0.18139153427063495,0.4688939516674778,0.5163145307724273,Upregulated
Feature0305,6-Deoxy-3-O-methyl-beta-D-galactopyranose,C7 H14 O5,178.08407,NA,NA,6-Deoxy-3-O-methyl-beta-D-galactopyranose-peak2,7,14,0,5,0,0,0,0,2,0.7142857142857143,-0.5714285714285712,76.58571428571427,1,-4,-2,-0.3333333333333333,-4,Carbohydrate,545431.9312996583,227176.3608297953,0.4165072629475106,-1.2635864417287195,9.010429706071875e-7,8.109386735464687e-6,Downregulated
Feature0304,NA,C6 H7 N3 O5 P2,262.98597,NA,NA,Feature0304,6,7,3,5,0,2,0,0,1.1666666666666667,0.8333333333333334,0.3333333333333335,50.8,6,1,1,1,-4,Tannin,21881153.48683566,337327.9477323988,0.015416369522536605,-6.019393131947639,5.1231995214421424e-9,2.00941174471851e-7,Downregulated
Feature0303,diphthinate,C13 H22 N4 O4,298.16421,NA,NA,diphthinate,13,22,4,4,0,0,0,0,1.6923076923076923,0.3076923076923077,-0.1538461538461542,64.6846153846154,5,1,-0.6,-0.14285714285714285,-3,Protein,1491549.5436199703,131022.81954036288,0.08784342437755858,-3.5089218941266633,0.12628363431277276,0.17773252236612463,Downregulated
Feature0302,NA,C3 H9 N4 O2 P,164.04635,NA,NA,Feature0302,3,9,4,2,0,1,0,0,3,0.6666666666666666,0.6666666666666665,41.3,2,0,1.25,1.3333333333333333,-5,Other,221408.9493204012,1310660.9667442385,5.91963861789335,2.5655091048935956,0.06635590172150949,0.10362428488016551,Upregulated
Feature0301,"6-(1-Hydroxyethyl)-3-(hydroxymethyl)-2,7-dioxabicyclo[4.1.0]hept-3-en-5-one",C8 H10 O5,186.05281,NA,NA,"6-(1-Hydroxyethyl)-3-(hydroxymethyl)-2,7-dioxabicyclo[4.1.0]hept-3-en-5-one-peak2",8,10,0,5,0,0,0,0,1.25,0.625,0,60.3,4,-1,-0.3333333333333333,0.2727272727272727,-1,Lignin,9957244.174919853,3089431.7553900345,0.3102697594954682,-1.6884050037311729,0.01394944764529227,0.026503950526055312,Downregulated
Feature0300,DL-Nordihydroguaiaretic acid,C18 H22 O4,302.1519,NA,NA,DL-Nordihydroguaiaretic acid,18,22,0,4,0,0,0,0,1.2222222222222223,0.2222222222222222,-0.7777777777777777,82.46666666666667,8,4,0.2857142857142857,0.375,4,Lignin,63755.27873352452,514381.1199251879,8.068055385266636,3.0122209877405686,0.12278176218251328,0.1742380193627367,Upregulated
Feature0299,N-Acetyl-α-D-glucosamine 1-phosphate,C8 H16 N O9 P,301.05637,Metabolic pathways;Galactose metabolism;Phosphotransferase system (PTS);Other,Chitin biosynthesis;Superpathway of CMP-sialic acids biosynthesis;Superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;Other,N-Acetyl-α-D-glucosamine 1-phosphate,8,16,1,9,0,1,0,0,2,1.125,0,60.3,2,-7,3,-3,-9,Carbohydrate,873245.821922512,5033644.866749053,5.764293100958823,2.527143695080493,4.6311115542940404e-4,0.0014530643592372127,Upregulated
Feature0298,3-O-methylgallic acid,C8 H8 O5,184.03711,Metabolic pathways;Microbial metabolism in diverse environments;Other,Other,3-O-methylgallic acid,8,8,0,5,0,0,0,0,1,0.625,0.25,53.175,5,0,0,0.4545454545454546,0,Lignin,372622.9319120885,4110104.9297983693,11.030198567510737,3.4633868576919475,0.011757441886980413,0.022846847303109666,Upregulated
Feature0297,Wikstromol,C20 H22 O7,374.13667,NA,NA,Wikstromol,20,22,0,7,0,0,0,0,1.1,0.35,-0.4000000000000003,71.7,10,3,0.2307692307692308,0.3939393939393939,3,Lignin,156093.9504675253,237190.7000980629,1.5195380691413112,0.6036328192981076,0.12519626117773996,0.17693025339994656,Upregulated
Feature0296,Propyl gallate,C10 H12 O5,212.06837,NA,NA,Propyl gallate,10,12,0,5,0,0,0,0,1.2,0.5,-0.20000000000000015,66,5,0,0,0.3333333333333333,0,Lignin,657752.721073678,375985.39569819986,0.5716211938803731,-0.8068686869573614,0.02807892711880593,0.048499965023392065,Downregulated
Feature0295,D-Sedoheptulose 7-phosphate,C7 H15 O10 P,290.04036,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Biosynthesis of amino acids;Other,Other,D-Sedoheptulose 7-phosphate,7,15,0,10,0,1,0,0,2.142857142857143,1.4285714285714286,0,60.3,1,-9,2.5,-5,-10,Carbohydrate,1000710.7073594714,1745166.2408420604,1.7439268192172632,0.8023395012573286,0.18534530669757168,0.24474167911416803,Upregulated
Feature0294,Acetyl-L-methionine,C7 H13 N O3 S,191.06167,NA,NA,Acetyl-L-methionine,7,13,1,3,1,0,0,0,1.8571428571428572,0.42857142857142855,-0.2857142857142856,68.44285714285714,2,-1,-1.5,-0.42857142857142855,-3,Protein,332299.8766504108,3285820.6289054267,9.88811871381525,3.3056960639142585,7.347221140035496e-4,0.0020264109918485,Upregulated
Feature0293,Dodecyl sulfate,C12 H26 O4 S,266.15528,NA,NA,Dodecyl sulfate-peak2,12,26,0,4,1,0,0,0,2.1666666666666665,0.3333333333333333,-1.333333333333333,98.29999999999998,0,-4,-0.7142857142857143,-0.3333333333333333,-5,Protein,582768.3562988346,5100874.548008506,8.752833768127344,3.1297501713856963,3.069208144357766e-4,0.0010091685631010289,Upregulated
Feature0292,Glycolic acid,C2 H4 O3,76.01607,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Other,Other,Glycolic acid-peak2,2,4,0,3,0,0,0,0,2,1.5,1,31.799999999999997,1,-2,2,-1,-2,Carbohydrate,20767024.524767436,3607894.044601724,0.17373187190581063,-2.525065647560726,1.1600468970393573e-5,5.7497976635863797e-5,Downregulated
Feature0291,NA,C12 H22 N6 O7 P2 S2,488.04681,NA,NA,Feature0291,12,22,6,7,2,2,0,0,1.8333333333333333,0.5833333333333334,0.3333333333333335,50.8,6,-1,2.2,5,-11,Amino Sugar,2149557.6620468935,2519250.0452228393,1.1719853296812286,0.22895451094735852,0.7142154288301091,0.7469776044645178,Upregulated
Feature0290,(2E)-3-[4-(Sulfooxy)phenyl]acrylic acid,C9 H8 O6 S,244.00407,NA,NA,(2E)-3-[4-(Sulfooxy)phenyl]acrylic acid-peak3,9,8,0,6,1,0,0,0,0.8888888888888888,0.6666666666666666,0.6666666666666665,41.3,6,0,-0.5,0.4,-1,Tannin,324256.0581212494,280444.4135997028,0.8648856561835953,-0.2094186837114567,0.3982839528747617,0.44660036683006066,Downregulated
Feature0289,NA,C23 H51 N6 O15 P S3,778.23108,NA,NA,Feature0289,23,51,6,15,3,1,0,0,2.217391304347826,0.6521739130434783,-0.08695652173913082,62.77826086956522,2,-13,11.5,-2.8181818181818183,-23,Other,233681.11852595228,281531.565290997,1.204768134742262,0.26875551737241976,0.5273978477756898,0.5726033775850345,Upregulated
Feature0288,"N'-(2-Thienylcarbonyl)-2,5-bis(2,2,2-trifluoroethoxy)benzohydrazide",C16 H12 F6 N2 O4 S,442.04207,NA,NA,"N'-(2-Thienylcarbonyl)-2,5-bis(2,2,2-trifluoroethoxy)benzohydrazide",16,12,2,4,1,0,6,0,0.75,0.25,0.25,53.175,12,8,0.5555555555555556,0.6363636363636364,5,Condensed HC,7717707.063005382,206088.94513808202,0.026703390457246526,-5.226833261145823,0.010819648852758644,0.021389132414124025,Downregulated
Feature0287,"(1S,2S,3R,4S,5R,6S)-2,3,4,6-Tetrahydroxy-5-methoxycyclohexyl 6-O-alpha-D-galactopyranosyl-alpha-D-galactopyranoside",C19 H34 O16,518.18462,NA,NA,"(1S,2S,3R,4S,5R,6S)-2,3,4,6-Tetrahydroxy-5-methoxycyclohexyl 6-O-alpha-D-galactopyranosyl-alpha-D-galactopyranoside",19,34,0,16,0,0,0,0,1.7894736842105263,0.8421052631578947,-0.10526315789473716,63.3,3,-13,-4.333333333333333,-0.4545454545454546,-13,Carbohydrate,1241494.8265155607,195617.34956927024,0.15756598045462608,-2.665972013946843,3.142837497107036e-5,1.40963054247593e-4,Downregulated
Feature0286,(-)-Shikimic acid,C7 H10 O5,174.05278,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Degradation of aromatic compounds;Biosynthesis of amino acids;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant hormones;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic compound degradation via 2-oxopent-4-enoate;Superpathway of aromatic compound degradation via 3-oxoadipate;Superpathway of chorismate metabolism;Other,(-)-Shikimic acid-peak2,7,10,0,5,0,0,0,0,1.4285714285714286,0.7142857142857143,0,60.3,3,-2,-1,0.1111111111111111,-2,Tannin,737425.6886028363,4975302.715439538,6.746852994592574,2.754214727676106,2.53713995821514e-4,8.775758880940929e-4,Upregulated
Feature0285,"2,3-Dihydroxypropyl beta-D-galactopyranoside",C9 H18 O8,254.10022,Galactose metabolism;Other,NA,"2,3-Dihydroxypropyl beta-D-galactopyranoside",9,18,0,8,0,0,0,0,2,0.8888888888888888,-0.22222222222222232,66.63333333333333,1,-7,-7,-0.6,-7,Carbohydrate,7891808.395257345,4984353.288028149,0.6315856947342439,-0.6629496000186735,0.012482811531637389,0.023983828897865093,Downregulated
Feature0284,NA,C31 H27 N2 O10 P,618.14042,NA,NA,Feature0284,31,27,2,10,0,1,0,0,0.8709677419354839,0.3225806451612903,-0.193548387096774,65.81612903225806,20,10,0.3888888888888889,0.5217391304347826,7,Lignin,78851.70881674446,52257.82503001211,0.662735479220394,-0.5934949394307791,0.00477545908597651,0.010536819402606236,Downregulated
Feature0283,NA,C2 H5 N O4 S4,234.91002,NA,NA,Feature0283,2,5,1,4,4,0,0,0,2.5,2,7,-139.2,1,-3,1.1428571428571428,1.2,-8,Other,390751.6530337287,2262197.488767875,5.789348480561918,2.5334009998984675,0.2688285726280559,0.33599455460861355,Upregulated
Feature0282,D-Glucono-delta-lactone,C6 H10 O6,178.04779,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Galactose metabolism;Carbon metabolism;Ascorbate and aldarate metabolism;Other,Superpathway of microbial D-galacturonate and D-glucuronate degradation;Other,D-Glucono-delta-lactone-peak2,6,10,0,6,0,0,0,0,1.6666666666666667,1,0.3333333333333335,50.8,2,-4,-Inf,-0.3333333333333333,-4,Carbohydrate,1015610.5652284116,1666657.7820933885,1.6410402167474065,0.7146105952142632,0.25286331111067034,0.3202935274068491,Upregulated
Feature0281,NA,C12 H10 N2 O7 S,326.02086,NA,NA,Feature0281,12,10,2,7,1,0,0,0,0.8333333333333334,0.5833333333333334,1,31.799999999999997,9,2,-0.5,0.4545454545454546,-1,Lignin,772082.6022906553,2162901.696617485,2.801386393373552,1.486140987110343,0.031237759176857866,0.053142508685136924,Upregulated
Feature0280,NA,C17 H33 N O8 S2,443.16496,NA,NA,Feature0280,17,33,1,8,2,0,0,0,1.9411764705882353,0.4705882352941176,-0.5882352941176467,77.06470588235292,2,-6,-1.5,-0.5,-9,Protein,15233925.774290126,184980.4019118096,0.012142661363362811,-6.363771531366437,1.9871910752478336e-9,1.4640186925060366e-7,Downregulated
