FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment,KEGGPathways
Feature1488,"5-[(5-Hydroxytetrahydro-2-furanyl)methyl]-1,3-benzenediol",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Other,"5-[(5-Hydroxytetrahydro-2-furanyl)methyl]-1,3-benzenediol-peak3",11,14,4,0,0,0,1.2727272727272727,0.3636363636363637,-0.5454545454545459,75.84545454545456,5,1,0.14285714285714285,0.3333333333333333,1,Lignin,1021032.455772131,4647399.168519244,4.551666445318587,2.186394838110976,0.003968087372431882,0.13771925921312056,Upregulated,Biosynthesis of secondary metabolites
Feature1485,Isoferulic acid,C10 H10 O4,194.05792,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Superpathway of scopolin and esculin biosynthesis;Other,Isoferulic acid,10,10,4,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Lignin,23527593.94176837,183140440.15065467,7.784070084001525,2.96052469950575,0.029243638621614547,0.213637240634543,Upregulated,Biosynthesis of secondary metabolites
Feature1479,Methylglutaric acid,C6 H10 O4,146.05791,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Aminobenzoate degradation;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Other,Methylglutaric acid,6,10,4,0,0,0,1.6666666666666667,0.6666666666666666,-0.33333333333333304,69.79999999999998,2,-2,-1,0,-2,Amino Sugar,102086362.70858967,148747204.61924568,1.4570722344555616,0.5430724008805392,0.03893692198133444,0.22535963471504822,Upregulated,Biosynthesis of secondary metabolites
Feature1466,DL-Mevalonic acid,C6 H12 O4,148.07354,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Other,DL-Mevalonic acid,6,12,4,0,0,0,2,0.6666666666666666,-0.666666666666667,79.30000000000001,1,-3,-1.5,-0.25,-3,Amino Sugar,66010200.346420266,90349310.0469598,1.3687174038680137,0.45282460720664613,0.0037056196032961963,0.13771925921312056,Upregulated,Biosynthesis of secondary metabolites
Feature1459,L-Threonine,C4 H9 N O3,119.05821,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Other,L-Threonine,4,9,3,1,0,0,2.25,0.75,0,60.3,1,-2,-Inf,-1,-3,Carbohydrate,84398163.43585204,109470256.395827,1.2970691770921217,0.3752554254541653,0.0026172303159635664,0.1336345912305384,Upregulated,Biosynthesis of secondary metabolites
Feature1455,Cantharidin,C10 H12 O4,196.07357,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylpropanoid biosynthesis;Other,Other,Cantharidin,10,12,4,0,0,0,1.2,0.4,-0.4000000000000003,71.7,5,1,0.16666666666666666,0.375,1,Lignin,21915061.960719224,149853473.96728733,6.837921527937553,2.773557866482196,0.006204499945103912,0.15897039179295538,Upregulated,Biosynthesis of secondary metabolites
Feature1441,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,C18 H28 O3,292.20371,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Superpathway of lipoxygenase,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid-peak1,18,28,3,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid,1479640.781305108,25690918.697051633,17.36294310190012,4.1179396071073855,4.983401776268804e-4,0.13329683114514496,Upregulated,Biosynthesis of secondary metabolites
Feature1428,acetoacetic acid,C4 H6 O3,102.03166,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Tyrosine metabolism;Lysine degradation;Other,Superpathway of L-lysine degradation;Superpathway of branched chain amino acid biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Other,acetoacetic acid-peak3,4,6,3,0,0,0,1.5,0.75,0,60.3,2,-1,-1,0.2,-1,Carbohydrate,70716486.39132014,87547504.75935976,1.2380069942234218,0.30801946520075735,0.01587170233629446,0.1827759539751401,Upregulated,Biosynthesis of secondary metabolites
Feature1415,"9S,13R-12-Oxophytodienoic acid",C18 H28 O3,292.20376,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Superpathway of lipoxygenase,"9S,13R-12-Oxophytodienoic acid",18,28,3,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid,4838268.84146174,18342538.295566767,3.7911366434166793,1.922630456304632,0.003999308192055182,0.13771925921312056,Upregulated,Biosynthesis of secondary metabolites
Feature1376,Acetonedicarboxylic Acid,C5 H6 O5,146.02149,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;Biosynthesis of phenylpropanoids;Biosynthesis of alkaloids derived from shikimate pathway;Biosynthesis of various antibiotics;Lysine degradation;Other,Superpathway of L-lysine degradation;Superpathway of chorismate metabolism;Superpathway of branched chain amino acid biosynthesis;Superpathway of scopolin and esculin biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of butirocin biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Other,Acetonedicarboxylic Acid,5,6,5,0,0,0,1.2,1,0.7999999999999998,37.5,3,-2,-Inf,0.2,-2,Tannin,23323636.212105867,48256480.81878427,2.0689947476430492,1.04892998277214,0.003197894027654442,0.13771925921312056,Upregulated,Biosynthesis of secondary metabolites
Feature1374,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,NA,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak6",11,12,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Lignin,363526.4894453103,1056716.915499025,2.9068498340008855,1.5394565446981012,0.005417145384168033,0.15897039179295538,Upregulated,Biosynthesis of secondary metabolites
Feature1188,UNII:74D1OHC38H,C19 H32 O4,324.23008,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,UNII:74D1OHC38H-peak2,19,32,4,0,0,0,1.6842105263157894,0.21052631578947367,-1.2631578947368425,96.3,4,0,0,0.1176470588235294,0,Lipid,1282887.164563874,10917986.622792957,8.510480831339986,3.0892406446483647,0.04093084955260512,0.22792631193981278,Upregulated,Biosynthesis of secondary metabolites
Feature1152,Pipecolic acid,C6 H11 N O2,129.07895,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Lysine degradation;Other,Superpathway of L-lysine degradation,Pipecolic acid-peak1,6,11,2,1,0,0,1.8333333333333333,0.3333333333333333,-0.666666666666667,79.30000000000001,2,0,-0.3333333333333333,0,-1,Protein,6566522.131212624,14729291.684162067,2.243088714214391,1.16548668017727,0.010559379164807337,0.17160414258104953,Upregulated,Biosynthesis of secondary metabolites
Feature1121,L-Theanine,C7 H14 N2 O3,174.10045,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Other,L-Theanine,7,14,3,2,0,0,2,0.42857142857142855,-0.2857142857142856,68.44285714285714,2,-1,-1.5,-0.42857142857142855,-3,Protein,3052842.648657013,10601318.554874538,3.472605625297524,1.7960185769353587,0.034256766048927835,0.21981424881395362,Upregulated,Biosynthesis of secondary metabolites
Feature1098,N-Benzylformamide,C8 H9 N O,135.06844,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Other,NA,N-Benzylformamide,8,9,1,1,0,0,1.125,0.125,-0.5,74.55,5,4,0.5,0.5384615384615384,3,Unsaturated HC,217511.60958680534,435386.90242380265,2.0016720176494616,1.001205601908849,0.029892888954860874,0.213637240634543,Upregulated,Biosynthesis of secondary metabolites
Feature0988,NA,C14 H27 N O9,353.16869,Biosynthesis of secondary metabolites;Other,NA,Feature0988,14,27,9,1,0,0,1.9285714285714288,0.6428571428571429,-0.4285714285714288,72.51428571428572,2,-7,-2,-0.4117647058823529,-8,Amino Sugar,130857.02365959076,294137.833222871,2.2477802489840832,1.1685009994389275,0.022706274087014162,0.20351549366879362,Upregulated,Biosynthesis of secondary metabolites
Feature0945,4-Hydroxyprolylthreonine,C9 H16 N2 O5,232.10593,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,Other,4-Hydroxyprolylthreonine-peak2,9,16,5,2,0,0,1.7777777777777777,0.5555555555555556,0,60.3,3,-2,-2,-0.3333333333333333,-4,Amino Sugar,3313312.8035669765,8610157.12015769,2.5986550714102057,1.3777651525517958,0.04559538810887593,0.23329877791461834,Upregulated,Biosynthesis of secondary metabolites
Feature0874,Azobenzene,C12 H10 N2,182.08443,Biosynthesis of secondary metabolites;Biosynthesis of alkaloids derived from shikimate pathway;Other,NA,Azobenzene-peak1,12,10,0,2,0,0,0.8333333333333334,0,-0.33333333333333304,69.79999999999998,9,9,0.7,0.7,7,Unsaturated HC,2664484.7999592433,8206943.485768354,3.0801239646380756,1.6229884157155112,0.031377952200606476,0.213637240634543,Upregulated,Biosynthesis of secondary metabolites
Feature0867,Maleic acid,C4 H4 O4,116.01093,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of plant secondary metabolites;Biosynthesis of phenylpropanoids;Biosynthesis of alkaloids derived from shikimate pathway;Phenylalanine metabolism;Tyrosine metabolism;Other,Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of purine nucleotide salvage;Other,Maleic acid,4,4,4,0,0,0,1,1,1,31.799999999999997,3,-1,-Inf,0.5,-1,Tannin,313464.15863428864,572381.21564771,1.8259861610382508,0.8686758313258895,0.0038424628783812697,0.13771925921312056,Upregulated,Biosynthesis of secondary metabolites
Feature0737,(-)-Caryophyllene oxide,C15 H24 O,220.1827,Biosynthesis of secondary metabolites;Other,Other,(-)-Caryophyllene oxide-peak1,15,24,1,0,0,0,1.6,0.06666666666666667,-1.4666666666666668,102.1,4,3,0.21428571428571427,0.2413793103448276,3,Lipid,9119381.844916487,16850869.781487934,1.8478083348249412,0.8858151199910406,0.03816540571860283,0.22532554082200468,Upregulated,Biosynthesis of secondary metabolites
Feature0718,UNII:74D1OHC38H,C19 H32 O4,324.23009,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,UNII:74D1OHC38H-peak1,19,32,4,0,0,0,1.6842105263157894,0.21052631578947367,-1.2631578947368425,96.3,4,0,0,0.1176470588235294,0,Lipid,1146251.7605018667,5075458.993954217,4.427874546279444,2.146614347226856,0.007264422047917695,0.16729573975079168,Upregulated,Biosynthesis of secondary metabolites
Feature0689,1-Deoxynojirimycin,C6 H13 N O4,163.08449,Biosynthesis of secondary metabolites;Other,Superpathway of butirocin biosynthesis;Superpathway of linamarin and lotaustralin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis,1-Deoxynojirimycin-peak2,6,13,4,1,0,0,2.1666666666666665,0.6666666666666666,-0.33333333333333304,69.79999999999998,1,-3,-4,-0.6666666666666666,-4,Amino Sugar,4677391.080578587,17700748.3543222,3.784320799648132,1.9200343921773864,0.012230952035134798,0.17160414258104953,Upregulated,Biosynthesis of secondary metabolites
Feature0651,N6-acetyl-N6-hydroxy-L-lysine,C8 H16 N2 O4,204.11098,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,NA,N6-acetyl-N6-hydroxy-L-lysine-peak1,8,16,4,2,0,0,2,0.5,-0.25,67.425,2,-2,-2,-0.5,-4,Protein,1172054.883285374,3669442.82809946,3.130777304398652,1.6465208916557637,0.01751598463785239,0.1866168426196349,Upregulated,Biosynthesis of secondary metabolites
Feature0506,gamma-Glutamyl-N~5~-acetylornithine,C12 H21 N3 O6,303.14309,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites;Other,NA,gamma-Glutamyl-N~5~-acetylornithine,12,21,6,3,0,0,1.75,0.5,0,60.3,4,-2,-1.6666666666666667,-0.3333333333333333,-5,Protein,1925783.30149103,2877024.379086403,1.4939502159245428,0.5791320728691346,0.020038666385550043,0.19621676796024148,Upregulated,Biosynthesis of secondary metabolites
Feature0466,mycosporine,C11 H19 N O6,261.12129,Biosynthesis of secondary metabolites;Other,Superpathway of linamarin and lotaustralin biosynthesis,mycosporine-peak1,11,19,6,1,0,0,1.7272727272727273,0.5454545454545454,-0.3636363636363633,70.66363636363636,3,-3,-1,-0.14285714285714285,-4,Protein,190220.075859337,410660.77300811734,2.158871881177204,1.110277628782018,0.0028634517492780965,0.1336345912305384,Upregulated,Biosynthesis of secondary metabolites
Feature0415,TC2700000,C2 H7 O4 P,126.00817,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various antibiotics;Other,NA,TC2700000,2,7,4,0,0,1,3.5,2,-2,117.3,0,-4,1.6666666666666667,3,-5,Other,246712.24631021667,415036.065723871,1.682267791449653,0.7504073789848156,0.009639413022406108,0.17158654236640974,Upregulated,Biosynthesis of secondary metabolites
Feature0058,Ajmaline,C20 H26 N2 O2,326.19951,Biosynthesis of secondary metabolites;Other,NA,Ajmaline,20,26,2,2,0,0,1.3,0.1,-0.7999999999999998,83.1,9,7,0.3125,0.35294117647058826,5,Unsaturated HC,150191.07575720828,6934304.96264183,46.169886777104495,5.528880289342864,0.012460041049273372,0.17160414258104953,Upregulated,Biosynthesis of secondary metabolites
Feature0007,(Z)-dehydrobutyrine,C4 H7 N O2,101.04765,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other,Superpathway of branched chain amino acid biosynthesis;Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Other,(Z)-dehydrobutyrine-peak1,4,7,2,1,0,0,1.75,0.5,0,60.3,2,0,-1,0,-1,Protein,276753.930837351,418689.53688372433,1.512858500751663,0.5972770570785797,0.004794285753723867,0.14976626304470017,Upregulated,Biosynthesis of secondary metabolites
